customer_id,pays,ville,segment_client,date_inscription
CUS01426,France,Bordeaux,Occasionnel,2024-03-29
CUS01427,Belgique,Bruxelles,Occasionnel,2022-07-06
CUS01428,Ghana,Kumasi,Premium,2021-03-19
CUS01429,Belgique,Liege,Premium,2023-09-14
CUS01430,Senegal,Dakar,Occasionnel,2023-12-15
CUS01431,Maroc,Rabat,Occasionnel,2023-12-08
CUS01432,Senegal,Dakar,Standard,2021-06-09
CUS01433,Maroc,Marrakech,Premium,2022-12-05
CUS01434,Cote d'Ivoire,Daloa,Standard,2023-08-19
CUS01435,Nigeria,Abuja,Standard,2022-08-27
CUS01436,Maroc,Casablanca,Premium,2024-05-08
CUS01437,Maroc,Marrakech,Occasionnel,2022-06-18
CUS01438,Cote d'Ivoire,Daloa,Occasionnel,2024-03-19
CUS01439,Cote d'Ivoire,Yamoussoukro,Occasionnel,2021-02-25
CUS01440,Maroc,Rabat,Premium,2023-11-02
CUS01441,Senegal,Thies,Standard,2024-06-15
CUS01442,Maroc,Rabat,Nouveau,2021-01-30
CUS01443,Senegal,Saint-Louis,Standard,2024-04-26
CUS01444,France,Bordeaux,Standard,2021-12-26
CUS01445,Maroc,Marrakech,Standard,2022-01-06
CUS01446,Cote d'Ivoire,Yamoussoukro,Nouveau,2021-10-25
CUS01447,France,Bordeaux,Occasionnel,2023-04-26
CUS01448,Ghana,Accra,Occasionnel,2021-12-09
CUS01449,Cameroun,Yaounde,Premium,2022-06-26
CUS01450,Senegal,Dakar,Standard,2023-03-28
CUS01451,Belgique,Liege,Standard,2023-12-27
CUS01452,Cameroun,Yaounde,Occasionnel,2023-03-10
CUS01453,Belgique,Liege,Premium,2023-06-10
CUS01454,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-07-09
CUS01455,Ghana,Kumasi,Nouveau,2021-03-26
CUS01456,Senegal,Saint-Louis,Occasionnel,2023-06-04
CUS01457,Maroc,Rabat,Standard,2021-07-21
CUS01458,Maroc,Marrakech,Occasionnel,2023-08-03
CUS01459,Cameroun,Douala,Occasionnel,2022-01-04
CUS01460,Nigeria,Kano,Premium,2021-01-18
CUS01461,Senegal,Dakar,Standard,2023-12-12
CUS01462,Senegal,Saint-Louis,Standard,2022-03-26
CUS01463,Maroc,Rabat,Standard,2021-02-18
CUS01464,Senegal,Dakar,Nouveau,2022-03-21
CUS01465,Senegal,Saint-Louis,Nouveau,2021-06-26
CUS01466,France,Bordeaux,Occasionnel,2024-03-05
CUS01467,France,Paris,Occasionnel,2022-06-03
CUS01468,Maroc,Rabat,Occasionnel,2021-06-05
CUS01469,Belgique,Liege,Occasionnel,2022-10-25
CUS01470,Maroc,Casablanca,Occasionnel,2022-07-22
CUS01471,Cote d'Ivoire,Daloa,Standard,2021-05-04
CUS01472,Maroc,Rabat,Standard,2021-05-23
CUS01473,Belgique,Bruxelles,Occasionnel,2022-01-01
CUS01474,Belgique,Bruxelles,Premium,2023-06-03
CUS01475,Cameroun,Douala,Nouveau,2022-06-15
CUS01476,Senegal,Dakar,Premium,2024-03-16
CUS01477,Maroc,Rabat,Premium,2023-10-17
CUS01478,France,Paris,Nouveau,2023-03-11
CUS01479,Maroc,Casablanca,Occasionnel,2023-03-13
CUS01480,Cote d'Ivoire,Daloa,Standard,2023-04-08
CUS01481,Senegal,Saint-Louis,Standard,2023-02-27
CUS01482,Belgique,Bruxelles,Occasionnel,2023-01-06
CUS01483,Nigeria,Kano,Standard,2021-04-24
CUS01484,Senegal,Thies,Occasionnel,2022-11-28
CUS01485,Senegal,Thies,Occasionnel,2022-08-17
CUS01486,Cameroun,Douala,Occasionnel,2023-02-26
CUS01487,Cameroun,Yaounde,Occasionnel,2021-08-07
CUS01488,Nigeria,Abuja,Premium,2023-06-16
CUS01489,Cameroun,Douala,Premium,2021-02-21
CUS01490,Cameroun,Yaounde,Standard,2024-01-13
CUS01491,Maroc,Rabat,Occasionnel,2023-07-10
CUS01492,Cote d'Ivoire,Abidjan,Standard,2022-11-23
CUS01493,Cote d'Ivoire,Daloa,Premium,2023-12-08
CUS01494,Belgique,Bruxelles,Occasionnel,2022-04-23
CUS01495,Senegal,Dakar,Occasionnel,2023-09-29
CUS01496,Cote d'Ivoire,Daloa,Nouveau,2024-06-20
CUS01497,Cote d'Ivoire,Bouake,Occasionnel,2021-09-25
CUS01498,Cote d'Ivoire,Bouake,Occasionnel,2022-09-22
CUS01499,Senegal,Thies,Occasionnel,2024-04-25
CUS01500,Senegal,Dakar,Premium,2024-05-03
CUS01501,Cameroun,Douala,Occasionnel,2023-05-23
CUS01502,Nigeria,Kano,Occasionnel,2022-10-27
CUS01503,Senegal,Saint-Louis,Occasionnel,2021-10-09
CUS01504,Nigeria,Lagos,Occasionnel,2024-04-29
CUS01505,France,Marseille,Premium,2022-07-15
CUS01506,France,Bordeaux,Standard,2023-01-28
CUS01507,France,Bordeaux,Standard,2024-04-06
CUS01508,Cote d'Ivoire,Bouake,Premium,2024-06-08
CUS01509,Ghana,Accra,Premium,2023-09-25
CUS01510,Senegal,Dakar,Premium,2021-07-02
CUS01511,Maroc,Rabat,Occasionnel,2023-09-02
CUS01512,France,Lyon,Premium,2022-07-09
CUS01513,Belgique,Liege,Standard,2021-12-24
CUS01514,Cote d'Ivoire,Bouake,Occasionnel,2024-06-07
CUS01515,Senegal,Saint-Louis,Occasionnel,2022-09-09
CUS01516,Nigeria,Abuja,Premium,2022-04-28
CUS01517,Cameroun,Douala,Nouveau,2021-07-15
CUS01518,Nigeria,Kano,Occasionnel,2023-08-09
CUS01519,Cameroun,Yaounde,Premium,2021-08-19
CUS01520,France,Bordeaux,Standard,2021-11-24
CUS01521,Cote d'Ivoire,Abidjan,Occasionnel,2022-08-07
CUS01522,Cameroun,Yaounde,Standard,2024-06-17
CUS01523,Belgique,Bruxelles,Premium,2021-04-18
CUS01524,France,Lyon,Occasionnel,2023-09-21
CUS01525,Senegal,Dakar,Nouveau,2023-06-30
CUS01526,Nigeria,Abuja,Standard,2022-10-30
CUS01527,Cameroun,Douala,Standard,2021-07-20
CUS01528,Cameroun,Yaounde,Nouveau,2023-02-09
CUS01529,Cameroun,Douala,Standard,2023-09-20
CUS01530,Cote d'Ivoire,Daloa,Premium,2024-06-02
CUS01531,Belgique,Bruxelles,Standard,2021-10-07
CUS01532,Belgique,Bruxelles,Occasionnel,2022-07-07
CUS01533,Cameroun,Yaounde,Premium,2024-03-10
CUS01534,Cote d'Ivoire,Yamoussoukro,Premium,2023-08-12
CUS01535,Belgique,Liege,Standard,2022-12-05
CUS01536,Cameroun,Yaounde,Occasionnel,2024-06-06
CUS01537,France,Lyon,Premium,2023-12-05
CUS01538,Belgique,Bruxelles,Occasionnel,2023-08-06
CUS01539,Maroc,Casablanca,Occasionnel,2022-05-21
CUS01540,Cameroun,Yaounde,Standard,2022-04-01
CUS01541,France,Paris,Standard,2021-04-01
CUS01542,Cote d'Ivoire,Daloa,Occasionnel,2023-10-30
CUS01543,Cote d'Ivoire,Daloa,Occasionnel,2023-09-09
CUS01544,Senegal,Thies,Standard,2021-06-20
CUS01545,Cote d'Ivoire,Daloa,Nouveau,2021-09-29
CUS01546,Nigeria,Abuja,Standard,2021-07-05
CUS01547,Cote d'Ivoire,Daloa,Occasionnel,2021-11-28
CUS01548,Belgique,Bruxelles,Nouveau,2023-08-08
CUS01549,France,Bordeaux,Standard,2023-01-29
CUS01550,Belgique,Bruxelles,Nouveau,2021-05-25
CUS01551,Ghana,Kumasi,Occasionnel,2022-08-31
CUS01552,Ghana,Kumasi,Occasionnel,2024-06-08
CUS01553,Cameroun,Douala,Occasionnel,2022-11-19
CUS01554,Cote d'Ivoire,Yamoussoukro,Nouveau,2021-08-16
CUS01555,Ghana,Kumasi,Standard,2021-03-25
CUS01556,Nigeria,Abuja,Standard,2024-02-19
CUS01557,Senegal,Saint-Louis,Occasionnel,2022-02-24
CUS01558,France,Marseille,Standard,2021-08-21
CUS01559,Belgique,Bruxelles,Occasionnel,2022-04-07
CUS01560,Nigeria,Abuja,Nouveau,2023-10-29
CUS01561,Ghana,Kumasi,Premium,2023-02-03
CUS01562,Nigeria,Abuja,Standard,2023-12-15
CUS01563,Senegal,Thies,Occasionnel,2023-12-28
CUS01564,Maroc,Rabat,Occasionnel,2021-05-15
CUS01565,Cameroun,Yaounde,Premium,2023-03-12
CUS01566,France,Marseille,Nouveau,2021-06-07
CUS01567,Senegal,Dakar,Standard,2021-10-31
CUS01568,Belgique,Bruxelles,Nouveau,2023-12-03
CUS01569,Cote d'Ivoire,Yamoussoukro,Standard,2024-01-14
CUS01570,France,Bordeaux,Standard,2023-06-29
CUS01571,Cote d'Ivoire,Yamoussoukro,Standard,2021-02-15
CUS01572,Cameroun,Yaounde,Standard,2022-12-04
CUS01573,Nigeria,Abuja,Occasionnel,2023-12-22
CUS01574,Belgique,Liege,Standard,2021-09-28
CUS01575,Maroc,Casablanca,Occasionnel,2022-04-10
CUS01576,Belgique,Liege,Nouveau,2021-04-07
CUS01577,France,Marseille,Standard,2021-12-07
CUS01578,France,Marseille,Standard,2021-12-26
CUS01579,France,Lyon,Standard,2021-03-26
CUS01580,Nigeria,Kano,Premium,2022-06-18
CUS01581,Nigeria,Lagos,Standard,2021-03-13
CUS01582,Nigeria,Abuja,Premium,2023-07-08
CUS01583,France,Marseille,Premium,2021-02-21
CUS01584,Ghana,Kumasi,Occasionnel,2023-07-28
CUS01585,Nigeria,Lagos,Premium,2024-01-24
CUS01586,Nigeria,Kano,Occasionnel,2023-08-29
CUS01587,Maroc,Marrakech,Occasionnel,2024-03-03
CUS01588,Belgique,Liege,Occasionnel,2023-09-08
CUS01589,Cote d'Ivoire,Bouake,Occasionnel,2021-08-28
CUS01590,Maroc,Casablanca,Standard,2022-03-28
CUS01591,Belgique,Liege,Premium,2021-04-23
CUS01592,Cameroun,Douala,Occasionnel,2022-07-24
CUS01593,Cameroun,Douala,Premium,2023-07-02
CUS01594,Senegal,Saint-Louis,Standard,2023-10-02
CUS01595,Nigeria,Kano,Occasionnel,2021-04-25
CUS01596,Nigeria,Abuja,Premium,2023-05-26
CUS01597,Nigeria,Abuja,Standard,2022-08-06
CUS01598,Nigeria,Abuja,Standard,2023-07-02
CUS01599,Senegal,Dakar,Occasionnel,2023-06-29
CUS01600,Ghana,Kumasi,Standard,2023-05-19
CUS01601,Ghana,Accra,Occasionnel,2024-05-09
CUS01602,Senegal,Dakar,Standard,2023-08-31
CUS01603,Nigeria,Lagos,Nouveau,2024-04-24
CUS01604,Ghana,Accra,Premium,2022-07-14
CUS01605,Ghana,Accra,Occasionnel,2024-03-09
CUS01606,France,Lyon,Standard,2023-02-21
CUS01607,Maroc,Marrakech,Standard,2022-09-11
CUS01608,Maroc,Rabat,Occasionnel,2023-08-08
CUS01609,Cameroun,Douala,Occasionnel,2021-11-12
CUS01610,Maroc,Rabat,Nouveau,2023-08-26
CUS01611,Senegal,Saint-Louis,Occasionnel,2022-08-13
CUS01612,Ghana,Accra,Standard,2022-05-17
CUS01613,Cote d'Ivoire,Abidjan,Occasionnel,2023-10-07
CUS01614,Senegal,Saint-Louis,Occasionnel,2024-04-05
CUS01615,Belgique,Liege,Nouveau,2023-09-02
CUS01616,Senegal,Thies,Occasionnel,2024-03-24
CUS01617,Cote d'Ivoire,Yamoussoukro,Standard,2021-04-30
CUS01618,France,Marseille,Standard,2021-10-05
CUS01619,Nigeria,Lagos,Premium,2023-01-10
CUS01620,Ghana,Kumasi,Premium,2022-08-21
CUS01621,Senegal,Saint-Louis,Standard,2022-01-11
CUS01622,Senegal,Saint-Louis,Occasionnel,2024-01-19
CUS01623,Nigeria,Abuja,Occasionnel,2022-09-09
CUS01624,Maroc,Marrakech,Occasionnel,2023-01-13
CUS01625,Senegal,Saint-Louis,Occasionnel,2021-10-22
CUS01626,Cote d'Ivoire,Bouake,Occasionnel,2023-02-03
CUS01627,Belgique,Liege,Standard,2021-11-30
CUS01628,Senegal,Dakar,Standard,2022-03-29
CUS01629,Cameroun,Douala,Standard,2021-06-06
CUS01630,Senegal,Dakar,Nouveau,2023-09-10
CUS01631,Nigeria,Abuja,Occasionnel,2021-10-12
CUS01632,Belgique,Liege,Standard,2022-09-16
CUS01633,Cote d'Ivoire,Abidjan,Standard,2021-10-19
CUS01634,Cameroun,Yaounde,Premium,2021-09-24
CUS01635,Senegal,Thies,Occasionnel,2021-08-17
CUS01636,Senegal,Dakar,Occasionnel,2023-06-03
CUS01637,Cote d'Ivoire,Bouake,Premium,2023-11-18
CUS01638,Cote d'Ivoire,Daloa,Premium,2022-06-03
CUS01639,Cote d'Ivoire,Abidjan,Standard,2021-01-22
CUS01640,Senegal,Dakar,Nouveau,2022-02-25
CUS01641,Cameroun,Douala,Occasionnel,2021-03-01
CUS01642,Senegal,Dakar,Occasionnel,2022-07-23
CUS01643,Nigeria,Abuja,Standard,2023-10-23
CUS01644,Cameroun,Douala,Premium,2024-03-30
CUS01645,Cote d'Ivoire,Bouake,Occasionnel,2022-08-01
CUS01646,France,Paris,Nouveau,2021-07-22
CUS01647,Cameroun,Yaounde,Standard,2024-04-22
CUS01648,France,Bordeaux,Occasionnel,2021-08-08
CUS01649,France,Marseille,Nouveau,2023-05-19
CUS01650,Cameroun,Douala,Standard,2022-10-06
CUS01651,Senegal,Thies,Premium,2021-10-06
CUS01652,Belgique,Liege,Occasionnel,2024-02-16
CUS01653,Cote d'Ivoire,Abidjan,Standard,2021-08-25
CUS01654,Ghana,Kumasi,Standard,2022-10-01
CUS01655,Belgique,Bruxelles,Occasionnel,2022-08-19
CUS01656,Ghana,Accra,Nouveau,2023-09-02
CUS01657,Nigeria,Lagos,Premium,2023-10-04
CUS01658,Senegal,Thies,Standard,2021-06-24
CUS01659,Senegal,Dakar,Standard,2024-04-24
CUS01660,Senegal,Saint-Louis,Nouveau,2021-12-12
CUS01661,Senegal,Thies,Nouveau,2022-11-25
CUS01662,Cameroun,Yaounde,Premium,2023-05-20
CUS01663,Belgique,Liege,Occasionnel,2024-04-06
CUS01664,Maroc,Marrakech,Nouveau,2022-12-31
CUS01665,Belgique,Liege,Nouveau,2023-11-14
CUS01666,Maroc,Casablanca,Occasionnel,2021-08-10
CUS01667,Senegal,Thies,Standard,2022-04-18
CUS01668,France,Paris,Premium,2021-04-19
CUS01669,Senegal,Thies,Occasionnel,2022-01-02
CUS01670,Ghana,Kumasi,Standard,2024-06-27
CUS01671,Senegal,Dakar,Occasionnel,2023-12-01
CUS01672,Belgique,Liege,Standard,2023-10-17
CUS01673,Belgique,Liege,Occasionnel,2024-01-13
CUS01674,Cote d'Ivoire,Abidjan,Nouveau,2021-09-01
CUS01675,Ghana,Kumasi,Standard,2023-02-10
CUS01676,Belgique,Liege,Premium,2021-12-29
CUS01677,Maroc,Marrakech,Standard,2023-06-02
CUS01678,France,Marseille,Occasionnel,2023-09-26
CUS01679,Senegal,Saint-Louis,Occasionnel,2024-02-09
CUS01680,Belgique,Liege,Occasionnel,2021-11-17
CUS01681,Cote d'Ivoire,Daloa,Standard,2024-04-25
CUS01682,Ghana,Kumasi,Occasionnel,2022-08-06
CUS01683,Nigeria,Lagos,Premium,2021-04-03
CUS01684,France,Marseille,Standard,2024-04-10
CUS01685,Cote d'Ivoire,Yamoussoukro,Standard,2023-05-27
CUS01686,Nigeria,Abuja,Standard,2021-04-26
CUS01687,Cameroun,Douala,Standard,2022-10-02
CUS01688,Senegal,Saint-Louis,Premium,2022-09-17
CUS01689,Senegal,Thies,Standard,2024-01-08
CUS01690,Nigeria,Lagos,Standard,2023-05-16
CUS01691,Ghana,Kumasi,Premium,2023-08-20
CUS01692,Cote d'Ivoire,Yamoussoukro,Standard,2023-03-11
CUS01693,Nigeria,Kano,Premium,2023-09-28
CUS01694,Senegal,Saint-Louis,Occasionnel,2022-11-20
CUS01695,Belgique,Liege,Standard,2022-09-06
CUS01696,Nigeria,Abuja,Standard,2021-06-04
CUS01697,Cameroun,Yaounde,Standard,2022-09-01
CUS01698,Ghana,Accra,Occasionnel,2021-07-08
CUS01699,Senegal,Saint-Louis,Standard,2021-05-18
CUS01700,Belgique,Liege,Standard,2021-06-07
CUS01701,Maroc,Marrakech,Occasionnel,2023-06-06
CUS01702,Nigeria,Lagos,Standard,2022-05-30
CUS01703,Belgique,Bruxelles,Nouveau,2023-11-24
CUS01704,France,Bordeaux,Standard,2023-08-16
CUS01705,Maroc,Marrakech,Occasionnel,2024-06-12
CUS01706,Ghana,Accra,Occasionnel,2023-01-17
CUS01707,Belgique,Bruxelles,Standard,2022-09-07
CUS01708,Ghana,Kumasi,Standard,2021-05-12
CUS01709,Cameroun,Yaounde,Standard,2022-08-11
CUS01710,France,Marseille,Occasionnel,2022-04-29
CUS01711,Ghana,Accra,Premium,2022-01-29
CUS01712,Cote d'Ivoire,Bouake,Occasionnel,2022-09-28
CUS01713,Belgique,Liege,Occasionnel,2023-06-13
CUS01714,Ghana,Accra,Standard,2022-07-13
CUS01715,France,Paris,Standard,2022-07-23
CUS01716,France,Paris,Nouveau,2023-09-23
CUS01717,Cote d'Ivoire,Abidjan,Nouveau,2021-06-21
CUS01718,Nigeria,Kano,Standard,2021-05-11
CUS01719,Ghana,Kumasi,Occasionnel,2021-07-04
CUS01720,Ghana,Accra,Standard,2024-03-15
CUS01721,Senegal,Saint-Louis,Occasionnel,2024-04-03
CUS01722,Maroc,Rabat,Nouveau,2022-05-03
CUS01723,Senegal,Thies,Standard,2024-04-11
CUS01724,Ghana,Accra,Nouveau,2022-03-23
CUS01725,France,Paris,Standard,2022-07-17
CUS01726,Belgique,Liege,Standard,2024-04-22
CUS01727,Cote d'Ivoire,Daloa,Occasionnel,2021-08-20
CUS01728,Nigeria,Kano,Standard,2022-05-20
CUS01729,Maroc,Casablanca,Standard,2023-01-24
CUS01730,Maroc,Casablanca,Occasionnel,2024-05-25
CUS01731,Cote d'Ivoire,Abidjan,Occasionnel,2022-05-06
CUS01732,Maroc,Marrakech,Standard,2023-01-14
CUS01733,Senegal,Saint-Louis,Nouveau,2023-06-26
CUS01734,Ghana,Accra,Nouveau,2023-03-16
CUS01735,Maroc,Rabat,Premium,2022-04-28
CUS01736,Maroc,Casablanca,Nouveau,2021-11-25
CUS01737,Belgique,Liege,Nouveau,2023-04-13
CUS01738,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-10-04
CUS01739,Belgique,Liege,Nouveau,2022-11-13
CUS01740,Ghana,Accra,Occasionnel,2022-06-19
CUS01741,Senegal,Thies,Standard,2024-01-27
CUS01742,Nigeria,Abuja,Occasionnel,2021-04-17
CUS01743,France,Bordeaux,Occasionnel,2021-10-06
CUS01744,Cote d'Ivoire,Daloa,Standard,2022-09-18
CUS01745,Nigeria,Kano,Premium,2021-11-20
CUS01746,Cameroun,Douala,Occasionnel,2023-04-21
CUS01747,Nigeria,Abuja,Standard,2021-10-01
CUS01748,Maroc,Casablanca,Occasionnel,2022-11-02
CUS01749,Maroc,Casablanca,Premium,2023-01-23
CUS01750,France,Bordeaux,Nouveau,2024-03-14
CUS01751,Cameroun,Douala,Nouveau,2024-02-18
CUS01752,Cameroun,Douala,Nouveau,2022-02-11
CUS01753,Maroc,Marrakech,Nouveau,2021-04-12
CUS01754,Ghana,Kumasi,Occasionnel,2021-11-02
CUS01755,Senegal,Thies,Standard,2024-03-07
CUS01756,Senegal,Dakar,Occasionnel,2023-06-11
CUS01757,Belgique,Liege,Premium,2022-02-21
CUS01758,Cameroun,Yaounde,Standard,2023-10-10
CUS01759,Ghana,Accra,Standard,2022-02-28
CUS01760,Cameroun,Yaounde,Occasionnel,2022-01-23
CUS01761,Ghana,Accra,Standard,2021-10-26
CUS01762,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-04-28
CUS01763,Belgique,Bruxelles,Standard,2023-07-28
CUS01764,Senegal,Dakar,Standard,2022-10-25
CUS01765,Ghana,Accra,Occasionnel,2023-05-17
CUS01766,Maroc,Casablanca,Premium,2021-05-01
CUS01767,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-08-23
CUS01768,Nigeria,Kano,Nouveau,2024-05-10
CUS01769,Cote d'Ivoire,Abidjan,Standard,2024-06-23
CUS01770,Ghana,Kumasi,Nouveau,2023-01-30
CUS01771,France,Paris,Occasionnel,2022-06-18
CUS01772,France,Bordeaux,Nouveau,2023-08-17
CUS01773,France,Paris,Standard,2023-12-23
CUS01774,Ghana,Accra,Standard,2022-10-04
CUS01775,Cote d'Ivoire,Bouake,Standard,2022-07-30
CUS01776,Nigeria,Abuja,Standard,2022-06-24
CUS01777,Maroc,Marrakech,Standard,2021-12-04
CUS01778,Nigeria,Kano,Nouveau,2021-11-06
CUS01779,Belgique,Bruxelles,Standard,2021-04-22
CUS01780,Cameroun,Douala,Premium,2022-06-17
CUS01781,France,Bordeaux,Standard,2023-10-11
CUS01782,Cote d'Ivoire,Daloa,Standard,2024-02-23
CUS01783,Belgique,Liege,Standard,2021-10-31
CUS01784,Senegal,Thies,Premium,2022-08-05
CUS01785,France,Lyon,Occasionnel,2022-07-13
CUS01786,Cameroun,Douala,Occasionnel,2024-03-14
CUS01787,France,Bordeaux,Nouveau,2022-05-20
CUS01788,Belgique,Bruxelles,Nouveau,2021-02-23
CUS01789,Maroc,Marrakech,Nouveau,2021-09-07
CUS01790,Ghana,Kumasi,Occasionnel,2021-08-06
CUS01791,Nigeria,Lagos,Premium,2023-08-01
CUS01792,Belgique,Liege,Occasionnel,2022-07-06
CUS01793,Cote d'Ivoire,Yamoussoukro,Nouveau,2024-06-28
CUS01794,Belgique,Liege,Nouveau,2024-03-11
CUS01795,France,Lyon,Nouveau,2022-08-03
CUS01796,Nigeria,Lagos,Occasionnel,2024-01-26
CUS01797,Ghana,Accra,Standard,2021-12-31
CUS01798,Cameroun,Yaounde,Premium,2022-03-03
CUS01799,France,Bordeaux,Occasionnel,2022-08-07
CUS01800,France,Paris,Standard,2023-06-05
CUS01801,Maroc,Marrakech,Occasionnel,2023-01-06
CUS01802,Senegal,Thies,Occasionnel,2023-09-30
CUS01803,Belgique,Liege,Standard,2024-02-28
CUS01804,Ghana,Accra,Occasionnel,2023-01-25
CUS01805,France,Bordeaux,Occasionnel,2021-07-10
CUS01806,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-04-05
CUS01807,France,Bordeaux,Occasionnel,2023-12-11
CUS01808,Senegal,Thies,Standard,2021-06-12
CUS01809,Belgique,Liege,Premium,2021-09-19
CUS01810,Maroc,Casablanca,Occasionnel,2022-08-29
CUS01811,Cote d'Ivoire,Abidjan,Nouveau,2023-11-18
CUS01812,Senegal,Saint-Louis,Standard,2021-07-13
CUS01813,Belgique,Liege,Standard,2024-04-14
CUS01814,Senegal,Saint-Louis,Premium,2023-08-06
CUS01815,France,Lyon,Occasionnel,2021-04-03
CUS01816,Senegal,Thies,Nouveau,2022-09-02
CUS01817,Nigeria,Kano,Occasionnel,2023-07-11
CUS01818,Maroc,Rabat,Nouveau,2022-01-19
CUS01819,Cameroun,Douala,Premium,2024-05-22
CUS01820,Maroc,Marrakech,Premium,2023-12-31
CUS01821,Cote d'Ivoire,Abidjan,Standard,2021-01-28
CUS01822,France,Bordeaux,Standard,2023-04-10
CUS01823,Belgique,Liege,Occasionnel,2024-06-17
CUS01824,Nigeria,Kano,Occasionnel,2023-03-20
CUS01825,Maroc,Casablanca,Premium,2021-01-29
CUS01826,Cameroun,Douala,Occasionnel,2022-01-21
CUS01827,Cote d'Ivoire,Bouake,Standard,2021-10-25
CUS01828,Cameroun,Yaounde,Occasionnel,2024-01-09
CUS01829,Cameroun,Douala,Standard,2023-08-08
CUS01830,France,Bordeaux,Standard,2021-08-27
CUS01831,France,Lyon,Occasionnel,2023-07-01
CUS01832,Belgique,Liege,Premium,2023-07-10
CUS01833,Cameroun,Douala,Standard,2023-03-14
CUS01834,Cote d'Ivoire,Yamoussoukro,Premium,2023-06-04
CUS01835,Ghana,Kumasi,Occasionnel,2024-05-05
CUS01836,Maroc,Casablanca,Standard,2023-09-23
CUS01837,Belgique,Bruxelles,Occasionnel,2023-12-18
CUS01838,Cote d'Ivoire,Daloa,Occasionnel,2024-02-08
CUS01839,Senegal,Thies,Nouveau,2023-05-05
CUS01840,Belgique,Bruxelles,Standard,2022-12-12
CUS01841,Belgique,Liege,Premium,2022-08-13
CUS01842,Cameroun,Yaounde,Standard,2022-04-21
CUS01843,Cameroun,Yaounde,Nouveau,2023-08-18
CUS01844,France,Marseille,Occasionnel,2023-03-11
CUS01845,Ghana,Kumasi,Occasionnel,2021-11-28
CUS01846,Cameroun,Yaounde,Occasionnel,2021-06-26
CUS01847,Belgique,Bruxelles,Standard,2021-11-17
CUS01848,Belgique,Bruxelles,Occasionnel,2023-10-09
CUS01849,Maroc,Casablanca,Standard,2021-04-07
CUS01850,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-01-02
CUS01851,France,Lyon,Occasionnel,2023-10-29
CUS01852,Cote d'Ivoire,Abidjan,Standard,2021-08-22
CUS01853,Cameroun,Douala,Occasionnel,2023-09-24
CUS01854,Maroc,Rabat,Occasionnel,2021-04-06
CUS01855,Maroc,Casablanca,Nouveau,2023-11-22
CUS01856,Senegal,Saint-Louis,Premium,2023-06-16
CUS01857,Belgique,Bruxelles,Nouveau,2024-06-04
CUS01858,Senegal,Saint-Louis,Premium,2021-08-04
CUS01859,France,Paris,Nouveau,2023-01-11
CUS01860,France,Marseille,Occasionnel,2023-11-03
CUS01861,Belgique,Bruxelles,Standard,2023-01-15
CUS01862,Nigeria,Lagos,Premium,2022-02-18
CUS01863,Belgique,Liege,Occasionnel,2021-01-14
CUS01864,Cameroun,Yaounde,Standard,2023-11-01
CUS01865,France,Paris,Standard,2023-04-30
CUS01866,Nigeria,Kano,Occasionnel,2021-11-07
CUS01867,Ghana,Accra,Premium,2023-05-29
CUS01868,Ghana,Kumasi,Nouveau,2023-11-24
CUS01869,Nigeria,Lagos,Standard,2021-01-21
CUS01870,Senegal,Dakar,Standard,2023-04-03
CUS01871,France,Bordeaux,Premium,2021-03-17
CUS01872,France,Paris,Nouveau,2023-12-01
CUS01873,Maroc,Rabat,Standard,2024-02-08
CUS01874,Maroc,Marrakech,Occasionnel,2022-12-06
CUS01875,Cote d'Ivoire,Yamoussoukro,Nouveau,2024-06-04
CUS01876,France,Bordeaux,Standard,2022-02-25
CUS01877,Belgique,Liege,Nouveau,2023-04-09
CUS01878,Cameroun,Yaounde,Premium,2024-01-06
CUS01879,Nigeria,Abuja,Occasionnel,2021-09-16
CUS01880,Maroc,Casablanca,Premium,2024-02-05
CUS01881,Maroc,Marrakech,Standard,2021-11-24
CUS01882,Cote d'Ivoire,Abidjan,Nouveau,2024-01-11
CUS01883,Maroc,Casablanca,Occasionnel,2022-09-15
CUS01884,Ghana,Accra,Occasionnel,2023-02-03
CUS01885,Maroc,Marrakech,Occasionnel,2021-09-11
CUS01886,Cote d'Ivoire,Abidjan,Standard,2024-03-18
CUS01887,Cote d'Ivoire,Daloa,Standard,2022-04-29
CUS01888,Cameroun,Yaounde,Standard,2024-03-19
CUS01889,France,Bordeaux,Occasionnel,2022-05-23
CUS01890,Senegal,Thies,Occasionnel,2022-01-30
CUS01891,Nigeria,Abuja,Premium,2023-05-22
CUS01892,Ghana,Accra,Premium,2023-05-21
CUS01893,France,Bordeaux,Standard,2021-06-09
CUS01894,Nigeria,Kano,Occasionnel,2024-04-19
CUS01895,Ghana,Kumasi,Occasionnel,2023-05-18
CUS01896,Belgique,Liege,Occasionnel,2023-05-04
CUS01897,France,Lyon,Occasionnel,2023-09-20
CUS01898,Belgique,Bruxelles,Nouveau,2023-11-18
CUS01899,Senegal,Saint-Louis,Standard,2023-08-28
CUS01900,Cote d'Ivoire,Bouake,Nouveau,2023-01-27
