order_id,customer_id,order_date,canal,payment_method,order_status,montant_total,delivery_delay,date_id
ORD015086,CUS00857,2023-12-14,Affiliate,Mobile Money,Livree,36.0,2,20231214
ORD015087,CUS02474,2023-12-14,Email,PayPal,Livree,1558.0,9,20231214
ORD015088,CUS02744,2023-12-14,Paid Search,Carte bancaire,Livree,6611.0,0,20231214
ORD015089,CUS00859,2023-12-14,Email,Carte bancaire,Livree,2845.0,6,20231214
ORD015090,CUS01679,2023-12-14,Direct,Mobile Money,Livree,864.0,6,20231214
ORD015091,CUS01760,2023-12-15,Paid Search,Carte bancaire,Annulee,1254.0,1,20231215
ORD015092,CUS00076,2023-12-15,Affiliate,Carte bancaire,Livree,376.0,8,20231215
ORD015093,CUS00119,2023-12-15,Social Media,Carte bancaire,Remboursee,1155.0,2,20231215
ORD015094,CUS00983,2023-12-15,Social Media,Carte bancaire,Livree,149.0,3,20231215
ORD015095,CUS00060,2023-12-15,Organic,Mobile Money,Livree,3120.0,7,20231215
ORD015096,CUS00697,2023-12-15,Direct,Mobile Money,Remboursee,809.0,5,20231215
ORD015097,CUS00474,2023-12-15,Paid Search,Cash on Delivery,Livree,4857.0,0,20231215
ORD015098,CUS01047,2023-12-15,Paid Search,Carte bancaire,Livree,99.0,10,20231215
ORD015099,CUS00104,2023-12-15,Paid Search,Mobile Money,Livree,375.0,3,20231215
ORD015100,CUS00058,2023-12-15,Affiliate,PayPal,Livree,310.0,3,20231215
ORD015101,CUS01301,2023-12-15,Email,Mobile Money,Livree,1692.0,5,20231215
ORD015102,CUS00218,2023-12-15,Email,Mobile Money,Livree,733.0,6,20231215
ORD015103,CUS01003,2023-12-15,Paid Search,Carte bancaire,Livree,29.0,10,20231215
ORD015104,CUS01705,2023-12-15,Paid Search,Carte bancaire,Livree,676.0,0,20231215
ORD015105,CUS02736,2023-12-15,Organic,Virement,Livree,646.0,7,20231215
ORD015106,CUS02383,2023-12-15,Paid Search,Mobile Money,Livree,299.0,7,20231215
ORD015107,CUS01589,2023-12-15,Email,Mobile Money,Livree,1096.0,4,20231215
ORD015108,CUS00754,2023-12-15,Affiliate,Virement,Livree,672.0,7,20231215
ORD015109,CUS00913,2023-12-15,Paid Search,Carte bancaire,Livree,89.0,7,20231215
ORD015110,CUS00804,2023-12-15,Paid Search,PayPal,Livree,952.0,0,20231215
ORD015111,CUS00968,2023-12-16,Paid Search,PayPal,Livree,996.0,0,20231216
ORD015112,CUS00369,2023-12-16,Affiliate,Virement,Livree,1728.0,1,20231216
ORD015113,CUS00145,2023-12-16,Paid Search,PayPal,Livree,15.0,4,20231216
ORD015114,CUS00166,2023-12-16,Direct,PayPal,Remboursee,2996.0,10,20231216
ORD015115,CUS01259,2023-12-16,Email,Carte bancaire,Livree,3693.0,4,20231216
ORD015116,CUS00744,2023-12-16,Organic,Mobile Money,Livree,645.0,4,20231216
ORD015117,CUS01594,2023-12-16,Organic,Mobile Money,En cours,649.0,9,20231216
ORD015118,CUS00438,2023-12-16,Paid Search,Carte bancaire,Livree,2688.0,4,20231216
ORD015119,CUS01898,2023-12-16,Organic,Mobile Money,Livree,348.0,1,20231216
ORD015120,CUS02934,2023-12-16,Email,Carte bancaire,Livree,1445.0,3,20231216
ORD015121,CUS01240,2023-12-16,Paid Search,Cash on Delivery,Livree,4584.0,9,20231216
ORD015122,CUS00499,2023-12-16,Organic,Carte bancaire,Livree,1175.0,5,20231216
ORD015123,CUS00995,2023-12-16,Email,Mobile Money,Livree,36.0,10,20231216
ORD015124,CUS01767,2023-12-16,Social Media,Carte bancaire,Livree,3895.0,7,20231216
ORD015125,CUS00551,2023-12-16,Social Media,Mobile Money,Livree,459.0,3,20231216
ORD015126,CUS00076,2023-12-16,Paid Search,Cash on Delivery,Remboursee,2247.0,5,20231216
ORD015127,CUS01211,2023-12-16,Affiliate,Carte bancaire,Livree,387.0,2,20231216
ORD015128,CUS02898,2023-12-16,Organic,Mobile Money,Livree,597.0,2,20231216
ORD015129,CUS01998,2023-12-16,Organic,Carte bancaire,Livree,2725.0,18,20231216
ORD015130,CUS01537,2023-12-16,Social Media,Carte bancaire,Livree,2681.0,8,20231216
ORD015131,CUS02270,2023-12-16,Organic,Cash on Delivery,Livree,1047.0,7,20231216
ORD015132,CUS00539,2023-12-16,Organic,Mobile Money,Livree,1959.0,3,20231216
ORD015133,CUS02899,2023-12-16,Organic,Carte bancaire,Livree,1543.0,9,20231216
ORD015134,CUS01532,2023-12-16,Direct,Carte bancaire,Livree,70.0,8,20231216
ORD015135,CUS00066,2023-12-16,Affiliate,Carte bancaire,Livree,1498.0,10,20231216
ORD015136,CUS02799,2023-12-16,Paid Search,Carte bancaire,Livree,1495.0,10,20231216
ORD015137,CUS02882,2023-12-16,Affiliate,Mobile Money,Livree,1593.0,0,20231216
ORD015138,CUS00694,2023-12-16,Direct,Virement,Livree,649.0,1,20231216
ORD015139,CUS01353,2023-12-16,Organic,Carte bancaire,Livree,265.0,1,20231216
ORD015140,CUS00666,2023-12-16,Organic,Mobile Money,Livree,79.0,2,20231216
ORD015141,CUS01738,2023-12-16,Email,Carte bancaire,Livree,596.0,5,20231216
ORD015142,CUS01710,2023-12-16,Affiliate,Carte bancaire,Livree,2505.0,3,20231216
ORD015143,CUS02047,2023-12-16,Organic,Mobile Money,Livree,24.0,11,20231216
ORD015144,CUS01259,2023-12-16,Email,Cash on Delivery,Livree,744.0,10,20231216
ORD015145,CUS01879,2023-12-16,Organic,Mobile Money,Livree,429.0,4,20231216
ORD015146,CUS01445,2023-12-16,Affiliate,Cash on Delivery,Livree,1275.0,10,20231216
ORD015147,CUS01976,2023-12-16,Social Media,PayPal,Livree,2247.0,9,20231216
ORD015148,CUS02635,2023-12-16,Organic,Carte bancaire,Livree,4373.0,3,20231216
ORD015149,CUS02515,2023-12-16,Organic,PayPal,Livree,89.0,0,20231216
ORD015150,CUS00901,2023-12-16,Organic,Carte bancaire,Livree,2065.0,4,20231216
ORD015151,CUS02894,2023-12-16,Paid Search,Mobile Money,Remboursee,540.0,3,20231216
ORD015152,CUS00853,2023-12-16,Paid Search,Mobile Money,Livree,916.0,5,20231216
ORD015153,CUS02391,2023-12-16,Paid Search,PayPal,En cours,90.0,5,20231216
ORD015154,CUS00409,2023-12-16,Organic,Carte bancaire,Livree,29.0,5,20231216
ORD015155,CUS02981,2023-12-16,Email,PayPal,Livree,597.0,6,20231216
ORD015156,CUS01763,2023-12-17,Direct,Cash on Delivery,Livree,267.0,6,20231217
ORD015157,CUS02992,2023-12-17,Social Media,Virement,Livree,1932.0,3,20231217
ORD015158,CUS02409,2023-12-17,Paid Search,Carte bancaire,En cours,1422.0,5,20231217
ORD015159,CUS00873,2023-12-17,Direct,Carte bancaire,Annulee,545.0,7,20231217
ORD015160,CUS01818,2023-12-17,Direct,PayPal,Remboursee,999.0,1,20231217
ORD015161,CUS02700,2023-12-17,Email,Mobile Money,Livree,3304.0,4,20231217
ORD015162,CUS01989,2023-12-17,Organic,Carte bancaire,Livree,837.0,4,20231217
ORD015163,CUS02909,2023-12-17,Organic,Virement,Livree,3923.0,3,20231217
ORD015164,CUS02349,2023-12-17,Paid Search,PayPal,Remboursee,307.0,7,20231217
ORD015165,CUS02593,2023-12-17,Paid Search,Carte bancaire,Livree,3563.0,2,20231217
ORD015166,CUS01030,2023-12-17,Organic,Mobile Money,Livree,3445.0,3,20231217
ORD015167,CUS02201,2023-12-17,Social Media,Carte bancaire,Livree,1076.0,2,20231217
ORD015168,CUS00699,2023-12-17,Organic,Carte bancaire,Livree,3897.0,8,20231217
ORD015169,CUS02193,2023-12-17,Social Media,Mobile Money,Livree,447.0,3,20231217
ORD015170,CUS01348,2023-12-17,Organic,Carte bancaire,Livree,1298.0,6,20231217
ORD015171,CUS02997,2023-12-17,Direct,Carte bancaire,Livree,2775.0,10,20231217
ORD015172,CUS00197,2023-12-17,Social Media,Mobile Money,Livree,45.0,4,20231217
ORD015173,CUS02885,2023-12-17,Organic,PayPal,Livree,1387.0,8,20231217
ORD015174,CUS01755,2023-12-17,Organic,Mobile Money,Livree,99.0,10,20231217
ORD015175,CUS01019,2023-12-17,Organic,PayPal,Livree,3652.0,8,20231217
ORD015176,CUS02899,2023-12-17,Social Media,Virement,Livree,455.0,4,20231217
ORD015177,CUS01527,2023-12-17,Social Media,Carte bancaire,Livree,165.0,6,20231217
ORD015178,CUS02471,2023-12-17,Organic,Virement,Livree,444.0,1,20231217
ORD015179,CUS01448,2023-12-18,Paid Search,Carte bancaire,Livree,627.0,3,20231218
ORD015180,CUS01937,2023-12-18,Social Media,Carte bancaire,Annulee,1236.0,11,20231218
ORD015181,CUS01085,2023-12-18,Direct,Mobile Money,En cours,1998.0,2,20231218
ORD015182,CUS01341,2023-12-18,Social Media,Carte bancaire,Livree,2125.0,2,20231218
ORD015183,CUS00612,2023-12-18,Affiliate,PayPal,Livree,30.0,1,20231218
ORD015184,CUS01790,2023-12-18,Paid Search,Carte bancaire,Livree,3094.0,6,20231218
ORD015185,CUS01385,2023-12-18,Direct,Carte bancaire,Livree,237.0,5,20231218
ORD015186,CUS00321,2023-12-18,Paid Search,PayPal,Livree,546.0,8,20231218
ORD015187,CUS02523,2023-12-18,Paid Search,Mobile Money,Livree,79.0,7,20231218
ORD015188,CUS02436,2023-12-18,Organic,Carte bancaire,En cours,1498.0,0,20231218
ORD015189,CUS01842,2023-12-18,Organic,Mobile Money,Livree,825.0,2,20231218
ORD015190,CUS00184,2023-12-18,Affiliate,Cash on Delivery,Livree,1164.0,9,20231218
ORD015191,CUS02605,2023-12-18,Direct,Mobile Money,Livree,405.0,4,20231218
ORD015192,CUS02698,2023-12-18,Organic,Virement,Livree,1608.0,8,20231218
ORD015193,CUS01092,2023-12-18,Direct,Mobile Money,Livree,3165.0,4,20231218
ORD015194,CUS01115,2023-12-18,Organic,PayPal,Remboursee,1143.0,2,20231218
ORD015195,CUS02228,2023-12-18,Social Media,Carte bancaire,Remboursee,70.0,4,20231218
ORD015196,CUS01016,2023-12-18,Direct,Virement,Livree,1587.0,2,20231218
ORD015197,CUS01983,2023-12-18,Direct,Carte bancaire,Livree,188.0,3,20231218
ORD015198,CUS02170,2023-12-18,Email,Mobile Money,Livree,178.0,5,20231218
ORD015199,CUS01896,2023-12-19,Social Media,PayPal,Remboursee,447.0,0,20231219
ORD015200,CUS00155,2023-12-19,Affiliate,Mobile Money,En cours,2425.0,4,20231219
ORD015201,CUS00390,2023-12-19,Social Media,Carte bancaire,Livree,258.0,3,20231219
ORD015202,CUS02183,2023-12-19,Email,Mobile Money,Livree,535.0,3,20231219
ORD015203,CUS02518,2023-12-19,Organic,Mobile Money,Livree,264.0,5,20231219
ORD015204,CUS02797,2023-12-19,Organic,Mobile Money,Livree,440.0,3,20231219
ORD015205,CUS00063,2023-12-19,Organic,Carte bancaire,Livree,336.0,9,20231219
ORD015206,CUS00085,2023-12-19,Organic,Mobile Money,Livree,2598.0,8,20231219
ORD015207,CUS02968,2023-12-19,Paid Search,Mobile Money,Livree,652.0,8,20231219
ORD015208,CUS02812,2023-12-19,Social Media,Virement,Livree,445.0,3,20231219
ORD015209,CUS00036,2023-12-19,Social Media,Carte bancaire,Livree,84.0,2,20231219
ORD015210,CUS02157,2023-12-19,Social Media,Carte bancaire,Livree,1753.0,5,20231219
ORD015211,CUS01218,2023-12-19,Social Media,Cash on Delivery,Annulee,398.0,4,20231219
ORD015212,CUS01288,2023-12-19,Organic,Carte bancaire,Livree,36.0,3,20231219
ORD015213,CUS02011,2023-12-19,Direct,Carte bancaire,Livree,1374.0,1,20231219
ORD015214,CUS02277,2023-12-19,Paid Search,Carte bancaire,Livree,3694.0,4,20231219
ORD015215,CUS02261,2023-12-19,Organic,Virement,Livree,2434.0,3,20231219
ORD015216,CUS00771,2023-12-19,Social Media,Virement,Livree,1087.0,7,20231219
ORD015217,CUS01322,2023-12-19,Organic,Cash on Delivery,Annulee,309.0,6,20231219
ORD015218,CUS00280,2023-12-19,Paid Search,Mobile Money,Livree,1465.0,8,20231219
ORD015219,CUS02499,2023-12-19,Email,PayPal,Remboursee,485.0,1,20231219
ORD015220,CUS01291,2023-12-19,Organic,Virement,Livree,447.0,6,20231219
ORD015221,CUS02689,2023-12-19,Organic,Carte bancaire,Livree,357.0,2,20231219
ORD015222,CUS01383,2023-12-19,Social Media,Cash on Delivery,Livree,5324.0,1,20231219
ORD015223,CUS01596,2023-12-19,Paid Search,PayPal,Livree,873.0,3,20231219
ORD015224,CUS00001,2023-12-19,Social Media,PayPal,Livree,99.0,8,20231219
ORD015225,CUS01044,2023-12-19,Paid Search,Mobile Money,Livree,2001.0,3,20231219
ORD015226,CUS01028,2023-12-19,Social Media,PayPal,Livree,689.0,9,20231219
ORD015227,CUS00212,2023-12-20,Paid Search,Carte bancaire,Livree,407.0,3,20231220
ORD015228,CUS01712,2023-12-20,Organic,Carte bancaire,Livree,5795.0,8,20231220
ORD015229,CUS02819,2023-12-20,Paid Search,Mobile Money,Livree,2406.0,6,20231220
ORD015230,CUS01961,2023-12-20,Organic,Carte bancaire,Remboursee,376.0,2,20231220
ORD015231,CUS02302,2023-12-20,Email,PayPal,Livree,355.0,10,20231220
ORD015232,CUS00884,2023-12-20,Email,PayPal,Livree,2634.0,5,20231220
ORD015233,CUS02568,2023-12-20,Paid Search,Carte bancaire,Annulee,2183.0,5,20231220
ORD015234,CUS00314,2023-12-20,Email,Carte bancaire,Livree,298.0,2,20231220
ORD015235,CUS02424,2023-12-20,Organic,Mobile Money,Livree,207.0,8,20231220
ORD015236,CUS00415,2023-12-20,Social Media,PayPal,Livree,3294.0,6,20231220
ORD015237,CUS00617,2023-12-20,Social Media,Carte bancaire,Livree,385.0,6,20231220
ORD015238,CUS01659,2023-12-20,Social Media,Virement,Livree,3055.0,3,20231220
ORD015239,CUS00947,2023-12-20,Email,Mobile Money,En cours,2214.0,7,20231220
ORD015240,CUS00176,2023-12-20,Social Media,Mobile Money,Remboursee,2205.0,7,20231220
ORD015241,CUS00630,2023-12-20,Organic,Carte bancaire,Livree,399.0,2,20231220
ORD015242,CUS00280,2023-12-20,Direct,Carte bancaire,Livree,2362.0,0,20231220
ORD015243,CUS00384,2023-12-20,Paid Search,Carte bancaire,Livree,1170.0,6,20231220
ORD015244,CUS01495,2023-12-20,Organic,Carte bancaire,Annulee,1647.0,0,20231220
ORD015245,CUS00799,2023-12-20,Social Media,Carte bancaire,Livree,59.0,5,20231220
ORD015246,CUS02759,2023-12-20,Paid Search,Cash on Delivery,Remboursee,3145.0,3,20231220
ORD015247,CUS01076,2023-12-20,Paid Search,Carte bancaire,Livree,2247.0,8,20231220
ORD015248,CUS01429,2023-12-20,Direct,PayPal,Livree,917.0,3,20231220
ORD015249,CUS02130,2023-12-20,Direct,PayPal,Remboursee,4904.0,8,20231220
ORD015250,CUS01199,2023-12-20,Organic,Carte bancaire,Livree,129.0,3,20231220
ORD015251,CUS00514,2023-12-20,Email,Carte bancaire,En cours,282.0,7,20231220
ORD015252,CUS01660,2023-12-20,Email,Mobile Money,En cours,1315.0,11,20231220
ORD015253,CUS01334,2023-12-20,Affiliate,Carte bancaire,Livree,36.0,1,20231220
ORD015254,CUS02242,2023-12-20,Affiliate,Virement,Livree,4032.0,5,20231220
ORD015255,CUS00697,2023-12-21,Organic,Carte bancaire,Livree,2011.0,5,20231221
ORD015256,CUS01190,2023-12-21,Email,Mobile Money,Livree,5395.0,5,20231221
ORD015257,CUS00007,2023-12-21,Organic,PayPal,Livree,1198.0,7,20231221
ORD015258,CUS02521,2023-12-21,Paid Search,Mobile Money,Annulee,90.0,5,20231221
ORD015259,CUS00616,2023-12-21,Social Media,Mobile Money,Livree,4494.0,0,20231221
ORD015260,CUS00420,2023-12-21,Email,Virement,Livree,2143.0,8,20231221
ORD015261,CUS00187,2023-12-21,Paid Search,Carte bancaire,Livree,2470.0,0,20231221
ORD015262,CUS02016,2023-12-21,Organic,Carte bancaire,Livree,1083.0,3,20231221
ORD015263,CUS02116,2023-12-21,Social Media,Virement,Livree,39.0,8,20231221
ORD015264,CUS00378,2023-12-21,Organic,PayPal,Livree,4658.0,3,20231221
ORD015265,CUS00723,2023-12-21,Direct,Carte bancaire,Livree,87.0,2,20231221
ORD015266,CUS01113,2023-12-21,Social Media,PayPal,Livree,298.0,7,20231221
ORD015267,CUS00891,2023-12-21,Affiliate,Cash on Delivery,Livree,237.0,2,20231221
ORD015268,CUS01932,2023-12-21,Organic,Carte bancaire,Livree,1327.0,1,20231221
ORD015269,CUS02656,2023-12-21,Affiliate,Carte bancaire,Livree,346.0,5,20231221
ORD015270,CUS01591,2023-12-21,Social Media,PayPal,Livree,1833.0,4,20231221
ORD015271,CUS00302,2023-12-21,Organic,Mobile Money,Livree,3044.0,1,20231221
ORD015272,CUS01396,2023-12-21,Organic,Carte bancaire,Livree,305.0,6,20231221
ORD015273,CUS02993,2023-12-21,Direct,Virement,Livree,298.0,6,20231221
ORD015274,CUS00316,2023-12-21,Direct,Cash on Delivery,Livree,1385.0,3,20231221
ORD015275,CUS01269,2023-12-21,Social Media,Mobile Money,Livree,748.0,4,20231221
ORD015276,CUS02859,2023-12-21,Paid Search,Mobile Money,Remboursee,649.0,6,20231221
ORD015277,CUS02473,2023-12-21,Affiliate,Mobile Money,Livree,24.0,8,20231221
ORD015278,CUS02858,2023-12-21,Paid Search,Cash on Delivery,Remboursee,2645.0,4,20231221
ORD015279,CUS01576,2023-12-21,Paid Search,Carte bancaire,Livree,727.0,6,20231221
ORD015280,CUS00931,2023-12-21,Affiliate,PayPal,Livree,5404.0,6,20231221
ORD015281,CUS00275,2023-12-21,Paid Search,Virement,Livree,198.0,7,20231221
ORD015282,CUS01126,2023-12-21,Organic,Carte bancaire,Livree,298.0,5,20231221
ORD015283,CUS02792,2023-12-21,Organic,Mobile Money,Livree,29.0,2,20231221
ORD015284,CUS01281,2023-12-21,Social Media,Mobile Money,Livree,1796.0,3,20231221
ORD015285,CUS02454,2023-12-21,Organic,Carte bancaire,Livree,178.0,6,20231221
ORD015286,CUS01438,2023-12-21,Social Media,Mobile Money,Livree,1594.0,10,20231221
ORD015287,CUS01310,2023-12-21,Paid Search,Carte bancaire,Livree,2541.0,3,20231221
ORD015288,CUS00922,2023-12-21,Social Media,Carte bancaire,Remboursee,1947.0,7,20231221
ORD015289,CUS01084,2023-12-21,Organic,Mobile Money,Livree,425.0,4,20231221
ORD015290,CUS02879,2023-12-21,Direct,Carte bancaire,Livree,199.0,5,20231221
ORD015291,CUS02350,2023-12-21,Organic,Carte bancaire,Livree,2043.0,9,20231221
ORD015292,CUS02169,2023-12-21,Paid Search,PayPal,Livree,749.0,7,20231221
ORD015293,CUS01288,2023-12-21,Email,Mobile Money,En cours,1825.0,1,20231221
ORD015294,CUS00282,2023-12-21,Social Media,Virement,Livree,3555.0,3,20231221
ORD015295,CUS01702,2023-12-22,Affiliate,Carte bancaire,Livree,158.0,5,20231222
ORD015296,CUS02857,2023-12-22,Social Media,PayPal,Livree,360.0,1,20231222
ORD015297,CUS02818,2023-12-22,Affiliate,Mobile Money,Livree,1314.0,2,20231222
ORD015298,CUS00866,2023-12-22,Paid Search,Carte bancaire,Livree,1608.0,7,20231222
ORD015299,CUS02363,2023-12-22,Social Media,Cash on Delivery,Livree,2212.0,7,20231222
ORD015300,CUS02200,2023-12-22,Social Media,PayPal,Livree,665.0,5,20231222
ORD015301,CUS00536,2023-12-22,Social Media,PayPal,Livree,117.0,12,20231222
ORD015302,CUS00405,2023-12-22,Direct,Virement,Livree,2047.0,7,20231222
ORD015303,CUS00432,2023-12-22,Email,Mobile Money,Livree,1353.0,4,20231222
ORD015304,CUS01136,2023-12-22,Organic,Virement,Livree,398.0,2,20231222
ORD015305,CUS02713,2023-12-22,Organic,PayPal,Livree,776.0,2,20231222
ORD015306,CUS02305,2023-12-22,Paid Search,Carte bancaire,Livree,469.0,6,20231222
ORD015307,CUS01828,2023-12-22,Paid Search,PayPal,Livree,1016.0,3,20231222
ORD015308,CUS00569,2023-12-22,Social Media,Mobile Money,En cours,837.0,10,20231222
ORD015309,CUS02411,2023-12-22,Social Media,Mobile Money,Livree,90.0,9,20231222
ORD015310,CUS01377,2023-12-22,Affiliate,Cash on Delivery,Livree,1931.0,6,20231222
ORD015311,CUS01008,2023-12-22,Paid Search,Carte bancaire,Livree,149.0,1,20231222
ORD015312,CUS00570,2023-12-22,Social Media,PayPal,Livree,1964.0,2,20231222
ORD015313,CUS02788,2023-12-22,Email,PayPal,Annulee,378.0,8,20231222
ORD015314,CUS00716,2023-12-22,Email,Carte bancaire,Livree,4497.0,3,20231222
ORD015315,CUS00507,2023-12-22,Organic,PayPal,Livree,1047.0,8,20231222
ORD015316,CUS00063,2023-12-22,Affiliate,PayPal,Livree,198.0,6,20231222
ORD015317,CUS01186,2023-12-22,Affiliate,PayPal,Livree,207.0,5,20231222
ORD015318,CUS00500,2023-12-22,Organic,Virement,Livree,108.0,2,20231222
ORD015319,CUS01974,2023-12-22,Social Media,Carte bancaire,Livree,4296.0,4,20231222
ORD015320,CUS02013,2023-12-22,Direct,Carte bancaire,En cours,2425.0,5,20231222
ORD015321,CUS00077,2023-12-22,Organic,Carte bancaire,Annulee,135.0,8,20231222
ORD015322,CUS00731,2023-12-22,Affiliate,PayPal,Livree,1047.0,2,20231222
ORD015323,CUS02411,2023-12-22,Paid Search,Virement,Livree,87.0,4,20231222
ORD015324,CUS02704,2023-12-22,Direct,Cash on Delivery,Livree,299.0,5,20231222
ORD015325,CUS01415,2023-12-22,Email,Mobile Money,Livree,9143.0,6,20231222
ORD015326,CUS01417,2023-12-22,Email,Cash on Delivery,Livree,279.0,2,20231222
ORD015327,CUS02141,2023-12-23,Paid Search,PayPal,Livree,1697.0,7,20231223
ORD015328,CUS00680,2023-12-23,Organic,Carte bancaire,Livree,749.0,0,20231223
ORD015329,CUS01240,2023-12-23,Organic,Virement,Annulee,645.0,8,20231223
ORD015330,CUS02238,2023-12-23,Social Media,Mobile Money,Annulee,1019.0,4,20231223
ORD015331,CUS02353,2023-12-23,Social Media,Mobile Money,Annulee,15.0,0,20231223
ORD015332,CUS01207,2023-12-23,Email,Mobile Money,Livree,2247.0,3,20231223
ORD015333,CUS01874,2023-12-23,Social Media,Carte bancaire,Livree,39.0,6,20231223
ORD015334,CUS01119,2023-12-23,Organic,PayPal,Livree,1425.0,3,20231223
ORD015335,CUS02722,2023-12-23,Organic,Cash on Delivery,Annulee,45.0,5,20231223
ORD015336,CUS01016,2023-12-23,Affiliate,Virement,En cours,6262.0,7,20231223
ORD015337,CUS02770,2023-12-23,Direct,Mobile Money,Livree,423.0,4,20231223
ORD015338,CUS02404,2023-12-23,Organic,Carte bancaire,Livree,698.0,2,20231223
ORD015339,CUS00798,2023-12-23,Email,Virement,Livree,925.0,4,20231223
ORD015340,CUS01663,2023-12-23,Direct,Virement,Livree,198.0,9,20231223
ORD015341,CUS00191,2023-12-23,Social Media,PayPal,Livree,279.0,10,20231223
ORD015342,CUS00331,2023-12-23,Direct,Cash on Delivery,Livree,3444.0,0,20231223
ORD015343,CUS00233,2023-12-23,Affiliate,Virement,Livree,3175.0,8,20231223
ORD015344,CUS00113,2023-12-23,Paid Search,Mobile Money,Livree,1896.0,5,20231223
ORD015345,CUS00300,2023-12-23,Social Media,PayPal,Annulee,1463.0,7,20231223
ORD015346,CUS02231,2023-12-23,Email,Carte bancaire,Livree,1635.0,3,20231223
ORD015347,CUS01950,2023-12-23,Affiliate,Carte bancaire,Livree,856.0,0,20231223
ORD015348,CUS02673,2023-12-23,Direct,Mobile Money,En cours,3897.0,6,20231223
ORD015349,CUS02630,2023-12-23,Paid Search,Carte bancaire,Livree,2845.0,2,20231223
ORD015350,CUS02858,2023-12-24,Direct,Carte bancaire,Livree,2097.0,1,20231224
ORD015351,CUS01192,2023-12-24,Social Media,Cash on Delivery,Livree,1773.0,6,20231224
ORD015352,CUS00122,2023-12-24,Social Media,Mobile Money,Annulee,1125.0,5,20231224
ORD015353,CUS02906,2023-12-24,Email,Mobile Money,Livree,213.0,7,20231224
ORD015354,CUS00386,2023-12-24,Organic,Carte bancaire,Livree,58.0,7,20231224
ORD015355,CUS00344,2023-12-24,Email,Mobile Money,Livree,189.0,3,20231224
ORD015356,CUS01291,2023-12-24,Paid Search,Mobile Money,Livree,445.0,4,20231224
ORD015357,CUS02145,2023-12-24,Organic,Carte bancaire,Livree,444.0,3,20231224
ORD015358,CUS00330,2023-12-24,Organic,Mobile Money,Livree,1498.0,4,20231224
ORD015359,CUS01706,2023-12-24,Organic,Mobile Money,Remboursee,1596.0,2,20231224
ORD015360,CUS02711,2023-12-24,Organic,Cash on Delivery,Remboursee,447.0,6,20231224
ORD015361,CUS02133,2023-12-24,Organic,Cash on Delivery,Remboursee,360.0,8,20231224
ORD015362,CUS02114,2023-12-24,Organic,Mobile Money,Livree,487.0,2,20231224
ORD015363,CUS02036,2023-12-24,Organic,Mobile Money,Livree,199.0,8,20231224
ORD015364,CUS02405,2023-12-24,Social Media,Carte bancaire,Livree,194.0,5,20231224
ORD015365,CUS00108,2023-12-24,Paid Search,Carte bancaire,Livree,5082.0,5,20231224
ORD015366,CUS01904,2023-12-24,Social Media,Cash on Delivery,Livree,12.0,0,20231224
ORD015367,CUS01911,2023-12-24,Direct,PayPal,Livree,1007.0,0,20231224
ORD015368,CUS00107,2023-12-24,Organic,Carte bancaire,Livree,2820.0,5,20231224
ORD015369,CUS02735,2023-12-24,Organic,Mobile Money,Livree,594.0,7,20231224
ORD015370,CUS00335,2023-12-24,Organic,Carte bancaire,Livree,2144.0,2,20231224
ORD015371,CUS02371,2023-12-24,Organic,Carte bancaire,Livree,5995.0,10,20231224
ORD015372,CUS02329,2023-12-25,Email,Cash on Delivery,Livree,986.0,2,20231225
ORD015373,CUS01594,2023-12-25,Organic,PayPal,En cours,1624.0,5,20231225
ORD015374,CUS02301,2023-12-25,Direct,Carte bancaire,Livree,4497.0,12,20231225
ORD015375,CUS00750,2023-12-25,Paid Search,PayPal,Livree,4493.0,1,20231225
ORD015376,CUS02917,2023-12-25,Social Media,Virement,Livree,118.0,6,20231225
ORD015377,CUS02467,2023-12-25,Email,PayPal,Livree,4581.0,4,20231225
ORD015378,CUS02157,2023-12-25,Social Media,Mobile Money,Livree,1047.0,7,20231225
ORD015379,CUS00798,2023-12-25,Social Media,PayPal,Livree,1465.0,8,20231225
ORD015380,CUS02419,2023-12-25,Paid Search,Carte bancaire,Livree,1976.0,3,20231225
ORD015381,CUS02139,2023-12-25,Social Media,PayPal,Livree,2865.0,8,20231225
ORD015382,CUS01029,2023-12-25,Email,Mobile Money,Livree,298.0,11,20231225
ORD015383,CUS01618,2023-12-25,Social Media,Carte bancaire,Remboursee,58.0,5,20231225
ORD015384,CUS02203,2023-12-25,Organic,Virement,Livree,345.0,7,20231225
ORD015385,CUS02148,2023-12-25,Organic,Carte bancaire,Remboursee,587.0,3,20231225
ORD015386,CUS02325,2023-12-25,Email,Carte bancaire,Livree,1342.0,5,20231225
ORD015387,CUS00482,2023-12-25,Organic,PayPal,Livree,1757.0,4,20231225
ORD015388,CUS01135,2023-12-25,Social Media,Mobile Money,Remboursee,2875.0,7,20231225
ORD015389,CUS00863,2023-12-25,Social Media,Carte bancaire,Livree,1499.0,8,20231225
ORD015390,CUS02468,2023-12-25,Direct,PayPal,Livree,837.0,4,20231225
ORD015391,CUS02112,2023-12-25,Organic,Cash on Delivery,Livree,1047.0,9,20231225
ORD015392,CUS00514,2023-12-25,Affiliate,Mobile Money,Livree,360.0,9,20231225
ORD015393,CUS01341,2023-12-25,Email,Virement,Livree,178.0,7,20231225
ORD015394,CUS02344,2023-12-25,Social Media,Mobile Money,Livree,256.0,3,20231225
