item_id,order_id,product_id,quantite,prix_unitaire,line_revenue,line_cost,line_margin
ITM034744,ORD016787,PRD028,2,129.0,258.0,104.0,154.0
ITM034745,ORD016788,PRD027,1,29.0,29.0,8.0,21.0
ITM034746,ORD016788,PRD003,1,189.0,189.0,95.0,94.0
ITM034747,ORD016788,PRD001,1,1299.0,1299.0,780.0,519.0
ITM034748,ORD016789,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM034749,ORD016790,PRD002,1,999.0,999.0,600.0,399.0
ITM034750,ORD016791,PRD019,1,89.0,89.0,22.0,67.0
ITM034751,ORD016792,PRD007,1,279.0,279.0,130.0,149.0
ITM034752,ORD016792,PRD022,2,18.0,36.0,10.0,26.0
ITM034753,ORD016792,PRD012,1,149.0,149.0,55.0,94.0
ITM034754,ORD016793,PRD022,3,18.0,54.0,15.0,39.0
ITM034755,ORD016793,PRD014,3,99.0,297.0,114.0,183.0
ITM034756,ORD016793,PRD013,1,180.0,180.0,68.0,112.0
ITM034757,ORD016794,PRD005,1,749.0,749.0,420.0,329.0
ITM034758,ORD016794,PRD029,3,399.0,1197.0,630.0,567.0
ITM034759,ORD016795,PRD023,2,199.0,398.0,170.0,228.0
ITM034760,ORD016795,PRD010,3,749.0,2247.0,1290.0,957.0
ITM034761,ORD016795,PRD029,1,399.0,399.0,210.0,189.0
ITM034762,ORD016796,PRD013,3,180.0,540.0,204.0,336.0
ITM034763,ORD016797,PRD022,2,18.0,36.0,10.0,26.0
ITM034764,ORD016797,PRD020,2,15.0,30.0,8.0,22.0
ITM034765,ORD016797,PRD026,2,12.0,24.0,5.0,19.0
ITM034766,ORD016798,PRD007,3,279.0,837.0,390.0,447.0
ITM034767,ORD016798,PRD026,2,12.0,24.0,5.0,19.0
ITM034768,ORD016799,PRD014,2,99.0,198.0,76.0,122.0
ITM034769,ORD016799,PRD029,3,399.0,1197.0,630.0,567.0
ITM034770,ORD016799,PRD029,2,399.0,798.0,420.0,378.0
ITM034771,ORD016799,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM034772,ORD016800,PRD020,2,15.0,30.0,8.0,22.0
ITM034773,ORD016801,PRD022,1,18.0,18.0,5.0,13.0
ITM034774,ORD016802,PRD009,2,79.0,158.0,64.0,94.0
ITM034775,ORD016802,PRD020,1,15.0,15.0,4.0,11.0
ITM034776,ORD016803,PRD017,1,149.0,149.0,60.0,89.0
ITM034777,ORD016803,PRD008,2,349.0,698.0,360.0,338.0
ITM034778,ORD016804,PRD008,3,349.0,1047.0,540.0,507.0
ITM034779,ORD016805,PRD006,3,649.0,1947.0,1140.0,807.0
ITM034780,ORD016805,PRD005,2,749.0,1498.0,840.0,658.0
ITM034781,ORD016805,PRD008,2,349.0,698.0,360.0,338.0
ITM034782,ORD016806,PRD018,1,299.0,299.0,140.0,159.0
ITM034783,ORD016806,PRD017,3,149.0,447.0,180.0,267.0
ITM034784,ORD016806,PRD012,3,149.0,447.0,165.0,282.0
ITM034785,ORD016807,PRD018,2,299.0,598.0,280.0,318.0
ITM034786,ORD016807,PRD003,1,189.0,189.0,95.0,94.0
ITM034787,ORD016808,PRD014,1,99.0,99.0,38.0,61.0
ITM034788,ORD016809,PRD008,1,349.0,349.0,180.0,169.0
ITM034789,ORD016809,PRD014,1,99.0,99.0,38.0,61.0
ITM034790,ORD016810,PRD028,3,129.0,387.0,156.0,231.0
ITM034791,ORD016810,PRD014,2,99.0,198.0,76.0,122.0
ITM034792,ORD016811,PRD001,1,1299.0,1299.0,780.0,519.0
ITM034793,ORD016811,PRD012,2,149.0,298.0,110.0,188.0
ITM034794,ORD016812,PRD006,1,649.0,649.0,380.0,269.0
ITM034795,ORD016812,PRD004,1,1499.0,1499.0,900.0,599.0
ITM034796,ORD016812,PRD019,1,89.0,89.0,22.0,67.0
ITM034797,ORD016813,PRD025,3,39.0,117.0,42.0,75.0
ITM034798,ORD016814,PRD029,1,399.0,399.0,210.0,189.0
ITM034799,ORD016814,PRD029,1,399.0,399.0,210.0,189.0
ITM034800,ORD016814,PRD021,3,45.0,135.0,36.0,99.0
ITM034801,ORD016815,PRD010,1,749.0,749.0,430.0,319.0
ITM034802,ORD016815,PRD007,3,279.0,837.0,390.0,447.0
ITM034803,ORD016815,PRD019,2,89.0,178.0,44.0,134.0
ITM034804,ORD016816,PRD022,2,18.0,36.0,10.0,26.0
ITM034805,ORD016816,PRD013,1,180.0,180.0,68.0,112.0
ITM034806,ORD016817,PRD022,3,18.0,54.0,15.0,39.0
ITM034807,ORD016817,PRD022,2,18.0,36.0,10.0,26.0
ITM034808,ORD016817,PRD027,3,29.0,87.0,24.0,63.0
ITM034809,ORD016818,PRD005,1,749.0,749.0,420.0,329.0
ITM034810,ORD016819,PRD010,1,749.0,749.0,430.0,319.0
ITM034811,ORD016819,PRD008,3,349.0,1047.0,540.0,507.0
ITM034812,ORD016820,PRD023,3,199.0,597.0,255.0,342.0
ITM034813,ORD016820,PRD020,2,15.0,30.0,8.0,22.0
ITM034814,ORD016821,PRD027,1,29.0,29.0,8.0,21.0
ITM034815,ORD016821,PRD014,1,99.0,99.0,38.0,61.0
ITM034816,ORD016821,PRD012,3,149.0,447.0,165.0,282.0
ITM034817,ORD016822,PRD003,1,189.0,189.0,95.0,94.0
ITM034818,ORD016822,PRD023,1,199.0,199.0,85.0,114.0
ITM034819,ORD016823,PRD005,3,749.0,2247.0,1260.0,987.0
ITM034820,ORD016824,PRD027,1,29.0,29.0,8.0,21.0
ITM034821,ORD016824,PRD021,1,45.0,45.0,12.0,33.0
ITM034822,ORD016824,PRD024,2,89.0,178.0,64.0,114.0
ITM034823,ORD016825,PRD014,1,99.0,99.0,38.0,61.0
ITM034824,ORD016825,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM034825,ORD016826,PRD013,3,180.0,540.0,204.0,336.0
ITM034826,ORD016826,PRD014,1,99.0,99.0,38.0,61.0
ITM034827,ORD016826,PRD006,1,649.0,649.0,380.0,269.0
ITM034828,ORD016827,PRD011,2,649.0,1298.0,740.0,558.0
ITM034829,ORD016827,PRD018,2,299.0,598.0,280.0,318.0
ITM034830,ORD016827,PRD009,1,79.0,79.0,32.0,47.0
ITM034831,ORD016828,PRD028,2,129.0,258.0,104.0,154.0
ITM034832,ORD016828,PRD021,3,45.0,135.0,36.0,99.0
ITM034833,ORD016828,PRD003,3,189.0,567.0,285.0,282.0
ITM034834,ORD016829,PRD026,2,12.0,24.0,5.0,19.0
ITM034835,ORD016829,PRD011,3,649.0,1947.0,1110.0,837.0
ITM034836,ORD016830,PRD027,1,29.0,29.0,8.0,21.0
ITM034837,ORD016831,PRD020,2,15.0,30.0,8.0,22.0
ITM034838,ORD016831,PRD015,3,29.0,87.0,27.0,60.0
ITM034839,ORD016831,PRD011,2,649.0,1298.0,740.0,558.0
ITM034840,ORD016832,PRD006,1,649.0,649.0,380.0,269.0
ITM034841,ORD016833,PRD020,2,15.0,30.0,8.0,22.0
ITM034842,ORD016834,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM034843,ORD016834,PRD009,1,79.0,79.0,32.0,47.0
ITM034844,ORD016834,PRD016,2,59.0,118.0,36.0,82.0
ITM034845,ORD016835,PRD005,1,749.0,749.0,420.0,329.0
ITM034846,ORD016836,PRD025,2,39.0,78.0,28.0,50.0
ITM034847,ORD016836,PRD024,1,89.0,89.0,32.0,57.0
ITM034848,ORD016836,PRD029,3,399.0,1197.0,630.0,567.0
ITM034849,ORD016837,PRD019,1,89.0,89.0,22.0,67.0
ITM034850,ORD016838,PRD016,2,59.0,118.0,36.0,82.0
ITM034851,ORD016839,PRD026,3,12.0,36.0,7.5,28.5
ITM034852,ORD016840,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM034853,ORD016841,PRD020,3,15.0,45.0,12.0,33.0
ITM034854,ORD016841,PRD018,1,299.0,299.0,140.0,159.0
ITM034855,ORD016841,PRD021,1,45.0,45.0,12.0,33.0
ITM034856,ORD016842,PRD012,3,149.0,447.0,165.0,282.0
ITM034857,ORD016842,PRD017,2,149.0,298.0,120.0,178.0
ITM034858,ORD016842,PRD006,2,649.0,1298.0,760.0,538.0
ITM034859,ORD016843,PRD018,1,299.0,299.0,140.0,159.0
ITM034860,ORD016844,PRD013,1,180.0,180.0,68.0,112.0
ITM034861,ORD016845,PRD019,2,89.0,178.0,44.0,134.0
ITM034862,ORD016845,PRD011,3,649.0,1947.0,1110.0,837.0
ITM034863,ORD016846,PRD005,2,749.0,1498.0,840.0,658.0
ITM034864,ORD016846,PRD025,3,39.0,117.0,42.0,75.0
ITM034865,ORD016847,PRD010,2,749.0,1498.0,860.0,638.0
ITM034866,ORD016847,PRD017,3,149.0,447.0,180.0,267.0
ITM034867,ORD016847,PRD028,3,129.0,387.0,156.0,231.0
ITM034868,ORD016848,PRD010,2,749.0,1498.0,860.0,638.0
ITM034869,ORD016848,PRD025,2,39.0,78.0,28.0,50.0
ITM034870,ORD016849,PRD015,1,29.0,29.0,9.0,20.0
ITM034871,ORD016850,PRD014,1,99.0,99.0,38.0,61.0
ITM034872,ORD016850,PRD016,3,59.0,177.0,54.0,123.0
ITM034873,ORD016850,PRD011,3,649.0,1947.0,1110.0,837.0
ITM034874,ORD016851,PRD015,1,29.0,29.0,9.0,20.0
ITM034875,ORD016851,PRD018,3,299.0,897.0,420.0,477.0
ITM034876,ORD016851,PRD011,1,649.0,649.0,370.0,279.0
ITM034877,ORD016852,PRD007,2,279.0,558.0,260.0,298.0
ITM034878,ORD016852,PRD009,2,79.0,158.0,64.0,94.0
ITM034879,ORD016853,PRD018,3,299.0,897.0,420.0,477.0
ITM034880,ORD016853,PRD018,2,299.0,598.0,280.0,318.0
ITM034881,ORD016854,PRD010,1,749.0,749.0,430.0,319.0
ITM034882,ORD016855,PRD015,1,29.0,29.0,9.0,20.0
ITM034883,ORD016856,PRD030,1,149.0,149.0,68.0,81.0
ITM034884,ORD016857,PRD011,1,649.0,649.0,370.0,279.0
ITM034885,ORD016858,PRD023,2,199.0,398.0,170.0,228.0
ITM034886,ORD016858,PRD010,1,749.0,749.0,430.0,319.0
ITM034887,ORD016858,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM034888,ORD016859,PRD006,3,649.0,1947.0,1140.0,807.0
ITM034889,ORD016859,PRD006,1,649.0,649.0,380.0,269.0
ITM034890,ORD016859,PRD006,1,649.0,649.0,380.0,269.0
ITM034891,ORD016860,PRD029,1,399.0,399.0,210.0,189.0
ITM034892,ORD016861,PRD028,1,129.0,129.0,52.0,77.0
ITM034893,ORD016861,PRD017,3,149.0,447.0,180.0,267.0
ITM034894,ORD016862,PRD014,2,99.0,198.0,76.0,122.0
ITM034895,ORD016862,PRD016,1,59.0,59.0,18.0,41.0
ITM034896,ORD016863,PRD027,1,29.0,29.0,8.0,21.0
ITM034897,ORD016863,PRD020,1,15.0,15.0,4.0,11.0
ITM034898,ORD016863,PRD017,1,149.0,149.0,60.0,89.0
ITM034899,ORD016864,PRD020,3,15.0,45.0,12.0,33.0
ITM034900,ORD016864,PRD021,2,45.0,90.0,24.0,66.0
ITM034901,ORD016864,PRD001,1,1299.0,1299.0,780.0,519.0
ITM034902,ORD016865,PRD004,1,1499.0,1499.0,900.0,599.0
ITM034903,ORD016865,PRD016,1,59.0,59.0,18.0,41.0
ITM034904,ORD016865,PRD012,2,149.0,298.0,110.0,188.0
ITM034905,ORD016866,PRD028,1,129.0,129.0,52.0,77.0
ITM034906,ORD016866,PRD020,3,15.0,45.0,12.0,33.0
ITM034907,ORD016867,PRD012,3,149.0,447.0,165.0,282.0
ITM034908,ORD016867,PRD008,1,349.0,349.0,180.0,169.0
ITM034909,ORD016868,PRD011,1,649.0,649.0,370.0,279.0
ITM034910,ORD016868,PRD014,1,99.0,99.0,38.0,61.0
ITM034911,ORD016869,PRD010,1,749.0,749.0,430.0,319.0
ITM034912,ORD016870,PRD023,3,199.0,597.0,255.0,342.0
ITM034913,ORD016870,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM034914,ORD016870,PRD020,1,15.0,15.0,4.0,11.0
ITM034915,ORD016871,PRD015,2,29.0,58.0,18.0,40.0
ITM034916,ORD016871,PRD021,2,45.0,90.0,24.0,66.0
ITM034917,ORD016871,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM034918,ORD016872,PRD028,3,129.0,387.0,156.0,231.0
ITM034919,ORD016872,PRD018,2,299.0,598.0,280.0,318.0
ITM034920,ORD016873,PRD006,2,649.0,1298.0,760.0,538.0
ITM034921,ORD016873,PRD010,3,749.0,2247.0,1290.0,957.0
ITM034922,ORD016874,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM034923,ORD016874,PRD010,1,749.0,749.0,430.0,319.0
ITM034924,ORD016875,PRD021,2,45.0,90.0,24.0,66.0
ITM034925,ORD016875,PRD028,2,129.0,258.0,104.0,154.0
ITM034926,ORD016875,PRD020,2,15.0,30.0,8.0,22.0
ITM034927,ORD016876,PRD027,3,29.0,87.0,24.0,63.0
ITM034928,ORD016877,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM034929,ORD016877,PRD010,2,749.0,1498.0,860.0,638.0
ITM034930,ORD016878,PRD010,2,749.0,1498.0,860.0,638.0
ITM034931,ORD016878,PRD026,3,12.0,36.0,7.5,28.5
ITM034932,ORD016879,PRD025,3,39.0,117.0,42.0,75.0
ITM034933,ORD016879,PRD023,2,199.0,398.0,170.0,228.0
ITM034934,ORD016879,PRD030,2,149.0,298.0,136.0,162.0
ITM034935,ORD016880,PRD026,2,12.0,24.0,5.0,19.0
ITM034936,ORD016881,PRD012,2,149.0,298.0,110.0,188.0
ITM034937,ORD016881,PRD020,2,15.0,30.0,8.0,22.0
ITM034938,ORD016881,PRD016,2,59.0,118.0,36.0,82.0
ITM034939,ORD016882,PRD017,2,149.0,298.0,120.0,178.0
ITM034940,ORD016883,PRD020,2,15.0,30.0,8.0,22.0
ITM034941,ORD016883,PRD029,2,399.0,798.0,420.0,378.0
ITM034942,ORD016884,PRD018,1,299.0,299.0,140.0,159.0
ITM034943,ORD016884,PRD002,1,999.0,999.0,600.0,399.0
ITM034944,ORD016885,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM034945,ORD016885,PRD029,1,399.0,399.0,210.0,189.0
ITM034946,ORD016886,PRD030,2,149.0,298.0,136.0,162.0
ITM034947,ORD016886,PRD010,2,749.0,1498.0,860.0,638.0
ITM034948,ORD016887,PRD012,1,149.0,149.0,55.0,94.0
ITM034949,ORD016887,PRD007,1,279.0,279.0,130.0,149.0
ITM034950,ORD016887,PRD030,2,149.0,298.0,136.0,162.0
ITM034951,ORD016888,PRD025,3,39.0,117.0,42.0,75.0
ITM034952,ORD016889,PRD005,1,749.0,749.0,420.0,329.0
ITM034953,ORD016890,PRD026,3,12.0,36.0,7.5,28.5
ITM034954,ORD016890,PRD024,3,89.0,267.0,96.0,171.0
ITM034955,ORD016891,PRD028,3,129.0,387.0,156.0,231.0
ITM034956,ORD016891,PRD027,1,29.0,29.0,8.0,21.0
ITM034957,ORD016892,PRD022,1,18.0,18.0,5.0,13.0
ITM034958,ORD016893,PRD016,1,59.0,59.0,18.0,41.0
ITM034959,ORD016893,PRD010,3,749.0,2247.0,1290.0,957.0
ITM034960,ORD016893,PRD027,2,29.0,58.0,16.0,42.0
ITM034961,ORD016894,PRD016,3,59.0,177.0,54.0,123.0
ITM034962,ORD016895,PRD006,3,649.0,1947.0,1140.0,807.0
ITM034963,ORD016895,PRD016,2,59.0,118.0,36.0,82.0
ITM034964,ORD016896,PRD029,1,399.0,399.0,210.0,189.0
ITM034965,ORD016896,PRD023,1,199.0,199.0,85.0,114.0
ITM034966,ORD016896,PRD002,1,999.0,999.0,600.0,399.0
ITM034967,ORD016896,PRD016,1,59.0,59.0,18.0,41.0
ITM034968,ORD016897,PRD022,1,18.0,18.0,5.0,13.0
ITM034969,ORD016897,PRD013,2,180.0,360.0,136.0,224.0
ITM034970,ORD016897,PRD022,3,18.0,54.0,15.0,39.0
ITM034971,ORD016898,PRD010,1,749.0,749.0,430.0,319.0
ITM034972,ORD016898,PRD004,1,1499.0,1499.0,900.0,599.0
ITM034973,ORD016899,PRD019,3,89.0,267.0,66.0,201.0
ITM034974,ORD016899,PRD027,2,29.0,58.0,16.0,42.0
ITM034975,ORD016899,PRD014,1,99.0,99.0,38.0,61.0
ITM034976,ORD016900,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM034977,ORD016900,PRD005,1,749.0,749.0,420.0,329.0
ITM034978,ORD016900,PRD008,1,349.0,349.0,180.0,169.0
ITM034979,ORD016901,PRD009,1,79.0,79.0,32.0,47.0
ITM034980,ORD016902,PRD015,2,29.0,58.0,18.0,40.0
ITM034981,ORD016903,PRD021,2,45.0,90.0,24.0,66.0
ITM034982,ORD016903,PRD006,1,649.0,649.0,380.0,269.0
ITM034983,ORD016904,PRD014,1,99.0,99.0,38.0,61.0
ITM034984,ORD016904,PRD012,3,149.0,447.0,165.0,282.0
ITM034985,ORD016904,PRD023,3,199.0,597.0,255.0,342.0
ITM034986,ORD016905,PRD013,1,180.0,180.0,68.0,112.0
ITM034987,ORD016905,PRD012,2,149.0,298.0,110.0,188.0
ITM034988,ORD016906,PRD007,2,279.0,558.0,260.0,298.0
ITM034989,ORD016907,PRD025,3,39.0,117.0,42.0,75.0
ITM034990,ORD016907,PRD015,1,29.0,29.0,9.0,20.0
ITM034991,ORD016908,PRD023,1,199.0,199.0,85.0,114.0
ITM034992,ORD016909,PRD007,2,279.0,558.0,260.0,298.0
ITM034993,ORD016910,PRD011,2,649.0,1298.0,740.0,558.0
ITM034994,ORD016911,PRD029,2,399.0,798.0,420.0,378.0
ITM034995,ORD016911,PRD007,1,279.0,279.0,130.0,149.0
ITM034996,ORD016912,PRD024,2,89.0,178.0,64.0,114.0
ITM034997,ORD016912,PRD005,1,749.0,749.0,420.0,329.0
ITM034998,ORD016913,PRD021,2,45.0,90.0,24.0,66.0
ITM034999,ORD016913,PRD005,2,749.0,1498.0,840.0,658.0
ITM035000,ORD016913,PRD019,1,89.0,89.0,22.0,67.0
ITM035001,ORD016914,PRD010,3,749.0,2247.0,1290.0,957.0
ITM035002,ORD016914,PRD009,1,79.0,79.0,32.0,47.0
ITM035003,ORD016914,PRD006,2,649.0,1298.0,760.0,538.0
ITM035004,ORD016915,PRD026,2,12.0,24.0,5.0,19.0
ITM035005,ORD016916,PRD020,3,15.0,45.0,12.0,33.0
ITM035006,ORD016916,PRD021,2,45.0,90.0,24.0,66.0
ITM035007,ORD016917,PRD029,3,399.0,1197.0,630.0,567.0
ITM035008,ORD016918,PRD019,2,89.0,178.0,44.0,134.0
ITM035009,ORD016918,PRD016,1,59.0,59.0,18.0,41.0
ITM035010,ORD016919,PRD018,3,299.0,897.0,420.0,477.0
ITM035011,ORD016919,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM035012,ORD016920,PRD027,3,29.0,87.0,24.0,63.0
ITM035013,ORD016920,PRD005,1,749.0,749.0,420.0,329.0
ITM035014,ORD016921,PRD030,1,149.0,149.0,68.0,81.0
ITM035015,ORD016922,PRD024,3,89.0,267.0,96.0,171.0
ITM035016,ORD016922,PRD020,2,15.0,30.0,8.0,22.0
ITM035017,ORD016922,PRD030,3,149.0,447.0,204.0,243.0
ITM035018,ORD016923,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM035019,ORD016923,PRD016,1,59.0,59.0,18.0,41.0
ITM035020,ORD016923,PRD025,3,39.0,117.0,42.0,75.0
ITM035021,ORD016924,PRD007,2,279.0,558.0,260.0,298.0
ITM035022,ORD016924,PRD013,1,180.0,180.0,68.0,112.0
ITM035023,ORD016925,PRD012,2,149.0,298.0,110.0,188.0
ITM035024,ORD016925,PRD030,3,149.0,447.0,204.0,243.0
ITM035025,ORD016925,PRD003,2,189.0,378.0,190.0,188.0
ITM035026,ORD016926,PRD004,1,1499.0,1499.0,900.0,599.0
ITM035027,ORD016927,PRD018,2,299.0,598.0,280.0,318.0
ITM035028,ORD016927,PRD024,2,89.0,178.0,64.0,114.0
ITM035029,ORD016927,PRD029,3,399.0,1197.0,630.0,567.0
ITM035030,ORD016927,PRD030,3,149.0,447.0,204.0,243.0
ITM035031,ORD016928,PRD011,2,649.0,1298.0,740.0,558.0
ITM035032,ORD016928,PRD007,3,279.0,837.0,390.0,447.0
ITM035033,ORD016929,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM035034,ORD016929,PRD011,2,649.0,1298.0,740.0,558.0
ITM035035,ORD016929,PRD025,3,39.0,117.0,42.0,75.0
ITM035036,ORD016930,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM035037,ORD016930,PRD009,3,79.0,237.0,96.0,141.0
ITM035038,ORD016930,PRD025,2,39.0,78.0,28.0,50.0
ITM035039,ORD016931,PRD013,2,180.0,360.0,136.0,224.0
ITM035040,ORD016931,PRD003,3,189.0,567.0,285.0,282.0
ITM035041,ORD016932,PRD016,3,59.0,177.0,54.0,123.0
ITM035042,ORD016933,PRD019,3,89.0,267.0,66.0,201.0
ITM035043,ORD016933,PRD016,1,59.0,59.0,18.0,41.0
ITM035044,ORD016933,PRD028,2,129.0,258.0,104.0,154.0
ITM035045,ORD016934,PRD020,2,15.0,30.0,8.0,22.0
ITM035046,ORD016935,PRD018,2,299.0,598.0,280.0,318.0
ITM035047,ORD016935,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM035048,ORD016936,PRD012,3,149.0,447.0,165.0,282.0
ITM035049,ORD016936,PRD014,2,99.0,198.0,76.0,122.0
ITM035050,ORD016937,PRD012,1,149.0,149.0,55.0,94.0
ITM035051,ORD016938,PRD028,3,129.0,387.0,156.0,231.0
ITM035052,ORD016938,PRD021,1,45.0,45.0,12.0,33.0
ITM035053,ORD016939,PRD007,2,279.0,558.0,260.0,298.0
ITM035054,ORD016939,PRD028,3,129.0,387.0,156.0,231.0
ITM035055,ORD016939,PRD018,3,299.0,897.0,420.0,477.0
ITM035056,ORD016940,PRD004,1,1499.0,1499.0,900.0,599.0
ITM035057,ORD016940,PRD006,1,649.0,649.0,380.0,269.0
ITM035058,ORD016941,PRD010,2,749.0,1498.0,860.0,638.0
ITM035059,ORD016941,PRD005,3,749.0,2247.0,1260.0,987.0
ITM035060,ORD016941,PRD012,1,149.0,149.0,55.0,94.0
ITM035061,ORD016942,PRD001,1,1299.0,1299.0,780.0,519.0
ITM035062,ORD016943,PRD018,3,299.0,897.0,420.0,477.0
ITM035063,ORD016943,PRD017,3,149.0,447.0,180.0,267.0
ITM035064,ORD016943,PRD006,2,649.0,1298.0,760.0,538.0
ITM035065,ORD016944,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM035066,ORD016944,PRD002,2,999.0,1998.0,1200.0,798.0
ITM035067,ORD016944,PRD003,3,189.0,567.0,285.0,282.0
ITM035068,ORD016945,PRD019,2,89.0,178.0,44.0,134.0
ITM035069,ORD016945,PRD027,3,29.0,87.0,24.0,63.0
ITM035070,ORD016946,PRD019,3,89.0,267.0,66.0,201.0
ITM035071,ORD016947,PRD016,1,59.0,59.0,18.0,41.0
ITM035072,ORD016947,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM035073,ORD016947,PRD005,2,749.0,1498.0,840.0,658.0
ITM035074,ORD016948,PRD009,3,79.0,237.0,96.0,141.0
ITM035075,ORD016948,PRD011,1,649.0,649.0,370.0,279.0
ITM035076,ORD016948,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM035077,ORD016949,PRD014,3,99.0,297.0,114.0,183.0
ITM035078,ORD016950,PRD028,1,129.0,129.0,52.0,77.0
ITM035079,ORD016950,PRD028,1,129.0,129.0,52.0,77.0
ITM035080,ORD016950,PRD016,2,59.0,118.0,36.0,82.0
ITM035081,ORD016951,PRD013,3,180.0,540.0,204.0,336.0
ITM035082,ORD016951,PRD017,1,149.0,149.0,60.0,89.0
ITM035083,ORD016952,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM035084,ORD016953,PRD019,3,89.0,267.0,66.0,201.0
ITM035085,ORD016954,PRD005,3,749.0,2247.0,1260.0,987.0
ITM035086,ORD016954,PRD018,3,299.0,897.0,420.0,477.0
ITM035087,ORD016955,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM035088,ORD016955,PRD015,2,29.0,58.0,18.0,40.0
ITM035089,ORD016956,PRD007,1,279.0,279.0,130.0,149.0
ITM035090,ORD016956,PRD017,3,149.0,447.0,180.0,267.0
ITM035091,ORD016956,PRD026,1,12.0,12.0,2.5,9.5
ITM035092,ORD016957,PRD002,1,999.0,999.0,600.0,399.0
ITM035093,ORD016957,PRD013,2,180.0,360.0,136.0,224.0
ITM035094,ORD016958,PRD020,3,15.0,45.0,12.0,33.0
ITM035095,ORD016958,PRD010,1,749.0,749.0,430.0,319.0
ITM035096,ORD016959,PRD001,1,1299.0,1299.0,780.0,519.0
ITM035097,ORD016960,PRD025,1,39.0,39.0,14.0,25.0
ITM035098,ORD016960,PRD008,2,349.0,698.0,360.0,338.0
ITM035099,ORD016960,PRD024,1,89.0,89.0,32.0,57.0
ITM035100,ORD016961,PRD026,2,12.0,24.0,5.0,19.0
ITM035101,ORD016962,PRD028,3,129.0,387.0,156.0,231.0
ITM035102,ORD016962,PRD005,1,749.0,749.0,420.0,329.0
ITM035103,ORD016962,PRD006,3,649.0,1947.0,1140.0,807.0
ITM035104,ORD016963,PRD028,2,129.0,258.0,104.0,154.0
ITM035105,ORD016963,PRD013,3,180.0,540.0,204.0,336.0
ITM035106,ORD016963,PRD012,1,149.0,149.0,55.0,94.0
ITM035107,ORD016964,PRD005,2,749.0,1498.0,840.0,658.0
ITM035108,ORD016965,PRD012,2,149.0,298.0,110.0,188.0
ITM035109,ORD016965,PRD024,1,89.0,89.0,32.0,57.0
ITM035110,ORD016965,PRD030,3,149.0,447.0,204.0,243.0
ITM035111,ORD016966,PRD006,3,649.0,1947.0,1140.0,807.0
ITM035112,ORD016967,PRD011,2,649.0,1298.0,740.0,558.0
ITM035113,ORD016968,PRD029,2,399.0,798.0,420.0,378.0
ITM035114,ORD016969,PRD007,3,279.0,837.0,390.0,447.0
ITM035115,ORD016969,PRD013,1,180.0,180.0,68.0,112.0
ITM035116,ORD016969,PRD022,3,18.0,54.0,15.0,39.0
ITM035117,ORD016970,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM035118,ORD016970,PRD015,3,29.0,87.0,27.0,60.0
ITM035119,ORD016970,PRD029,1,399.0,399.0,210.0,189.0
ITM035120,ORD016971,PRD006,2,649.0,1298.0,760.0,538.0
ITM035121,ORD016972,PRD020,2,15.0,30.0,8.0,22.0
ITM035122,ORD016972,PRD006,1,649.0,649.0,380.0,269.0
ITM035123,ORD016972,PRD023,3,199.0,597.0,255.0,342.0
ITM035124,ORD016973,PRD027,3,29.0,87.0,24.0,63.0
ITM035125,ORD016973,PRD019,3,89.0,267.0,66.0,201.0
ITM035126,ORD016973,PRD017,3,149.0,447.0,180.0,267.0
ITM035127,ORD016974,PRD027,2,29.0,58.0,16.0,42.0
ITM035128,ORD016974,PRD019,2,89.0,178.0,44.0,134.0
ITM035129,ORD016975,PRD020,2,15.0,30.0,8.0,22.0
ITM035130,ORD016975,PRD014,1,99.0,99.0,38.0,61.0
ITM035131,ORD016975,PRD024,3,89.0,267.0,96.0,171.0
ITM035132,ORD016976,PRD025,3,39.0,117.0,42.0,75.0
ITM035133,ORD016976,PRD014,2,99.0,198.0,76.0,122.0
ITM035134,ORD016977,PRD021,2,45.0,90.0,24.0,66.0
ITM035135,ORD016977,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM035136,ORD016978,PRD009,1,79.0,79.0,32.0,47.0
ITM035137,ORD016979,PRD017,1,149.0,149.0,60.0,89.0
