customer_id,frequency,monetary,segment,pays,recency,R_score,F_score,M_score,rfm_score,rfm_total,segment_rfm
CUS02253,7,16918.0,Occasionnel,Cameroun,24,5,5,5,555,15,Champions
CUS02254,3,6615.0,Premium,Nigeria,37,4,1,3,413,8,Nouveaux prometteurs
CUS02255,6,16990.0,Occasionnel,Ghana,3,5,4,5,545,14,Champions
CUS02256,8,13098.0,Standard,Ghana,11,5,5,5,555,15,Champions
CUS02257,2,2240.0,Standard,Maroc,778,1,1,1,111,3,Dormants
CUS02258,8,9055.0,Occasionnel,Cameroun,40,4,5,4,454,13,Champions
CUS02259,5,2084.0,Occasionnel,Cameroun,111,3,3,1,331,7,Fidèles
CUS02260,6,12320.0,Occasionnel,France,177,2,4,5,245,11,À réactiver
CUS02261,10,17629.0,Premium,Ghana,111,3,5,5,355,13,Fidèles
CUS02262,5,12244.0,Standard,Cameroun,91,4,3,5,435,12,Fidèles
CUS02263,5,10268.0,Occasionnel,Senegal,146,3,3,4,334,10,Fidèles
CUS02264,6,16504.0,Premium,Nigeria,392,1,4,5,145,10,À réactiver
CUS02265,1,2745.0,Nouveau,Maroc,546,1,1,1,111,3,Dormants
CUS02266,4,5818.0,Premium,Maroc,107,3,2,3,323,8,Dormants
CUS02267,3,3352.0,Occasionnel,Ghana,185,2,1,2,212,5,Dormants
CUS02268,3,7286.0,Occasionnel,France,17,5,1,3,513,9,Nouveaux prometteurs
CUS02269,6,9840.0,Standard,Senegal,61,4,4,4,444,12,Champions
CUS02270,9,6705.0,Standard,Maroc,17,5,5,3,553,13,Fidèles
CUS02271,4,5032.0,Standard,Cote d'Ivoire,123,3,2,2,322,7,Dormants
CUS02272,10,13896.0,Occasionnel,France,25,5,5,5,555,15,Champions
CUS02273,5,4316.0,Occasionnel,Ghana,253,2,3,2,232,7,Dormants
CUS02274,4,5308.0,Occasionnel,Cote d'Ivoire,135,3,2,2,322,7,Dormants
CUS02275,6,4126.0,Premium,Ghana,22,5,4,2,542,11,Fidèles
CUS02276,3,4865.0,Occasionnel,Cameroun,390,1,1,2,112,4,Dormants
CUS02277,10,12300.0,Occasionnel,Belgique,150,3,5,5,355,13,Fidèles
CUS02278,3,5501.0,Nouveau,Maroc,275,1,1,3,113,5,Dormants
CUS02279,8,12629.0,Occasionnel,Cameroun,6,5,5,5,555,15,Champions
CUS02280,4,7143.0,Occasionnel,Maroc,87,4,2,3,423,9,Nouveaux prometteurs
CUS02281,6,6466.0,Occasionnel,Senegal,116,3,4,3,343,10,Fidèles
CUS02282,4,5967.0,Premium,France,36,5,2,3,523,10,Nouveaux prometteurs
CUS02283,3,5592.0,Nouveau,Belgique,269,1,1,3,113,5,Dormants
CUS02284,7,8022.0,Standard,France,68,4,5,4,454,13,Champions
CUS02285,9,11759.0,Premium,Senegal,144,3,5,5,355,13,Fidèles
CUS02286,8,13526.0,Occasionnel,Cote d'Ivoire,136,3,5,5,355,13,Fidèles
CUS02287,6,12747.0,Occasionnel,Cameroun,123,3,4,5,345,12,Fidèles
CUS02288,3,7778.0,Premium,Cameroun,241,2,1,4,214,7,Gros dépensiers occasionnels
CUS02289,6,4973.0,Standard,Nigeria,209,2,4,2,242,8,À réactiver
CUS02290,3,4898.0,Nouveau,France,216,2,1,2,212,5,Dormants
CUS02291,11,20341.0,Standard,Cameroun,56,4,5,5,455,14,Champions
CUS02292,3,2579.0,Standard,Maroc,233,2,1,1,211,4,Dormants
CUS02293,7,11260.0,Nouveau,Ghana,80,4,5,5,455,14,Champions
CUS02294,2,5676.0,Nouveau,Cote d'Ivoire,208,2,1,3,213,6,Dormants
CUS02295,10,15700.0,Premium,Cote d'Ivoire,23,5,5,5,555,15,Champions
CUS02296,5,4943.0,Standard,Nigeria,205,2,3,2,232,7,Dormants
CUS02297,1,219.0,Standard,Nigeria,532,1,1,1,111,3,Dormants
CUS02298,5,8863.0,Standard,Cote d'Ivoire,563,1,3,4,134,8,À réactiver
CUS02299,2,765.0,Occasionnel,Senegal,717,1,1,1,111,3,Dormants
CUS02300,6,4966.0,Nouveau,Ghana,134,3,4,2,342,9,Fidèles
CUS02301,5,7957.0,Standard,France,189,2,3,4,234,9,À réactiver
CUS02302,9,8273.0,Standard,Nigeria,110,3,5,4,354,12,Fidèles
CUS02303,3,4427.0,Nouveau,Maroc,427,1,1,2,112,4,Dormants
CUS02304,8,8666.0,Standard,France,52,4,5,4,454,13,Champions
CUS02305,6,10291.0,Nouveau,Cote d'Ivoire,81,4,4,4,444,12,Champions
CUS02306,5,4252.0,Standard,Senegal,122,3,3,2,332,8,Fidèles
CUS02307,5,13014.0,Occasionnel,Ghana,101,3,3,5,335,11,Fidèles
CUS02308,4,2741.0,Nouveau,France,85,4,2,1,421,7,Nouveaux prometteurs
CUS02309,5,2148.0,Standard,Senegal,161,3,3,1,331,7,Fidèles
CUS02310,4,7401.0,Occasionnel,France,186,2,2,3,223,7,Dormants
CUS02311,8,15831.0,Premium,Ghana,1,5,5,5,555,15,Champions
CUS02312,3,3574.0,Standard,Cote d'Ivoire,144,3,1,2,312,6,Dormants
CUS02313,8,6069.0,Premium,Cote d'Ivoire,27,5,5,3,553,13,Fidèles
CUS02314,6,8377.0,Standard,Ghana,43,4,4,4,444,12,Champions
CUS02315,5,9825.0,Premium,Maroc,113,3,3,4,334,10,Fidèles
CUS02316,7,10731.0,Occasionnel,Cameroun,43,4,5,5,455,14,Champions
CUS02317,7,8600.0,Occasionnel,Cameroun,41,4,5,4,454,13,Champions
CUS02318,8,4528.0,Standard,Cameroun,80,4,5,2,452,11,Fidèles
CUS02319,4,7125.0,Nouveau,France,21,5,2,3,523,10,Nouveaux prometteurs
CUS02320,4,3681.0,Premium,France,224,2,2,2,222,6,Dormants
CUS02321,4,4260.0,Nouveau,Cote d'Ivoire,180,2,2,2,222,6,Dormants
CUS02322,3,2553.0,Occasionnel,Ghana,25,5,1,1,511,7,Nouveaux prometteurs
CUS02323,6,7927.0,Standard,Cote d'Ivoire,34,5,4,4,544,13,Champions
CUS02324,9,6145.0,Standard,Cameroun,188,2,5,3,253,10,À réactiver
CUS02325,3,6167.0,Occasionnel,Cote d'Ivoire,72,4,1,3,413,8,Nouveaux prometteurs
CUS02326,2,216.0,Standard,Senegal,224,2,1,1,211,4,Dormants
CUS02327,3,2981.0,Standard,Ghana,244,2,1,1,211,4,Dormants
CUS02328,3,7591.0,Premium,France,222,2,1,3,213,6,Dormants
CUS02329,7,7292.0,Standard,Cameroun,31,5,5,3,553,13,Fidèles
CUS02330,6,5820.0,Standard,Senegal,45,4,4,3,443,11,Fidèles
CUS02331,7,7982.0,Standard,Nigeria,177,2,5,4,254,11,À réactiver
CUS02332,8,8131.0,Standard,Cote d'Ivoire,174,2,5,4,254,11,À réactiver
CUS02333,5,2373.0,Occasionnel,Nigeria,53,4,3,1,431,8,Fidèles
CUS02334,8,10523.0,Nouveau,Ghana,25,5,5,4,554,14,Champions
CUS02335,4,2814.0,Occasionnel,Senegal,29,5,2,1,521,8,Nouveaux prometteurs
CUS02336,5,5344.0,Nouveau,Cameroun,155,3,3,2,332,8,Fidèles
CUS02337,9,20881.0,Occasionnel,Nigeria,59,4,5,5,455,14,Champions
CUS02338,7,10872.0,Premium,France,344,1,5,5,155,11,À réactiver
CUS02339,4,3982.0,Nouveau,Maroc,469,1,2,2,122,5,Dormants
CUS02340,8,9637.0,Nouveau,Belgique,37,4,5,4,454,13,Champions
CUS02341,7,15463.0,Occasionnel,Belgique,130,3,5,5,355,13,Fidèles
CUS02342,5,6316.0,Occasionnel,Cote d'Ivoire,346,1,3,3,133,7,Dormants
CUS02343,5,6694.0,Nouveau,Maroc,247,2,3,3,233,8,À réactiver
CUS02344,7,16242.0,Standard,Cameroun,127,3,5,5,355,13,Fidèles
CUS02345,4,3039.0,Standard,Senegal,215,2,2,1,221,5,Dormants
CUS02346,6,6362.0,Standard,Ghana,160,3,4,3,343,10,Fidèles
CUS02347,7,11991.0,Premium,Cameroun,131,3,5,5,355,13,Fidèles
CUS02348,8,11313.0,Nouveau,Cameroun,165,3,5,5,355,13,Fidèles
CUS02349,11,9442.0,Standard,Belgique,113,3,5,4,354,12,Fidèles
CUS02350,4,5608.0,Standard,Maroc,166,3,2,3,323,8,Dormants
CUS02351,8,13337.0,Premium,France,18,5,5,5,555,15,Champions
CUS02352,5,10178.0,Occasionnel,Maroc,59,4,3,4,434,11,Fidèles
CUS02353,5,8041.0,Nouveau,France,168,3,3,4,334,10,Fidèles
CUS02354,6,6260.0,Occasionnel,Cameroun,37,4,4,3,443,11,Fidèles
CUS02355,4,4984.0,Occasionnel,Nigeria,65,4,2,2,422,8,Nouveaux prometteurs
CUS02356,4,5912.0,Nouveau,Nigeria,147,3,2,3,323,8,Dormants
CUS02357,8,10402.0,Premium,Maroc,44,4,5,4,454,13,Champions
CUS02358,11,9437.0,Nouveau,Maroc,87,4,5,4,454,13,Champions
CUS02359,3,2659.0,Occasionnel,Nigeria,12,5,1,1,511,7,Nouveaux prometteurs
CUS02360,4,6067.0,Nouveau,France,64,4,2,3,423,9,Nouveaux prometteurs
CUS02361,2,4440.0,Occasionnel,Senegal,721,1,1,2,112,4,Dormants
CUS02362,8,7040.0,Occasionnel,Maroc,155,3,5,3,353,11,Fidèles
CUS02363,4,4721.0,Standard,Cameroun,192,2,2,2,222,6,Dormants
CUS02364,4,2011.0,Standard,Cameroun,16,5,2,1,521,8,Nouveaux prometteurs
CUS02365,4,6745.0,Premium,Ghana,220,2,2,3,223,7,Dormants
CUS02366,8,16042.0,Standard,Senegal,183,2,5,5,255,12,À réactiver
CUS02367,5,8027.0,Occasionnel,France,78,4,3,4,434,11,Fidèles
CUS02368,5,5905.0,Standard,Maroc,453,1,3,3,133,7,Dormants
CUS02369,8,9514.0,Premium,Ghana,68,4,5,4,454,13,Champions
CUS02370,4,7195.0,Standard,Ghana,347,1,2,3,123,6,Dormants
CUS02371,7,12007.0,Occasionnel,Senegal,190,2,5,5,255,12,À réactiver
CUS02372,6,10327.0,Standard,Senegal,137,3,4,4,344,11,Fidèles
CUS02373,7,20690.0,Premium,Cote d'Ivoire,370,1,5,5,155,11,À réactiver
CUS02374,4,872.0,Nouveau,Maroc,218,2,2,1,221,5,Dormants
CUS02375,6,6724.0,Nouveau,Cote d'Ivoire,1,5,4,3,543,12,Fidèles
CUS02376,6,8936.0,Premium,Nigeria,2,5,4,4,544,13,Champions
CUS02377,4,4269.0,Occasionnel,Belgique,37,4,2,2,422,8,Nouveaux prometteurs
CUS02378,4,10635.0,Standard,Nigeria,418,1,2,5,125,8,Gros dépensiers occasionnels
CUS02379,11,15330.0,Occasionnel,Maroc,110,3,5,5,355,13,Fidèles
CUS02380,4,3762.0,Occasionnel,Cote d'Ivoire,293,1,2,2,122,5,Dormants
CUS02381,5,3591.0,Premium,Ghana,171,2,3,2,232,7,Dormants
CUS02382,8,8411.0,Standard,Cote d'Ivoire,13,5,5,4,554,14,Champions
CUS02383,5,6107.0,Standard,Nigeria,121,3,3,3,333,9,Fidèles
CUS02384,2,7553.0,Standard,Senegal,121,3,1,3,313,7,Dormants
CUS02385,8,11472.0,Nouveau,Cameroun,275,1,5,5,155,11,À réactiver
CUS02386,5,13989.0,Occasionnel,Nigeria,204,2,3,5,235,10,À réactiver
CUS02387,8,10961.0,Nouveau,Nigeria,51,4,5,5,455,14,Champions
CUS02388,8,4174.0,Standard,France,91,4,5,2,452,11,Fidèles
CUS02389,6,7497.0,Standard,France,159,3,4,3,343,10,Fidèles
CUS02390,6,6599.0,Nouveau,Maroc,93,4,4,3,443,11,Fidèles
CUS02391,7,8406.0,Nouveau,Belgique,4,5,5,4,554,14,Champions
CUS02392,9,4010.0,Occasionnel,Cote d'Ivoire,129,3,5,2,352,10,Fidèles
CUS02393,8,8521.0,Standard,Nigeria,57,4,5,4,454,13,Champions
CUS02394,5,6822.0,Occasionnel,Senegal,187,2,3,3,233,8,À réactiver
CUS02395,9,7314.0,Standard,France,36,5,5,3,553,13,Fidèles
CUS02396,6,11477.0,Standard,France,58,4,4,5,445,13,Champions
CUS02397,6,8471.0,Occasionnel,Ghana,135,3,4,4,344,11,Fidèles
CUS02398,2,3075.0,Occasionnel,Nigeria,417,1,1,1,111,3,Dormants
CUS02399,7,16554.0,Occasionnel,Ghana,22,5,5,5,555,15,Champions
CUS02400,1,684.0,Standard,Belgique,439,1,1,1,111,3,Dormants
CUS02401,4,6297.0,Occasionnel,Ghana,323,1,2,3,123,6,Dormants
CUS02402,4,4722.0,Standard,Nigeria,75,4,2,2,422,8,Nouveaux prometteurs
CUS02403,9,16883.0,Standard,Nigeria,79,4,5,5,455,14,Champions
CUS02404,10,8688.0,Nouveau,Senegal,191,2,5,4,254,11,À réactiver
CUS02405,3,923.0,Standard,France,190,2,1,1,211,4,Dormants
CUS02406,6,7998.0,Standard,Ghana,58,4,4,4,444,12,Champions
CUS02407,3,1586.0,Premium,Cote d'Ivoire,173,2,1,1,211,4,Dormants
CUS02408,1,2745.0,Occasionnel,Ghana,33,5,1,1,511,7,Nouveaux prometteurs
CUS02409,1,689.0,Occasionnel,Nigeria,103,3,1,1,311,5,Dormants
CUS02410,7,7117.0,Occasionnel,Senegal,23,5,5,3,553,13,Fidèles
CUS02411,11,12564.0,Standard,Cote d'Ivoire,31,5,5,5,555,15,Champions
CUS02412,4,5335.0,Premium,Cameroun,115,3,2,2,322,7,Dormants
CUS02413,8,4392.0,Standard,France,5,5,5,2,552,12,Fidèles
CUS02414,5,9391.0,Standard,Maroc,167,3,3,4,334,10,Fidèles
CUS02415,4,6107.0,Standard,Belgique,451,1,2,3,123,6,Dormants
CUS02416,4,2327.0,Occasionnel,Cote d'Ivoire,429,1,2,1,121,4,Dormants
CUS02417,6,8520.0,Standard,France,77,4,4,4,444,12,Champions
CUS02418,10,9790.0,Nouveau,Belgique,59,4,5,4,454,13,Champions
CUS02419,8,17786.0,Standard,Maroc,189,2,5,5,255,12,À réactiver
CUS02420,5,4721.0,Occasionnel,Maroc,185,2,3,2,232,7,Dormants
CUS02421,6,2855.0,Occasionnel,Cameroun,216,2,4,1,241,7,Dormants
CUS02422,1,1197.0,Occasionnel,Ghana,43,4,1,1,411,6,Nouveaux prometteurs
CUS02423,6,10820.0,Standard,Senegal,100,3,4,5,345,12,Fidèles
CUS02424,2,486.0,Standard,Ghana,194,2,1,1,211,4,Dormants
CUS02425,7,12525.0,Standard,Ghana,33,5,5,5,555,15,Champions
CUS02426,5,2729.0,Occasionnel,Senegal,77,4,3,1,431,8,Fidèles
CUS02427,7,9755.0,Standard,Cote d'Ivoire,184,2,5,4,254,11,À réactiver
CUS02428,4,6073.0,Standard,Senegal,330,1,2,3,123,6,Dormants
CUS02429,1,1499.0,Occasionnel,Maroc,415,1,1,1,111,3,Dormants
CUS02430,5,9108.0,Premium,Cameroun,205,2,3,4,234,9,À réactiver
CUS02431,10,19024.0,Premium,Cote d'Ivoire,328,1,5,5,155,11,À réactiver
CUS02432,3,2389.0,Premium,Senegal,278,1,1,1,111,3,Dormants
CUS02433,3,1573.0,Occasionnel,Maroc,97,3,1,1,311,5,Dormants
CUS02434,6,3635.0,Nouveau,Ghana,60,4,4,2,442,10,Fidèles
CUS02435,5,9176.0,Nouveau,Nigeria,182,2,3,4,234,9,À réactiver
CUS02436,5,3150.0,Occasionnel,Senegal,369,1,3,1,131,5,Dormants
CUS02437,3,5461.0,Standard,Cote d'Ivoire,37,4,1,2,412,7,Nouveaux prometteurs
CUS02438,3,7240.0,Standard,Maroc,201,2,1,3,213,6,Dormants
CUS02439,3,2435.0,Premium,Senegal,317,1,1,1,111,3,Dormants
CUS02440,5,5285.0,Occasionnel,Cameroun,379,1,3,2,132,6,Dormants
CUS02441,9,5640.0,Occasionnel,Nigeria,10,5,5,3,553,13,Fidèles
CUS02442,5,5084.0,Occasionnel,Maroc,71,4,3,2,432,9,Fidèles
CUS02443,3,1832.0,Standard,Cote d'Ivoire,207,2,1,1,211,4,Dormants
CUS02444,2,475.0,Occasionnel,Senegal,15,5,1,1,511,7,Nouveaux prometteurs
CUS02445,6,8530.0,Premium,Senegal,25,5,4,4,544,13,Champions
CUS02446,4,5470.0,Premium,Senegal,78,4,2,2,422,8,Nouveaux prometteurs
CUS02447,4,2266.0,Standard,France,9,5,2,1,521,8,Nouveaux prometteurs
CUS02448,3,9114.0,Premium,Nigeria,67,4,1,4,414,9,Gros dépensiers occasionnels
CUS02449,6,7889.0,Nouveau,Belgique,25,5,4,4,544,13,Champions
CUS02450,3,3808.0,Nouveau,Belgique,241,2,1,2,212,5,Dormants
CUS02451,6,7820.0,Standard,Belgique,136,3,4,4,344,11,Fidèles
CUS02452,2,1676.0,Nouveau,Ghana,88,4,1,1,411,6,Nouveaux prometteurs
CUS02453,4,4100.0,Occasionnel,Belgique,22,5,2,2,522,9,Nouveaux prometteurs
CUS02454,6,8639.0,Occasionnel,Nigeria,193,2,4,4,244,10,À réactiver
CUS02455,3,1104.0,Nouveau,Belgique,93,4,1,1,411,6,Nouveaux prometteurs
CUS02456,8,18192.0,Occasionnel,Cote d'Ivoire,96,3,5,5,355,13,Fidèles
CUS02457,6,11393.0,Nouveau,Cote d'Ivoire,231,2,4,5,245,11,À réactiver
CUS02458,4,5758.0,Occasionnel,Ghana,88,4,2,3,423,9,Nouveaux prometteurs
CUS02459,4,3918.0,Nouveau,Cameroun,172,2,2,2,222,6,Dormants
CUS02460,6,6117.0,Standard,Nigeria,43,4,4,3,443,11,Fidèles
CUS02461,4,6746.0,Premium,Belgique,350,1,2,3,123,6,Dormants
CUS02462,8,13125.0,Standard,Ghana,218,2,5,5,255,12,À réactiver
CUS02463,3,970.0,Standard,Senegal,37,4,1,1,411,6,Nouveaux prometteurs
CUS02464,3,3852.0,Occasionnel,Belgique,170,2,1,2,212,5,Dormants
CUS02465,3,3796.0,Standard,Senegal,29,5,1,2,512,8,Nouveaux prometteurs
CUS02466,7,20793.0,Premium,France,7,5,5,5,555,15,Champions
CUS02467,8,26718.0,Premium,Nigeria,84,4,5,5,455,14,Champions
CUS02468,6,9026.0,Nouveau,Ghana,4,5,4,4,544,13,Champions
CUS02469,3,3421.0,Standard,Ghana,480,1,1,2,112,4,Dormants
CUS02470,6,10953.0,Standard,Cote d'Ivoire,16,5,4,5,545,14,Champions
CUS02471,4,2244.0,Premium,Senegal,197,2,2,1,221,5,Dormants
CUS02472,6,7208.0,Nouveau,Senegal,138,3,4,3,343,10,Fidèles
CUS02473,3,1533.0,Occasionnel,Ghana,193,2,1,1,211,4,Dormants
CUS02474,7,8951.0,Premium,France,158,3,5,4,354,12,Fidèles
CUS02475,3,1263.0,Standard,Nigeria,23,5,1,1,511,7,Nouveaux prometteurs
CUS02476,5,7259.0,Standard,Ghana,15,5,3,3,533,11,Fidèles
CUS02477,6,15004.0,Nouveau,Ghana,58,4,4,5,445,13,Champions
CUS02478,3,5110.0,Occasionnel,Ghana,308,1,1,2,112,4,Dormants
CUS02479,3,3279.0,Occasionnel,Cameroun,315,1,1,2,112,4,Dormants
CUS02480,4,1772.0,Occasionnel,France,44,4,2,1,421,7,Nouveaux prometteurs
CUS02481,6,10532.0,Nouveau,Cote d'Ivoire,158,3,4,4,344,11,Fidèles
CUS02482,7,11176.0,Premium,Belgique,69,4,5,5,455,14,Champions
CUS02483,6,2931.0,Occasionnel,Maroc,1,5,4,1,541,10,Fidèles
CUS02484,5,5126.0,Occasionnel,France,2,5,3,2,532,10,Fidèles
CUS02485,5,17004.0,Standard,Senegal,75,4,3,5,435,12,Fidèles
CUS02486,8,5402.0,Occasionnel,Ghana,10,5,5,2,552,12,Fidèles
CUS02487,3,2063.0,Nouveau,Nigeria,329,1,1,1,111,3,Dormants
CUS02488,3,5408.0,Occasionnel,Cote d'Ivoire,120,3,1,2,312,6,Dormants
CUS02489,4,7518.0,Occasionnel,Maroc,33,5,2,3,523,10,Nouveaux prometteurs
CUS02490,3,6928.0,Standard,Belgique,615,1,1,3,113,5,Dormants
CUS02491,2,291.0,Standard,Nigeria,523,1,1,1,111,3,Dormants
CUS02492,4,10931.0,Standard,Senegal,494,1,2,5,125,8,Gros dépensiers occasionnels
CUS02493,4,4226.0,Occasionnel,France,35,5,2,2,522,9,Nouveaux prometteurs
CUS02494,4,3095.0,Occasionnel,Maroc,340,1,2,1,121,4,Dormants
CUS02495,6,6573.0,Occasionnel,Maroc,254,2,4,3,243,9,À réactiver
CUS02496,5,7271.0,Premium,Senegal,40,4,3,3,433,10,Fidèles
CUS02497,4,2443.0,Standard,Ghana,27,5,2,1,521,8,Nouveaux prometteurs
CUS02498,9,5010.0,Standard,Senegal,76,4,5,2,452,11,Fidèles
CUS02499,6,17256.0,Nouveau,Cote d'Ivoire,99,3,4,5,345,12,Fidèles
CUS02500,7,3008.0,Occasionnel,Cameroun,360,1,5,1,151,7,Dormants
CUS02501,5,13808.0,Nouveau,Cameroun,1,5,3,5,535,13,Fidèles
CUS02502,9,7925.0,Nouveau,Belgique,77,4,5,4,454,13,Champions
CUS02503,2,3073.0,Occasionnel,Cote d'Ivoire,125,3,1,1,311,5,Dormants
CUS02504,5,13897.0,Nouveau,Maroc,82,4,3,5,435,12,Fidèles
CUS02505,8,15952.0,Occasionnel,Maroc,158,3,5,5,355,13,Fidèles
CUS02506,3,7111.0,Premium,Ghana,25,5,1,3,513,9,Nouveaux prometteurs
CUS02507,6,13239.0,Occasionnel,Nigeria,163,3,4,5,345,12,Fidèles
CUS02508,5,8073.0,Standard,Nigeria,275,1,3,4,134,8,À réactiver
CUS02509,7,16797.0,Occasionnel,Ghana,1,5,5,5,555,15,Champions
CUS02510,3,5298.0,Occasionnel,Cameroun,167,3,1,2,312,6,Dormants
CUS02511,6,8184.0,Nouveau,Ghana,273,1,4,4,144,9,À réactiver
CUS02512,5,4217.0,Nouveau,France,483,1,3,2,132,6,Dormants
CUS02513,7,9192.0,Standard,France,134,3,5,4,354,12,Fidèles
CUS02514,3,3647.0,Occasionnel,Senegal,172,2,1,2,212,5,Dormants
CUS02515,9,3856.0,Standard,Maroc,117,3,5,2,352,10,Fidèles
CUS02516,6,3760.0,Premium,Cameroun,60,4,4,2,442,10,Fidèles
CUS02517,6,7630.0,Premium,Cote d'Ivoire,186,2,4,3,243,9,À réactiver
CUS02518,4,4989.0,Standard,Senegal,195,2,2,2,222,6,Dormants
CUS02519,6,7088.0,Standard,Belgique,59,4,4,3,443,11,Fidèles
CUS02520,4,1532.0,Occasionnel,Maroc,389,1,2,1,121,4,Dormants
CUS02521,3,2745.0,Occasionnel,Ghana,92,4,1,1,411,6,Nouveaux prometteurs
CUS02522,6,11367.0,Occasionnel,Senegal,6,5,4,5,545,14,Champions
CUS02523,5,11057.0,Standard,Senegal,196,2,3,5,235,10,À réactiver
CUS02524,7,13507.0,Premium,Senegal,274,1,5,5,155,11,À réactiver
CUS02525,3,1863.0,Premium,France,9,5,1,1,511,7,Nouveaux prometteurs
CUS02526,4,8435.0,Premium,Cameroun,296,1,2,4,124,7,Gros dépensiers occasionnels
CUS02527,2,2270.0,Standard,Ghana,213,2,1,1,211,4,Dormants
CUS02528,5,1089.0,Standard,Cameroun,32,5,3,1,531,9,Fidèles
CUS02529,6,6511.0,Standard,Belgique,119,3,4,3,343,10,Fidèles
CUS02530,5,2739.0,Premium,France,18,5,3,1,531,9,Fidèles
CUS02531,4,7621.0,Nouveau,Nigeria,12,5,2,3,523,10,Nouveaux prometteurs
CUS02532,9,10597.0,Occasionnel,Cote d'Ivoire,55,4,5,5,455,14,Champions
CUS02533,4,5958.0,Occasionnel,Senegal,10,5,2,3,523,10,Nouveaux prometteurs
CUS02534,6,11398.0,Standard,Cote d'Ivoire,262,2,4,5,245,11,À réactiver
CUS02535,2,2231.0,Premium,Senegal,312,1,1,1,111,3,Dormants
CUS02536,6,8573.0,Occasionnel,Cameroun,208,2,4,4,244,10,À réactiver
CUS02537,6,8906.0,Standard,Maroc,200,2,4,4,244,10,À réactiver
CUS02538,5,7245.0,Occasionnel,Nigeria,437,1,3,3,133,7,Dormants
CUS02539,5,10579.0,Standard,Belgique,321,1,3,5,135,9,À réactiver
CUS02540,5,8653.0,Standard,Cameroun,238,2,3,4,234,9,À réactiver
CUS02541,8,7054.0,Occasionnel,Ghana,8,5,5,3,553,13,Fidèles
CUS02542,9,12522.0,Occasionnel,Maroc,69,4,5,5,455,14,Champions
CUS02543,5,4537.0,Standard,Ghana,232,2,3,2,232,7,Dormants
CUS02544,8,15584.0,Premium,Nigeria,64,4,5,5,455,14,Champions
CUS02545,3,2385.0,Occasionnel,Ghana,181,2,1,1,211,4,Dormants
CUS02546,6,5917.0,Standard,Senegal,33,5,4,3,543,12,Fidèles
CUS02547,5,4811.0,Standard,Maroc,108,3,3,2,332,8,Fidèles
CUS02548,5,4080.0,Premium,Nigeria,13,5,3,2,532,10,Fidèles
CUS02549,4,8788.0,Occasionnel,Nigeria,477,1,2,4,124,7,Gros dépensiers occasionnels
CUS02550,9,9960.0,Standard,Cameroun,105,3,5,4,354,12,Fidèles
CUS02551,2,1562.0,Occasionnel,Nigeria,342,1,1,1,111,3,Dormants
CUS02552,8,9316.0,Occasionnel,Cote d'Ivoire,105,3,5,4,354,12,Fidèles
CUS02553,5,4607.0,Occasionnel,Cameroun,361,1,3,2,132,6,Dormants
CUS02554,6,9169.0,Standard,Cameroun,44,4,4,4,444,12,Champions
CUS02555,2,4481.0,Premium,Cameroun,321,1,1,2,112,4,Dormants
CUS02556,8,6426.0,Nouveau,Senegal,63,4,5,3,453,12,Fidèles
CUS02557,4,5440.0,Occasionnel,Ghana,30,5,2,2,522,9,Nouveaux prometteurs
CUS02558,7,10681.0,Occasionnel,Cameroun,222,2,5,5,255,12,À réactiver
CUS02559,4,5228.0,Standard,Cote d'Ivoire,93,4,2,2,422,8,Nouveaux prometteurs
CUS02560,8,10095.0,Occasionnel,Belgique,128,3,5,4,354,12,Fidèles
CUS02561,7,14694.0,Occasionnel,Ghana,171,2,5,5,255,12,À réactiver
CUS02562,5,4721.0,Nouveau,Cote d'Ivoire,28,5,3,2,532,10,Fidèles
CUS02563,1,258.0,Premium,France,901,1,1,1,111,3,Dormants
CUS02564,4,6132.0,Occasionnel,Cote d'Ivoire,187,2,2,3,223,7,Dormants
CUS02565,5,7668.0,Occasionnel,Belgique,284,1,3,4,134,8,À réactiver
CUS02566,3,1997.0,Standard,Maroc,96,3,1,1,311,5,Dormants
CUS02567,7,15254.0,Occasionnel,Ghana,27,5,5,5,555,15,Champions
CUS02568,6,6197.0,Standard,Belgique,140,3,4,3,343,10,Fidèles
CUS02569,6,9050.0,Occasionnel,Belgique,104,3,4,4,344,11,Fidèles
CUS02570,2,2283.0,Standard,Senegal,219,2,1,1,211,4,Dormants
CUS02571,8,13107.0,Nouveau,France,63,4,5,5,455,14,Champions
CUS02572,6,8531.0,Premium,Cameroun,208,2,4,4,244,10,À réactiver
CUS02573,3,1405.0,Standard,Cote d'Ivoire,41,4,1,1,411,6,Nouveaux prometteurs
CUS02574,3,5814.0,Nouveau,Senegal,346,1,1,3,113,5,Dormants
CUS02575,8,7443.0,Occasionnel,Maroc,36,5,5,3,553,13,Fidèles
CUS02576,5,9550.0,Standard,Maroc,240,2,3,4,234,9,À réactiver
CUS02577,9,15084.0,Premium,Belgique,60,4,5,5,455,14,Champions
CUS02578,8,4901.0,Occasionnel,Ghana,94,4,5,2,452,11,Fidèles
CUS02579,3,3499.0,Occasionnel,Cameroun,475,1,1,2,112,4,Dormants
CUS02580,5,4333.0,Standard,Nigeria,23,5,3,2,532,10,Fidèles
CUS02581,3,6877.0,Occasionnel,Maroc,173,2,1,3,213,6,Dormants
CUS02582,2,2826.0,Occasionnel,Cameroun,283,1,1,1,111,3,Dormants
