customer_id,pays,ville,segment_client,date_inscription,customer_age_days
CUS01322,France,Marseille,Occasionnel,2021-11-04,1153
CUS01323,France,Lyon,Standard,2021-04-16,1355
CUS01324,Ghana,Kumasi,Standard,2023-07-03,547
CUS01325,Maroc,Marrakech,Standard,2021-09-27,1191
CUS01326,Cameroun,Douala,Occasionnel,2022-06-03,942
CUS01327,Cote d'Ivoire,Daloa,Standard,2023-10-19,439
CUS01328,Cote d'Ivoire,Daloa,Standard,2024-04-20,255
CUS01329,Belgique,Liege,Standard,2021-06-12,1298
CUS01330,Cote d'Ivoire,Bouake,Nouveau,2022-07-24,891
CUS01331,Cameroun,Douala,Standard,2021-04-23,1348
CUS01332,Nigeria,Lagos,Premium,2021-03-08,1394
CUS01333,Maroc,Rabat,Nouveau,2021-04-11,1360
CUS01334,Senegal,Thies,Nouveau,2021-11-27,1130
CUS01335,Maroc,Marrakech,Occasionnel,2024-05-03,242
CUS01336,France,Bordeaux,Occasionnel,2023-01-08,723
CUS01337,Cote d'Ivoire,Abidjan,Occasionnel,2022-10-24,799
CUS01338,Nigeria,Abuja,Occasionnel,2023-05-26,585
CUS01339,Senegal,Thies,Standard,2021-09-07,1211
CUS01340,Maroc,Rabat,Occasionnel,2023-12-11,386
CUS01341,Cameroun,Douala,Occasionnel,2021-08-12,1237
CUS01342,Senegal,Thies,Occasionnel,2024-05-23,222
CUS01343,Maroc,Rabat,Occasionnel,2022-10-11,812
CUS01344,Maroc,Marrakech,Occasionnel,2024-06-30,184
CUS01345,Nigeria,Lagos,Occasionnel,2023-10-14,444
CUS01346,Belgique,Liege,Occasionnel,2024-06-02,212
CUS01347,Cameroun,Yaounde,Nouveau,2021-01-04,1457
CUS01348,Senegal,Dakar,Standard,2021-08-30,1219
CUS01349,Cameroun,Yaounde,Standard,2022-11-15,777
CUS01350,Nigeria,Kano,Occasionnel,2022-03-11,1026
CUS01351,Cote d'Ivoire,Bouake,Occasionnel,2022-06-06,939
CUS01352,Senegal,Thies,Standard,2024-02-01,334
CUS01353,Nigeria,Lagos,Premium,2022-11-14,778
CUS01354,Nigeria,Abuja,Occasionnel,2024-06-15,199
CUS01355,Cote d'Ivoire,Bouake,Standard,2022-11-24,768
CUS01356,Belgique,Liege,Occasionnel,2021-10-06,1182
CUS01357,Belgique,Bruxelles,Occasionnel,2024-01-05,361
CUS01358,Nigeria,Abuja,Occasionnel,2023-04-28,613
CUS01359,Cote d'Ivoire,Yamoussoukro,Occasionnel,2022-10-09,814
CUS01360,Cote d'Ivoire,Bouake,Occasionnel,2022-11-11,781
CUS01361,Nigeria,Lagos,Nouveau,2022-07-29,886
CUS01362,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-12-31,366
CUS01363,France,Bordeaux,Standard,2021-08-28,1221
CUS01364,Maroc,Marrakech,Nouveau,2021-03-06,1396
CUS01365,Maroc,Rabat,Premium,2022-05-02,974
CUS01366,Nigeria,Abuja,Occasionnel,2022-09-12,841
CUS01367,Cameroun,Yaounde,Standard,2023-02-06,694
CUS01368,Cote d'Ivoire,Bouake,Nouveau,2023-06-28,552
CUS01369,Cote d'Ivoire,Daloa,Nouveau,2021-11-12,1145
CUS01370,Cameroun,Yaounde,Nouveau,2023-12-09,388
CUS01371,Maroc,Rabat,Premium,2021-07-21,1259
CUS01372,France,Lyon,Occasionnel,2023-07-30,520
CUS01373,Ghana,Accra,Premium,2021-04-01,1370
CUS01374,Senegal,Thies,Standard,2021-04-05,1366
CUS01375,Senegal,Saint-Louis,Occasionnel,2022-10-02,821
CUS01376,Cote d'Ivoire,Yamoussoukro,Occasionnel,2022-03-06,1031
CUS01377,Nigeria,Lagos,Standard,2022-07-21,894
CUS01378,Nigeria,Abuja,Occasionnel,2022-07-13,902
CUS01379,France,Lyon,Standard,2021-02-01,1429
CUS01380,Senegal,Dakar,Occasionnel,2024-01-31,335
CUS01381,Nigeria,Abuja,Premium,2022-08-04,880
CUS01382,Cameroun,Douala,Premium,2024-06-09,205
CUS01383,Nigeria,Kano,Standard,2021-09-24,1194
CUS01384,Cote d'Ivoire,Daloa,Nouveau,2021-04-14,1357
CUS01385,Senegal,Thies,Premium,2023-05-24,587
CUS01386,Ghana,Accra,Occasionnel,2024-04-28,247
CUS01387,Belgique,Liege,Standard,2022-02-10,1055
CUS01388,Senegal,Thies,Occasionnel,2021-07-10,1270
CUS01389,Belgique,Bruxelles,Standard,2023-08-12,507
CUS01390,Belgique,Bruxelles,Nouveau,2021-10-22,1166
CUS01391,Maroc,Rabat,Standard,2022-11-08,784
CUS01392,Nigeria,Abuja,Standard,2021-05-14,1327
CUS01393,Belgique,Bruxelles,Standard,2023-08-03,516
CUS01394,France,Marseille,Occasionnel,2024-05-22,223
CUS01395,France,Paris,Standard,2021-08-08,1241
CUS01396,Nigeria,Kano,Occasionnel,2022-09-11,842
CUS01397,Belgique,Liege,Occasionnel,2022-05-04,972
CUS01398,Cameroun,Douala,Nouveau,2023-02-26,674
CUS01399,Senegal,Thies,Standard,2024-04-25,250
CUS01400,Ghana,Kumasi,Occasionnel,2022-12-02,760
CUS01401,Cameroun,Douala,Occasionnel,2021-06-09,1301
CUS01402,Belgique,Bruxelles,Occasionnel,2023-08-07,512
CUS01403,Nigeria,Kano,Premium,2023-07-01,549
CUS01404,France,Marseille,Nouveau,2021-05-23,1318
CUS01405,Senegal,Saint-Louis,Occasionnel,2023-02-16,684
CUS01406,Nigeria,Abuja,Occasionnel,2021-05-06,1335
CUS01407,Senegal,Dakar,Occasionnel,2024-04-04,271
CUS01408,Cote d'Ivoire,Bouake,Occasionnel,2023-07-17,533
CUS01409,Maroc,Rabat,Occasionnel,2023-07-05,545
CUS01410,Cameroun,Douala,Occasionnel,2022-10-11,812
CUS01411,Maroc,Marrakech,Occasionnel,2022-09-16,837
CUS01412,Ghana,Kumasi,Nouveau,2024-04-08,267
CUS01413,Cote d'Ivoire,Daloa,Occasionnel,2022-08-26,858
CUS01414,Cote d'Ivoire,Yamoussoukro,Nouveau,2021-04-19,1352
CUS01415,Cote d'Ivoire,Yamoussoukro,Premium,2022-08-01,883
CUS01416,Cote d'Ivoire,Bouake,Standard,2024-04-23,252
CUS01417,Ghana,Kumasi,Occasionnel,2023-04-12,629
CUS01418,Ghana,Kumasi,Occasionnel,2021-12-22,1105
CUS01419,Belgique,Bruxelles,Standard,2023-02-27,673
CUS01420,Nigeria,Abuja,Standard,2021-09-15,1203
CUS01421,France,Paris,Premium,2021-02-02,1428
CUS01422,France,Bordeaux,Occasionnel,2021-10-06,1182
CUS01423,Senegal,Dakar,Occasionnel,2023-05-02,609
CUS01424,Belgique,Liege,Occasionnel,2023-07-20,530
CUS01425,Ghana,Kumasi,Standard,2022-04-08,998
CUS01426,France,Bordeaux,Occasionnel,2024-03-29,277
CUS01427,Belgique,Bruxelles,Occasionnel,2022-07-06,909
CUS01428,Ghana,Kumasi,Premium,2021-03-19,1383
CUS01429,Belgique,Liege,Premium,2023-09-14,474
CUS01430,Senegal,Dakar,Occasionnel,2023-12-15,382
CUS01431,Maroc,Rabat,Occasionnel,2023-12-08,389
CUS01432,Senegal,Dakar,Standard,2021-06-09,1301
CUS01433,Maroc,Marrakech,Premium,2022-12-05,757
CUS01434,Cote d'Ivoire,Daloa,Standard,2023-08-19,500
CUS01435,Nigeria,Abuja,Standard,2022-08-27,857
CUS01436,Maroc,Casablanca,Premium,2024-05-08,237
CUS01437,Maroc,Marrakech,Occasionnel,2022-06-18,927
CUS01438,Cote d'Ivoire,Daloa,Occasionnel,2024-03-19,287
CUS01439,Cote d'Ivoire,Yamoussoukro,Occasionnel,2021-02-25,1405
CUS01440,Maroc,Rabat,Premium,2023-11-02,425
CUS01441,Senegal,Thies,Standard,2024-06-15,199
CUS01442,Maroc,Rabat,Nouveau,2021-01-30,1431
CUS01443,Senegal,Saint-Louis,Standard,2024-04-26,249
CUS01444,France,Bordeaux,Standard,2021-12-26,1101
CUS01445,Maroc,Marrakech,Standard,2022-01-06,1090
CUS01446,Cote d'Ivoire,Yamoussoukro,Nouveau,2021-10-25,1163
CUS01447,France,Bordeaux,Occasionnel,2023-04-26,615
CUS01448,Ghana,Accra,Occasionnel,2021-12-09,1118
CUS01449,Cameroun,Yaounde,Premium,2022-06-26,919
CUS01450,Senegal,Dakar,Standard,2023-03-28,644
CUS01451,Belgique,Liege,Standard,2023-12-27,370
CUS01452,Cameroun,Yaounde,Occasionnel,2023-03-10,662
CUS01453,Belgique,Liege,Premium,2023-06-10,570
CUS01454,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-07-09,541
CUS01455,Ghana,Kumasi,Nouveau,2021-03-26,1376
CUS01456,Senegal,Saint-Louis,Occasionnel,2023-06-04,576
CUS01457,Maroc,Rabat,Standard,2021-07-21,1259
CUS01458,Maroc,Marrakech,Occasionnel,2023-08-03,516
CUS01459,Cameroun,Douala,Occasionnel,2022-01-04,1092
CUS01460,Nigeria,Kano,Premium,2021-01-18,1443
CUS01461,Senegal,Dakar,Standard,2023-12-12,385
CUS01462,Senegal,Saint-Louis,Standard,2022-03-26,1011
CUS01463,Maroc,Rabat,Standard,2021-02-18,1412
CUS01464,Senegal,Dakar,Nouveau,2022-03-21,1016
CUS01465,Senegal,Saint-Louis,Nouveau,2021-06-26,1284
CUS01466,France,Bordeaux,Occasionnel,2024-03-05,301
CUS01467,France,Paris,Occasionnel,2022-06-03,942
CUS01468,Maroc,Rabat,Occasionnel,2021-06-05,1305
CUS01469,Belgique,Liege,Occasionnel,2022-10-25,798
CUS01470,Maroc,Casablanca,Occasionnel,2022-07-22,893
CUS01471,Cote d'Ivoire,Daloa,Standard,2021-05-04,1337
CUS01472,Maroc,Rabat,Standard,2021-05-23,1318
CUS01473,Belgique,Bruxelles,Occasionnel,2022-01-01,1095
CUS01474,Belgique,Bruxelles,Premium,2023-06-03,577
CUS01475,Cameroun,Douala,Nouveau,2022-06-15,930
CUS01476,Senegal,Dakar,Premium,2024-03-16,290
CUS01477,Maroc,Rabat,Premium,2023-10-17,441
CUS01478,France,Paris,Nouveau,2023-03-11,661
CUS01479,Maroc,Casablanca,Occasionnel,2023-03-13,659
CUS01480,Cote d'Ivoire,Daloa,Standard,2023-04-08,633
CUS01481,Senegal,Saint-Louis,Standard,2023-02-27,673
CUS01482,Belgique,Bruxelles,Occasionnel,2023-01-06,725
CUS01483,Nigeria,Kano,Standard,2021-04-24,1347
CUS01484,Senegal,Thies,Occasionnel,2022-11-28,764
CUS01485,Senegal,Thies,Occasionnel,2022-08-17,867
CUS01486,Cameroun,Douala,Occasionnel,2023-02-26,674
CUS01487,Cameroun,Yaounde,Occasionnel,2021-08-07,1242
CUS01488,Nigeria,Abuja,Premium,2023-06-16,564
CUS01489,Cameroun,Douala,Premium,2021-02-21,1409
CUS01490,Cameroun,Yaounde,Standard,2024-01-13,353
CUS01491,Maroc,Rabat,Occasionnel,2023-07-10,540
CUS01492,Cote d'Ivoire,Abidjan,Standard,2022-11-23,769
CUS01493,Cote d'Ivoire,Daloa,Premium,2023-12-08,389
CUS01494,Belgique,Bruxelles,Occasionnel,2022-04-23,983
CUS01495,Senegal,Dakar,Occasionnel,2023-09-29,459
CUS01496,Cote d'Ivoire,Daloa,Nouveau,2024-06-20,194
CUS01497,Cote d'Ivoire,Bouake,Occasionnel,2021-09-25,1193
CUS01498,Cote d'Ivoire,Bouake,Occasionnel,2022-09-22,831
CUS01499,Senegal,Thies,Occasionnel,2024-04-25,250
CUS01500,Senegal,Dakar,Premium,2024-05-03,242
CUS01501,Cameroun,Douala,Occasionnel,2023-05-23,588
CUS01502,Nigeria,Kano,Occasionnel,2022-10-27,796
CUS01503,Senegal,Saint-Louis,Occasionnel,2021-10-09,1179
CUS01504,Nigeria,Lagos,Occasionnel,2024-04-29,246
CUS01505,France,Marseille,Premium,2022-07-15,900
CUS01506,France,Bordeaux,Standard,2023-01-28,703
CUS01507,France,Bordeaux,Standard,2024-04-06,269
CUS01508,Cote d'Ivoire,Bouake,Premium,2024-06-08,206
CUS01509,Ghana,Accra,Premium,2023-09-25,463
CUS01510,Senegal,Dakar,Premium,2021-07-02,1278
CUS01511,Maroc,Rabat,Occasionnel,2023-09-02,486
CUS01512,France,Lyon,Premium,2022-07-09,906
CUS01513,Belgique,Liege,Standard,2021-12-24,1103
CUS01514,Cote d'Ivoire,Bouake,Occasionnel,2024-06-07,207
CUS01515,Senegal,Saint-Louis,Occasionnel,2022-09-09,844
CUS01516,Nigeria,Abuja,Premium,2022-04-28,978
CUS01517,Cameroun,Douala,Nouveau,2021-07-15,1265
CUS01518,Nigeria,Kano,Occasionnel,2023-08-09,510
CUS01519,Cameroun,Yaounde,Premium,2021-08-19,1230
CUS01520,France,Bordeaux,Standard,2021-11-24,1133
CUS01521,Cote d'Ivoire,Abidjan,Occasionnel,2022-08-07,877
CUS01522,Cameroun,Yaounde,Standard,2024-06-17,197
CUS01523,Belgique,Bruxelles,Premium,2021-04-18,1353
CUS01524,France,Lyon,Occasionnel,2023-09-21,467
CUS01525,Senegal,Dakar,Nouveau,2023-06-30,550
CUS01526,Nigeria,Abuja,Standard,2022-10-30,793
CUS01527,Cameroun,Douala,Standard,2021-07-20,1260
CUS01528,Cameroun,Yaounde,Nouveau,2023-02-09,691
CUS01529,Cameroun,Douala,Standard,2023-09-20,468
CUS01530,Cote d'Ivoire,Daloa,Premium,2024-06-02,212
CUS01531,Belgique,Bruxelles,Standard,2021-10-07,1181
CUS01532,Belgique,Bruxelles,Occasionnel,2022-07-07,908
CUS01533,Cameroun,Yaounde,Premium,2024-03-10,296
CUS01534,Cote d'Ivoire,Yamoussoukro,Premium,2023-08-12,507
CUS01535,Belgique,Liege,Standard,2022-12-05,757
CUS01536,Cameroun,Yaounde,Occasionnel,2024-06-06,208
CUS01537,France,Lyon,Premium,2023-12-05,392
CUS01538,Belgique,Bruxelles,Occasionnel,2023-08-06,513
CUS01539,Maroc,Casablanca,Occasionnel,2022-05-21,955
CUS01540,Cameroun,Yaounde,Standard,2022-04-01,1005
CUS01541,France,Paris,Standard,2021-04-01,1370
CUS01542,Cote d'Ivoire,Daloa,Occasionnel,2023-10-30,428
CUS01543,Cote d'Ivoire,Daloa,Occasionnel,2023-09-09,479
CUS01544,Senegal,Thies,Standard,2021-06-20,1290
CUS01545,Cote d'Ivoire,Daloa,Nouveau,2021-09-29,1189
CUS01546,Nigeria,Abuja,Standard,2021-07-05,1275
CUS01547,Cote d'Ivoire,Daloa,Occasionnel,2021-11-28,1129
CUS01548,Belgique,Bruxelles,Nouveau,2023-08-08,511
CUS01549,France,Bordeaux,Standard,2023-01-29,702
CUS01550,Belgique,Bruxelles,Nouveau,2021-05-25,1316
CUS01551,Ghana,Kumasi,Occasionnel,2022-08-31,853
CUS01552,Ghana,Kumasi,Occasionnel,2024-06-08,206
CUS01553,Cameroun,Douala,Occasionnel,2022-11-19,773
CUS01554,Cote d'Ivoire,Yamoussoukro,Nouveau,2021-08-16,1233
CUS01555,Ghana,Kumasi,Standard,2021-03-25,1377
CUS01556,Nigeria,Abuja,Standard,2024-02-19,316
CUS01557,Senegal,Saint-Louis,Occasionnel,2022-02-24,1041
CUS01558,France,Marseille,Standard,2021-08-21,1228
CUS01559,Belgique,Bruxelles,Occasionnel,2022-04-07,999
CUS01560,Nigeria,Abuja,Nouveau,2023-10-29,429
CUS01561,Ghana,Kumasi,Premium,2023-02-03,697
CUS01562,Nigeria,Abuja,Standard,2023-12-15,382
CUS01563,Senegal,Thies,Occasionnel,2023-12-28,369
CUS01564,Maroc,Rabat,Occasionnel,2021-05-15,1326
CUS01565,Cameroun,Yaounde,Premium,2023-03-12,660
CUS01566,France,Marseille,Nouveau,2021-06-07,1303
CUS01567,Senegal,Dakar,Standard,2021-10-31,1157
CUS01568,Belgique,Bruxelles,Nouveau,2023-12-03,394
CUS01569,Cote d'Ivoire,Yamoussoukro,Standard,2024-01-14,352
CUS01570,France,Bordeaux,Standard,2023-06-29,551
CUS01571,Cote d'Ivoire,Yamoussoukro,Standard,2021-02-15,1415
CUS01572,Cameroun,Yaounde,Standard,2022-12-04,758
CUS01573,Nigeria,Abuja,Occasionnel,2023-12-22,375
CUS01574,Belgique,Liege,Standard,2021-09-28,1190
CUS01575,Maroc,Casablanca,Occasionnel,2022-04-10,996
CUS01576,Belgique,Liege,Nouveau,2021-04-07,1364
CUS01577,France,Marseille,Standard,2021-12-07,1120
CUS01578,France,Marseille,Standard,2021-12-26,1101
CUS01579,France,Lyon,Standard,2021-03-26,1376
CUS01580,Nigeria,Kano,Premium,2022-06-18,927
CUS01581,Nigeria,Lagos,Standard,2021-03-13,1389
CUS01582,Nigeria,Abuja,Premium,2023-07-08,542
CUS01583,France,Marseille,Premium,2021-02-21,1409
CUS01584,Ghana,Kumasi,Occasionnel,2023-07-28,522
CUS01585,Nigeria,Lagos,Premium,2024-01-24,342
CUS01586,Nigeria,Kano,Occasionnel,2023-08-29,490
CUS01587,Maroc,Marrakech,Occasionnel,2024-03-03,303
CUS01588,Belgique,Liege,Occasionnel,2023-09-08,480
CUS01589,Cote d'Ivoire,Bouake,Occasionnel,2021-08-28,1221
CUS01590,Maroc,Casablanca,Standard,2022-03-28,1009
CUS01591,Belgique,Liege,Premium,2021-04-23,1348
CUS01592,Cameroun,Douala,Occasionnel,2022-07-24,891
CUS01593,Cameroun,Douala,Premium,2023-07-02,548
CUS01594,Senegal,Saint-Louis,Standard,2023-10-02,456
CUS01595,Nigeria,Kano,Occasionnel,2021-04-25,1346
CUS01596,Nigeria,Abuja,Premium,2023-05-26,585
CUS01597,Nigeria,Abuja,Standard,2022-08-06,878
CUS01598,Nigeria,Abuja,Standard,2023-07-02,548
CUS01599,Senegal,Dakar,Occasionnel,2023-06-29,551
CUS01600,Ghana,Kumasi,Standard,2023-05-19,592
CUS01601,Ghana,Accra,Occasionnel,2024-05-09,236
CUS01602,Senegal,Dakar,Standard,2023-08-31,488
CUS01603,Nigeria,Lagos,Nouveau,2024-04-24,251
CUS01604,Ghana,Accra,Premium,2022-07-14,901
CUS01605,Ghana,Accra,Occasionnel,2024-03-09,297
CUS01606,France,Lyon,Standard,2023-02-21,679
CUS01607,Maroc,Marrakech,Standard,2022-09-11,842
CUS01608,Maroc,Rabat,Occasionnel,2023-08-08,511
CUS01609,Cameroun,Douala,Occasionnel,2021-11-12,1145
CUS01610,Maroc,Rabat,Nouveau,2023-08-26,493
CUS01611,Senegal,Saint-Louis,Occasionnel,2022-08-13,871
CUS01612,Ghana,Accra,Standard,2022-05-17,959
CUS01613,Cote d'Ivoire,Abidjan,Occasionnel,2023-10-07,451
CUS01614,Senegal,Saint-Louis,Occasionnel,2024-04-05,270
CUS01615,Belgique,Liege,Nouveau,2023-09-02,486
CUS01616,Senegal,Thies,Occasionnel,2024-03-24,282
CUS01617,Cote d'Ivoire,Yamoussoukro,Standard,2021-04-30,1341
CUS01618,France,Marseille,Standard,2021-10-05,1183
CUS01619,Nigeria,Lagos,Premium,2023-01-10,721
CUS01620,Ghana,Kumasi,Premium,2022-08-21,863
CUS01621,Senegal,Saint-Louis,Standard,2022-01-11,1085
CUS01622,Senegal,Saint-Louis,Occasionnel,2024-01-19,347
CUS01623,Nigeria,Abuja,Occasionnel,2022-09-09,844
CUS01624,Maroc,Marrakech,Occasionnel,2023-01-13,718
CUS01625,Senegal,Saint-Louis,Occasionnel,2021-10-22,1166
CUS01626,Cote d'Ivoire,Bouake,Occasionnel,2023-02-03,697
CUS01627,Belgique,Liege,Standard,2021-11-30,1127
CUS01628,Senegal,Dakar,Standard,2022-03-29,1008
CUS01629,Cameroun,Douala,Standard,2021-06-06,1304
CUS01630,Senegal,Dakar,Nouveau,2023-09-10,478
CUS01631,Nigeria,Abuja,Occasionnel,2021-10-12,1176
CUS01632,Belgique,Liege,Standard,2022-09-16,837
CUS01633,Cote d'Ivoire,Abidjan,Standard,2021-10-19,1169
CUS01634,Cameroun,Yaounde,Premium,2021-09-24,1194
CUS01635,Senegal,Thies,Occasionnel,2021-08-17,1232
CUS01636,Senegal,Dakar,Occasionnel,2023-06-03,577
CUS01637,Cote d'Ivoire,Bouake,Premium,2023-11-18,409
CUS01638,Cote d'Ivoire,Daloa,Premium,2022-06-03,942
CUS01639,Cote d'Ivoire,Abidjan,Standard,2021-01-22,1439
CUS01640,Senegal,Dakar,Nouveau,2022-02-25,1040
CUS01641,Cameroun,Douala,Occasionnel,2021-03-01,1401
CUS01642,Senegal,Dakar,Occasionnel,2022-07-23,892
CUS01643,Nigeria,Abuja,Standard,2023-10-23,435
CUS01644,Cameroun,Douala,Premium,2024-03-30,276
CUS01645,Cote d'Ivoire,Bouake,Occasionnel,2022-08-01,883
CUS01646,France,Paris,Nouveau,2021-07-22,1258
CUS01647,Cameroun,Yaounde,Standard,2024-04-22,253
CUS01648,France,Bordeaux,Occasionnel,2021-08-08,1241
CUS01649,France,Marseille,Nouveau,2023-05-19,592
CUS01650,Cameroun,Douala,Standard,2022-10-06,817
CUS01651,Senegal,Thies,Premium,2021-10-06,1182
CUS01652,Belgique,Liege,Occasionnel,2024-02-16,319
CUS01653,Cote d'Ivoire,Abidjan,Standard,2021-08-25,1224
CUS01654,Ghana,Kumasi,Standard,2022-10-01,822
CUS01655,Belgique,Bruxelles,Occasionnel,2022-08-19,865
CUS01656,Ghana,Accra,Nouveau,2023-09-02,486
CUS01657,Nigeria,Lagos,Premium,2023-10-04,454
CUS01658,Senegal,Thies,Standard,2021-06-24,1286
CUS01659,Senegal,Dakar,Standard,2024-04-24,251
CUS01660,Senegal,Saint-Louis,Nouveau,2021-12-12,1115
CUS01661,Senegal,Thies,Nouveau,2022-11-25,767
CUS01662,Cameroun,Yaounde,Premium,2023-05-20,591
CUS01663,Belgique,Liege,Occasionnel,2024-04-06,269
CUS01664,Maroc,Marrakech,Nouveau,2022-12-31,731
CUS01665,Belgique,Liege,Nouveau,2023-11-14,413
CUS01666,Maroc,Casablanca,Occasionnel,2021-08-10,1239
CUS01667,Senegal,Thies,Standard,2022-04-18,988
CUS01668,France,Paris,Premium,2021-04-19,1352
CUS01669,Senegal,Thies,Occasionnel,2022-01-02,1094
CUS01670,Ghana,Kumasi,Standard,2024-06-27,187
CUS01671,Senegal,Dakar,Occasionnel,2023-12-01,396
CUS01672,Belgique,Liege,Standard,2023-10-17,441
CUS01673,Belgique,Liege,Occasionnel,2024-01-13,353
CUS01674,Cote d'Ivoire,Abidjan,Nouveau,2021-09-01,1217
CUS01675,Ghana,Kumasi,Standard,2023-02-10,690
CUS01676,Belgique,Liege,Premium,2021-12-29,1098
CUS01677,Maroc,Marrakech,Standard,2023-06-02,578
CUS01678,France,Marseille,Occasionnel,2023-09-26,462
CUS01679,Senegal,Saint-Louis,Occasionnel,2024-02-09,326
CUS01680,Belgique,Liege,Occasionnel,2021-11-17,1140
CUS01681,Cote d'Ivoire,Daloa,Standard,2024-04-25,250
CUS01682,Ghana,Kumasi,Occasionnel,2022-08-06,878
CUS01683,Nigeria,Lagos,Premium,2021-04-03,1368
CUS01684,France,Marseille,Standard,2024-04-10,265
CUS01685,Cote d'Ivoire,Yamoussoukro,Standard,2023-05-27,584
CUS01686,Nigeria,Abuja,Standard,2021-04-26,1345
CUS01687,Cameroun,Douala,Standard,2022-10-02,821
CUS01688,Senegal,Saint-Louis,Premium,2022-09-17,836
CUS01689,Senegal,Thies,Standard,2024-01-08,358
CUS01690,Nigeria,Lagos,Standard,2023-05-16,595
CUS01691,Ghana,Kumasi,Premium,2023-08-20,499
CUS01692,Cote d'Ivoire,Yamoussoukro,Standard,2023-03-11,661
CUS01693,Nigeria,Kano,Premium,2023-09-28,460
CUS01694,Senegal,Saint-Louis,Occasionnel,2022-11-20,772
CUS01695,Belgique,Liege,Standard,2022-09-06,847
CUS01696,Nigeria,Abuja,Standard,2021-06-04,1306
CUS01697,Cameroun,Yaounde,Standard,2022-09-01,852
CUS01698,Ghana,Accra,Occasionnel,2021-07-08,1272
CUS01699,Senegal,Saint-Louis,Standard,2021-05-18,1323
CUS01700,Belgique,Liege,Standard,2021-06-07,1303
CUS01701,Maroc,Marrakech,Occasionnel,2023-06-06,574
CUS01702,Nigeria,Lagos,Standard,2022-05-30,946
CUS01703,Belgique,Bruxelles,Nouveau,2023-11-24,403
CUS01704,France,Bordeaux,Standard,2023-08-16,503
CUS01705,Maroc,Marrakech,Occasionnel,2024-06-12,202
CUS01706,Ghana,Accra,Occasionnel,2023-01-17,714
CUS01707,Belgique,Bruxelles,Standard,2022-09-07,846
CUS01708,Ghana,Kumasi,Standard,2021-05-12,1329
CUS01709,Cameroun,Yaounde,Standard,2022-08-11,873
CUS01710,France,Marseille,Occasionnel,2022-04-29,977
CUS01711,Ghana,Accra,Premium,2022-01-29,1067
CUS01712,Cote d'Ivoire,Bouake,Occasionnel,2022-09-28,825
CUS01713,Belgique,Liege,Occasionnel,2023-06-13,567
CUS01714,Ghana,Accra,Standard,2022-07-13,902
CUS01715,France,Paris,Standard,2022-07-23,892
CUS01716,France,Paris,Nouveau,2023-09-23,465
CUS01717,Cote d'Ivoire,Abidjan,Nouveau,2021-06-21,1289
CUS01718,Nigeria,Kano,Standard,2021-05-11,1330
CUS01719,Ghana,Kumasi,Occasionnel,2021-07-04,1276
CUS01720,Ghana,Accra,Standard,2024-03-15,291
CUS01721,Senegal,Saint-Louis,Occasionnel,2024-04-03,272
CUS01722,Maroc,Rabat,Nouveau,2022-05-03,973
CUS01723,Senegal,Thies,Standard,2024-04-11,264
CUS01724,Ghana,Accra,Nouveau,2022-03-23,1014
CUS01725,France,Paris,Standard,2022-07-17,898
CUS01726,Belgique,Liege,Standard,2024-04-22,253
CUS01727,Cote d'Ivoire,Daloa,Occasionnel,2021-08-20,1229
CUS01728,Nigeria,Kano,Standard,2022-05-20,956
CUS01729,Maroc,Casablanca,Standard,2023-01-24,707
CUS01730,Maroc,Casablanca,Occasionnel,2024-05-25,220
CUS01731,Cote d'Ivoire,Abidjan,Occasionnel,2022-05-06,970
CUS01732,Maroc,Marrakech,Standard,2023-01-14,717
CUS01733,Senegal,Saint-Louis,Nouveau,2023-06-26,554
CUS01734,Ghana,Accra,Nouveau,2023-03-16,656
CUS01735,Maroc,Rabat,Premium,2022-04-28,978
CUS01736,Maroc,Casablanca,Nouveau,2021-11-25,1132
CUS01737,Belgique,Liege,Nouveau,2023-04-13,628
CUS01738,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-10-04,454
CUS01739,Belgique,Liege,Nouveau,2022-11-13,779
CUS01740,Ghana,Accra,Occasionnel,2022-06-19,926
CUS01741,Senegal,Thies,Standard,2024-01-27,339
CUS01742,Nigeria,Abuja,Occasionnel,2021-04-17,1354
CUS01743,France,Bordeaux,Occasionnel,2021-10-06,1182
CUS01744,Cote d'Ivoire,Daloa,Standard,2022-09-18,835
CUS01745,Nigeria,Kano,Premium,2021-11-20,1137
CUS01746,Cameroun,Douala,Occasionnel,2023-04-21,620
CUS01747,Nigeria,Abuja,Standard,2021-10-01,1187
CUS01748,Maroc,Casablanca,Occasionnel,2022-11-02,790
CUS01749,Maroc,Casablanca,Premium,2023-01-23,708
CUS01750,France,Bordeaux,Nouveau,2024-03-14,292
CUS01751,Cameroun,Douala,Nouveau,2024-02-18,317
CUS01752,Cameroun,Douala,Nouveau,2022-02-11,1054
CUS01753,Maroc,Marrakech,Nouveau,2021-04-12,1359
CUS01754,Ghana,Kumasi,Occasionnel,2021-11-02,1155
CUS01755,Senegal,Thies,Standard,2024-03-07,299
CUS01756,Senegal,Dakar,Occasionnel,2023-06-11,569
CUS01757,Belgique,Liege,Premium,2022-02-21,1044
CUS01758,Cameroun,Yaounde,Standard,2023-10-10,448
CUS01759,Ghana,Accra,Standard,2022-02-28,1037
