id_client,mois,voix_min,sms_count,data_mb
CL06224,2024-07-01,122.1,22,2988.8
CL06224,2024-08-01,146.2,27,3579.9
CL06224,2024-09-01,123.6,23,3026.5
CL06224,2024-10-01,130.9,24,3203.3
CL06224,2024-11-01,137.0,25,3353.4
CL06224,2024-12-01,140.2,26,3431.1
CL06224,2025-01-01,128.5,24,3144.5
CL06224,2025-02-01,138.8,26,3398.7
CL06224,2025-03-01,114.2,21,2794.7
CL06224,2025-04-01,105.5,19,2582.4
CL06224,2025-05-01,138.6,26,3392.3
CL06224,2025-06-01,122.3,23,2994.1
CL06224,2025-07-01,133.7,25,3271.9
CL06224,2025-08-01,108.8,20,2662.9
CL06224,2025-09-01,155.6,29,3808.3
CL06224,2025-10-01,57.2,10,1400.6
CL06224,2025-11-01,50.6,9,1237.5
CL06224,2025-12-01,60.4,11,1479.3
CL06225,2024-01-01,89.3,68,971.7
CL06225,2024-02-01,83.5,64,908.3
CL06225,2024-03-01,105.1,81,1144.4
CL06225,2024-04-01,98.9,76,1076.4
CL06225,2024-05-01,80.9,62,880.0
CL06225,2024-06-01,108.7,83,1183.3
CL06225,2024-07-01,87.1,67,947.7
CL06225,2024-08-01,76.9,59,837.2
CL06225,2024-09-01,89.3,68,972.1
CL06225,2024-10-01,95.2,73,1035.9
CL06225,2024-11-01,110.2,85,1199.5
CL06225,2024-12-01,84.3,65,917.7
CL06225,2025-01-01,70.7,54,769.6
CL06225,2025-02-01,96.0,74,1045.0
CL06225,2025-03-01,85.0,65,925.2
CL06225,2025-05-01,90.6,69,986.3
CL06225,2025-06-01,97.6,75,1062.0
CL06225,2025-07-01,48.3,37,526.1
CL06225,2025-08-01,43.2,33,470.2
CL06225,2025-09-01,47.7,36,518.6
CL06226,2025-01-01,339.7,13,1127.0
CL06226,2025-02-01,284.3,11,943.3
CL06226,2025-03-01,300.1,11,995.8
CL06226,2025-04-01,315.3,12,1046.0
CL06226,2025-05-01,339.2,13,1125.3
CL06226,2025-06-01,334.8,13,1110.6
CL06226,2025-07-01,406.6,16,1348.8
CL06226,2025-08-01,322.5,12,1069.8
CL06226,2025-09-01,253.1,10,839.6
CL06226,2025-10-01,358.8,14,1190.4
CL06226,2025-11-01,305.8,12,1014.7
CL06226,2025-12-01,292.3,11,969.9
CL06227,2024-01-01,316.4,24,2332.5
CL06227,2024-02-01,351.9,27,2593.7
CL06227,2024-03-01,401.2,31,2957.2
CL06227,2024-04-01,355.6,27,2621.5
CL06227,2024-05-01,353.1,27,2602.6
CL06227,2024-06-01,324.6,25,2392.6
CL06227,2024-07-01,306.1,24,2256.4
CL06227,2024-08-01,259.0,20,1909.1
CL06227,2024-09-01,366.5,28,2701.7
CL06227,2024-10-01,289.0,22,2130.5
CL06227,2024-11-01,228.2,17,1681.9
CL06227,2024-12-01,283.1,22,2086.8
CL06227,2025-01-01,290.3,22,2139.9
CL06227,2025-02-01,335.8,26,2475.3
CL06227,2025-03-01,271.5,21,2001.4
CL06227,2025-04-01,306.9,24,2262.0
CL06227,2025-05-01,310.7,24,2290.5
CL06227,2025-06-01,330.0,25,2432.8
CL06227,2025-07-01,325.0,25,2396.0
CL06227,2025-08-01,397.1,31,2927.3
CL06227,2025-09-01,296.8,23,2187.5
CL06227,2025-10-01,281.7,22,2076.3
CL06227,2025-11-01,367.2,28,2706.5
CL06227,2025-12-01,288.5,22,2126.7
CL06228,2024-01-01,73.4,41,738.1
CL06228,2024-02-01,101.2,57,1017.8
CL06228,2024-03-01,105.0,59,1055.2
CL06228,2024-04-01,110.6,62,1111.4
CL06228,2024-05-01,96.5,54,970.6
CL06228,2024-06-01,92.4,52,929.1
CL06228,2024-07-01,109.0,62,1095.8
CL06228,2024-08-01,92.5,52,930.2
CL06228,2024-09-01,125.9,71,1265.5
CL06228,2024-10-01,105.3,60,1058.9
CL06228,2024-11-01,104.5,59,1050.4
CL06228,2024-12-01,119.7,68,1203.0
CL06228,2025-01-01,113.3,64,1139.0
CL06228,2025-02-01,117.0,66,1175.9
CL06228,2025-03-01,95.0,54,955.0
CL06228,2025-04-01,109.8,62,1103.7
CL06228,2025-05-01,125.6,71,1263.0
CL06228,2025-06-01,101.7,57,1022.5
CL06228,2025-07-01,91.6,52,921.1
CL06228,2025-08-01,88.6,50,890.5
CL06228,2025-09-01,102.6,58,1031.2
CL06228,2025-10-01,113.7,64,1142.9
CL06228,2025-11-01,88.6,50,890.8
CL06228,2025-12-01,96.5,54,970.5
CL06229,2024-01-01,264.7,5,4168.3
CL06229,2024-02-01,248.2,4,3908.0
CL06229,2024-03-01,225.3,4,3548.5
CL06229,2024-04-01,224.5,4,3535.2
CL06229,2024-05-01,261.2,4,4112.5
CL06229,2024-06-01,253.0,4,3983.6
CL06229,2024-07-01,254.5,4,4008.4
CL06229,2024-08-01,224.1,4,3529.2
CL06229,2024-09-01,238.4,4,3754.7
CL06229,2024-10-01,294.5,5,4637.2
CL06229,2024-11-01,268.1,5,4221.5
CL06229,2024-12-01,221.2,4,3483.3
CL06229,2025-01-01,247.4,4,3895.7
CL06229,2025-02-01,252.6,4,3977.4
CL06229,2025-03-01,272.2,5,4286.8
CL06229,2025-04-01,197.8,3,3115.5
CL06229,2025-05-01,246.7,4,3884.4
CL06229,2025-06-01,285.1,5,4489.2
CL06229,2025-07-01,262.5,5,4133.4
CL06229,2025-08-01,263.1,5,4143.7
CL06229,2025-09-01,281.2,5,4428.6
CL06229,2025-10-01,271.6,5,4276.8
CL06229,2025-11-01,236.6,4,3726.0
CL06229,2025-12-01,231.9,4,3651.8
CL06230,2025-04-01,174.9,30,3942.6
CL06230,2025-05-01,232.5,40,5241.1
CL06230,2025-06-01,228.0,39,5140.1
CL06230,2025-07-01,200.6,34,4522.2
CL06230,2025-08-01,209.5,36,4722.4
CL06230,2025-09-01,204.7,35,4615.4
CL06230,2025-10-01,182.3,31,4109.7
CL06230,2025-11-01,148.3,25,3344.0
CL06230,2025-12-01,206.9,35,4664.4
CL06231,2025-04-01,85.4,49,419.8
CL06231,2025-05-01,85.6,49,420.6
CL06231,2025-06-01,82.5,47,405.6
CL06231,2025-07-01,81.4,46,400.2
CL06231,2025-08-01,85.9,49,422.0
CL06231,2025-09-01,69.4,39,341.2
CL06231,2025-10-01,92.4,53,454.3
CL06231,2025-11-01,74.0,42,363.8
CL06231,2025-12-01,84.3,48,414.3
CL06232,2025-09-01,91.8,46,1042.8
CL06232,2025-10-01,44.3,22,503.5
CL06232,2025-11-01,38.0,19,431.7
CL06232,2025-12-01,44.9,22,510.2
CL06233,2024-01-01,144.0,55,1949.1
CL06233,2024-02-01,201.1,77,2722.0
CL06233,2024-03-01,153.1,59,2072.1
CL06233,2024-04-01,171.4,66,2319.7
CL06233,2024-05-01,162.0,62,2193.1
CL06233,2024-06-01,171.6,66,2322.6
CL06233,2024-07-01,162.1,62,2194.4
CL06233,2024-08-01,171.4,66,2319.7
CL06233,2024-09-01,178.3,68,2413.5
CL06233,2024-10-01,140.3,54,1898.4
CL06233,2024-11-01,160.1,61,2167.3
CL06233,2024-12-01,150.3,58,2033.9
CL06233,2025-01-01,160.5,62,2172.2
CL06233,2025-02-01,175.2,67,2371.5
CL06233,2025-03-01,166.3,64,2250.6
CL06233,2025-04-01,165.7,64,2242.8
CL06233,2025-05-01,166.5,64,2253.6
CL06233,2025-06-01,181.6,70,2457.5
CL06233,2025-07-01,199.5,77,2700.7
CL06233,2025-08-01,143.8,55,1947.0
CL06233,2025-09-01,161.5,62,2185.9
CL06233,2025-10-01,182.3,70,2468.0
CL06233,2025-11-01,190.3,73,2575.9
CL06233,2025-12-01,178.9,69,2421.7
CL06234,2024-01-01,169.5,50,4066.9
CL06234,2024-02-01,145.9,43,3501.5
CL06234,2024-03-01,157.4,46,3777.0
CL06234,2024-04-01,144.2,42,3460.7
CL06234,2024-05-01,148.8,44,3572.2
CL06234,2024-06-01,139.6,41,3350.7
CL06234,2024-07-01,122.3,36,2935.3
CL06234,2024-08-01,173.5,51,4164.6
CL06234,2024-09-01,175.3,51,4207.7
CL06234,2024-10-01,150.3,44,3605.9
CL06234,2024-11-01,146.5,43,3516.0
CL06234,2024-12-01,134.2,39,3221.6
CL06234,2025-01-01,72.6,21,1741.8
CL06234,2025-02-01,47.0,13,1128.1
CL06234,2025-03-01,69.9,20,1677.6
CL06235,2024-04-01,140.0,34,3308.7
CL06235,2024-05-01,187.6,45,4431.9
CL06235,2024-06-01,189.3,46,4472.6
CL06235,2024-07-01,179.1,43,4233.4
CL06235,2024-08-01,173.3,42,4096.1
CL06235,2024-09-01,183.9,45,4344.6
CL06235,2024-10-01,141.0,34,3332.0
CL06235,2024-11-01,67.0,16,1584.1
CL06235,2024-12-01,77.4,18,1828.4
CL06235,2025-01-01,76.5,18,1807.8
CL06236,2024-01-01,251.2,44,2377.3
CL06236,2024-02-01,220.2,38,2083.8
CL06236,2024-03-01,204.8,36,1937.9
CL06236,2024-04-01,255.7,45,2419.5
CL06236,2024-05-01,75.6,13,715.2
CL06236,2024-06-01,95.9,16,908.0
CL06236,2024-07-01,71.9,12,680.8
CL06237,2025-01-01,83.9,57,4913.2
CL06237,2025-02-01,84.8,57,4965.7
CL06237,2025-03-01,72.7,49,4257.3
CL06237,2025-04-01,93.3,63,5466.6
CL06237,2025-05-01,94.7,64,5550.4
CL06237,2025-06-01,85.5,58,5007.1
CL06237,2025-07-01,65.3,44,3826.0
CL06237,2025-08-01,83.4,56,4884.3
CL06237,2025-09-01,78.2,53,4582.6
CL06237,2025-10-01,92.9,63,5440.5
CL06237,2025-11-01,65.4,44,3834.0
CL06237,2025-12-01,83.8,57,4907.6
CL06238,2024-01-01,44.3,45,635.2
CL06238,2024-02-01,57.6,58,826.5
CL06238,2024-03-01,53.4,54,765.5
CL06238,2024-04-01,59.1,60,848.0
CL06238,2024-05-01,61.3,62,878.5
CL06238,2024-06-01,65.0,66,931.7
CL06238,2024-07-01,52.8,53,757.6
CL06238,2024-08-01,53.1,54,760.8
CL06238,2024-09-01,62.0,63,889.5
CL06238,2024-10-01,51.9,52,744.3
CL06238,2024-11-01,61.1,62,875.7
CL06238,2024-12-01,63.0,64,903.1
CL06238,2025-01-01,55.3,56,792.5
CL06238,2025-02-01,56.5,57,809.7
CL06238,2025-03-01,65.4,66,937.2
CL06238,2025-04-01,45.0,45,645.8
CL06238,2025-05-01,51.5,52,738.8
CL06238,2025-06-01,67.9,69,973.9
CL06238,2025-07-01,53.6,54,768.1
CL06238,2025-08-01,53.3,54,764.6
CL06238,2025-09-01,70.4,71,1009.1
CL06238,2025-10-01,51.2,52,734.7
CL06238,2025-11-01,59.6,60,854.7
CL06238,2025-12-01,53.2,54,763.5
CL06239,2024-01-01,107.2,27,586.3
CL06239,2024-02-01,77.3,20,422.9
CL06239,2024-03-01,110.0,28,601.9
CL06239,2024-04-01,93.5,24,511.6
CL06239,2024-05-01,105.4,27,576.8
CL06239,2024-06-01,108.6,28,594.4
CL06239,2024-07-01,114.9,29,628.5
CL06239,2024-08-01,81.4,21,445.2
CL06239,2024-09-01,128.3,33,702.0
CL06239,2024-10-01,98.6,25,539.7
CL06239,2024-11-01,94.3,24,516.2
CL06239,2024-12-01,124.2,32,679.5
CL06239,2025-01-01,133.9,34,732.6
CL06239,2025-02-01,96.0,25,525.4
CL06239,2025-03-01,116.7,30,638.5
CL06239,2025-04-01,102.7,26,562.0
CL06239,2025-05-01,102.7,26,562.2
CL06239,2025-06-01,98.4,25,538.2
CL06239,2025-07-01,117.5,30,642.7
CL06239,2025-08-01,103.1,26,564.0
CL06239,2025-09-01,107.3,27,586.8
CL06239,2025-10-01,126.6,32,692.5
CL06239,2025-11-01,126.9,33,694.4
CL06239,2025-12-01,128.6,33,703.5
CL06240,2024-01-01,193.4,32,2668.2
CL06240,2024-02-01,239.2,40,3300.3
CL06240,2024-03-01,182.1,30,2512.0
CL06240,2024-04-01,245.2,41,3383.7
CL06240,2024-05-01,211.2,35,2914.4
CL06240,2024-06-01,235.8,39,3253.1
CL06240,2024-07-01,229.0,38,3160.3
CL06240,2024-08-01,238.8,40,3295.2
CL06240,2024-09-01,199.8,33,2756.6
CL06240,2024-10-01,241.3,40,3329.1
CL06240,2024-11-01,253.4,42,3496.6
CL06240,2024-12-01,186.0,31,2566.3
CL06240,2025-01-01,260.3,44,3592.0
CL06240,2025-02-01,258.5,43,3566.6
CL06240,2025-03-01,182.2,30,2513.7
CL06240,2025-04-01,212.1,35,2927.1
CL06240,2025-05-01,276.7,46,3817.8
CL06240,2025-06-01,264.5,44,3649.3
CL06240,2025-07-01,245.9,41,3392.7
CL06240,2025-08-01,233.1,39,3215.9
CL06240,2025-09-01,279.2,47,3851.8
CL06240,2025-10-01,287.2,48,3963.2
CL06240,2025-11-01,248.0,41,3422.5
CL06240,2025-12-01,194.9,32,2689.7
CL06241,2025-02-01,152.9,41,6026.9
CL06241,2025-03-01,153.9,41,6065.1
CL06241,2025-04-01,158.5,43,6245.5
CL06241,2025-05-01,137.6,37,5422.2
CL06241,2025-06-01,158.3,43,6237.5
CL06241,2025-07-01,146.2,39,5760.7
CL06241,2025-08-01,130.9,35,5160.2
CL06241,2025-09-01,112.6,30,4438.1
CL06241,2025-10-01,123.1,33,4849.6
CL06241,2025-11-01,93.4,25,3681.8
CL06241,2025-12-01,134.5,36,5298.8
CL06242,2025-02-01,284.1,27,4164.2
CL06242,2025-03-01,282.2,27,4136.4
CL06242,2025-04-01,301.1,29,4412.7
CL06242,2025-05-01,240.3,23,3521.8
CL06242,2025-06-01,250.3,24,3669.4
CL06242,2025-07-01,267.8,26,3924.8
CL06242,2025-08-01,292.2,28,4282.8
CL06242,2025-09-01,224.7,21,3292.9
CL06242,2025-10-01,242.2,23,3550.0
CL06242,2025-11-01,253.7,24,3719.0
CL06242,2025-12-01,267.4,26,3919.8
CL06243,2025-06-01,294.0,29,3497.0
CL06243,2025-07-01,286.2,28,3403.9
CL06243,2025-08-01,257.2,25,3060.0
CL06243,2025-09-01,211.9,20,2520.7
CL06243,2025-10-01,117.3,11,1394.8
CL06243,2025-11-01,77.4,7,920.2
CL06243,2025-12-01,98.9,9,1176.7
CL06244,2024-01-01,541.8,39,8485.5
CL06244,2024-02-01,637.2,46,9978.3
CL06244,2024-03-01,793.7,57,12430.5
CL06244,2024-04-01,566.5,40,8872.0
CL06244,2024-05-01,680.7,49,10660.3
CL06244,2024-06-01,639.6,46,10017.2
CL06244,2024-07-01,699.5,50,10954.3
CL06244,2024-08-01,612.7,44,9594.8
CL06244,2024-09-01,684.6,49,10721.8
CL06244,2024-10-01,740.6,53,11598.3
CL06244,2024-11-01,713.8,51,11179.4
CL06244,2024-12-01,879.9,63,13779.3
CL06244,2025-01-01,587.9,42,9206.4
CL06244,2025-02-01,752.5,54,11784.5
CL06244,2025-03-01,621.1,44,9727.5
CL06244,2025-04-01,811.4,58,12706.9
CL06244,2025-05-01,711.2,51,11137.9
CL06244,2025-06-01,762.9,55,11947.0
CL06244,2025-07-01,675.2,48,10573.4
CL06244,2025-08-01,595.5,43,9325.5
CL06244,2025-09-01,457.6,33,7167.0
CL06244,2025-10-01,656.8,47,10285.2
CL06244,2025-11-01,623.2,45,9760.3
CL06244,2025-12-01,661.2,47,10354.8
CL06245,2024-01-01,211.8,16,3504.2
CL06245,2024-02-01,191.9,15,3174.8
CL06245,2024-03-01,227.8,17,3769.0
CL06245,2024-04-01,270.9,21,4481.5
CL06245,2024-05-01,259.8,20,4297.5
CL06245,2024-06-01,256.8,20,4247.3
CL06245,2024-07-01,252.0,19,4168.5
CL06245,2024-08-01,255.2,19,4221.2
CL06245,2024-09-01,227.0,17,3754.6
CL06245,2024-10-01,224.2,17,3709.5
CL06245,2024-11-01,219.1,17,3624.1
CL06245,2024-12-01,220.0,17,3638.7
CL06245,2025-01-01,243.8,19,4033.5
CL06245,2025-02-01,258.3,20,4272.4
CL06245,2025-03-01,187.7,14,3105.6
CL06245,2025-04-01,249.1,19,4121.0
CL06245,2025-05-01,261.1,20,4319.6
CL06245,2025-06-01,261.0,20,4317.9
CL06245,2025-07-01,236.3,18,3909.7
CL06245,2025-08-01,180.7,14,2989.6
CL06245,2025-09-01,208.4,16,3447.1
CL06245,2025-10-01,210.2,16,3476.6
CL06245,2025-11-01,223.5,17,3696.8
CL06245,2025-12-01,231.2,18,3824.2
CL06246,2024-01-01,145.0,41,4918.3
CL06246,2024-02-01,138.2,39,4686.6
CL06246,2024-03-01,119.1,34,4038.7
CL06246,2024-04-01,123.9,35,4203.6
CL06246,2024-05-01,148.8,42,5047.1
CL06246,2024-06-01,161.0,46,5461.6
CL06246,2024-07-01,134.5,38,4562.6
CL06246,2024-08-01,135.5,38,4597.6
CL06246,2024-09-01,165.2,47,5605.3
CL06246,2024-10-01,120.7,34,4094.0
CL06246,2024-11-01,128.9,37,4373.5
CL06246,2024-12-01,141.6,40,4803.8
CL06246,2025-01-01,156.7,45,5315.3
CL06246,2025-02-01,131.5,37,4462.2
CL06246,2025-03-01,137.5,39,4664.3
CL06246,2025-04-01,113.4,32,3845.9
CL06246,2025-05-01,137.1,39,4652.4
CL06246,2025-06-01,113.4,32,3847.0
CL06246,2025-07-01,94.9,27,3219.5
CL06246,2025-08-01,160.5,46,5444.3
CL06246,2025-09-01,115.6,33,3920.7
CL06246,2025-10-01,124.1,35,4210.0
CL06246,2025-11-01,157.8,45,5351.9
CL06246,2025-12-01,98.3,28,3335.9
CL06247,2025-02-01,291.9,97,5141.2
CL06247,2025-03-01,266.4,89,4691.1
CL06247,2025-04-01,296.9,99,5228.1
CL06247,2025-05-01,232.7,78,4098.1
CL06247,2025-06-01,295.2,99,5198.6
CL06247,2025-07-01,243.7,81,4291.1
CL06247,2025-08-01,284.6,95,5011.9
CL06247,2025-09-01,256.7,86,4521.4
CL06247,2025-10-01,252.6,84,4448.3
CL06247,2025-11-01,263.9,88,4648.0
CL06247,2025-12-01,293.8,98,5173.8
CL06248,2024-11-01,64.6,41,725.2
CL06248,2024-12-01,83.9,53,942.0
CL06248,2025-01-01,69.5,44,780.8
CL06248,2025-02-01,81.6,52,916.5
CL06248,2025-03-01,82.0,52,920.4
CL06248,2025-04-01,81.8,52,918.6
CL06248,2025-05-01,81.3,52,912.5
CL06248,2025-06-01,84.0,53,943.0
CL06248,2025-07-01,85.1,54,956.0
CL06248,2025-08-01,86.2,55,968.0
CL06248,2025-09-01,76.1,48,854.4
CL06248,2025-10-01,86.1,55,966.5
CL06248,2025-11-01,86.5,55,971.0
CL06248,2025-12-01,92.5,59,1038.5
CL06249,2024-01-01,109.2,5,10269.7
CL06249,2024-02-01,81.1,4,7623.5
CL06249,2024-03-01,75.3,4,7083.4
CL06249,2024-04-01,100.9,5,9485.6
CL06249,2024-05-01,79.0,4,7424.2
CL06249,2024-06-01,79.6,4,7481.3
CL06249,2024-07-01,96.8,5,9106.0
CL06249,2024-08-01,80.0,4,7519.7
CL06249,2024-09-01,95.7,5,8995.5
CL06249,2024-10-01,81.2,4,7631.4
CL06249,2024-11-01,98.0,5,9210.4
CL06249,2024-12-01,89.6,4,8420.9
CL06249,2025-01-01,94.1,5,8849.9
CL06249,2025-02-01,82.4,4,7748.6
CL06249,2025-03-01,45.0,2,4230.9
CL06249,2025-04-01,39.2,2,3684.8
CL06249,2025-05-01,32.5,1,3052.1
CL06250,2024-01-01,260.9,26,3018.6
CL06250,2024-02-01,255.7,25,2958.2
CL06250,2024-03-01,295.7,29,3421.1
CL06250,2024-04-01,325.5,32,3765.6
CL06250,2024-05-01,347.4,35,4019.3
CL06250,2024-06-01,247.5,24,2863.2
CL06250,2024-07-01,308.4,31,3568.2
CL06250,2024-08-01,290.0,29,3354.5
CL06250,2024-09-01,293.3,29,3393.6
CL06250,2024-10-01,323.7,32,3745.2
CL06250,2024-11-01,294.8,29,3410.2
CL06250,2024-12-01,319.6,32,3697.4
CL06250,2025-01-01,309.1,31,3576.1
CL06250,2025-02-01,364.1,36,4212.2
CL06250,2025-03-01,357.6,36,4136.9
CL06250,2025-04-01,249.6,25,2887.8
CL06250,2025-05-01,258.3,26,2987.7
CL06250,2025-06-01,303.8,30,3514.3
CL06250,2025-07-01,362.9,36,4197.8
CL06250,2025-08-01,242.9,24,2810.5
CL06250,2025-09-01,304.8,30,3525.7
CL06250,2025-10-01,311.3,31,3601.4
CL06250,2025-11-01,303.3,30,3508.4
CL06250,2025-12-01,307.3,31,3555.2
CL06251,2025-07-01,42.5,17,867.9
CL06251,2025-08-01,39.8,16,812.6
CL06251,2025-09-01,39.4,16,804.5
CL06251,2025-10-01,41.1,17,839.2
CL06251,2025-11-01,33.1,13,677.0
CL06251,2025-12-01,47.0,19,960.9
CL06252,2024-01-01,80.7,35,1071.1
CL06252,2024-02-01,64.4,28,855.1
CL06252,2024-03-01,69.8,30,925.6
CL06252,2024-04-01,60.4,26,801.6
CL06252,2024-05-01,72.0,31,955.2
CL06252,2024-06-01,80.3,35,1065.0
CL06252,2024-07-01,63.7,27,844.9
CL06252,2024-08-01,68.8,30,913.0
CL06252,2024-09-01,60.8,26,807.0
CL06252,2024-10-01,56.7,24,752.7
CL06252,2024-11-01,66.6,29,884.3
CL06252,2024-12-01,72.4,31,960.9
CL06252,2025-01-01,65.7,28,871.4
CL06252,2025-02-01,76.2,33,1010.4
CL06252,2025-03-01,65.4,28,867.6
CL06252,2025-04-01,72.3,31,958.8
CL06252,2025-05-01,60.5,26,803.2
CL06252,2025-06-01,71.7,31,951.1
CL06252,2025-07-01,72.7,31,965.2
CL06252,2025-08-01,78.1,34,1036.0
CL06252,2025-09-01,80.5,35,1067.6
CL06252,2025-10-01,84.5,37,1121.2
CL06252,2025-11-01,75.5,33,1001.5
CL06252,2025-12-01,53.5,23,710.2
CL06253,2024-01-01,209.2,33,10470.3
CL06253,2024-02-01,188.7,30,9447.2
CL06253,2024-03-01,166.8,27,8350.1
CL06253,2024-04-01,203.9,33,10203.2
CL06253,2024-05-01,202.3,32,10127.8
CL06253,2024-06-01,187.6,30,9390.4
CL06253,2024-07-01,166.7,27,8343.2
CL06253,2024-08-01,176.4,28,8830.9
CL06253,2024-09-01,171.7,27,8591.7
CL06253,2024-10-01,204.0,33,10209.1
CL06253,2024-11-01,188.8,30,9451.5
CL06253,2024-12-01,189.3,30,9476.7
CL06253,2025-01-01,158.3,25,7921.8
CL06253,2025-02-01,157.1,25,7864.1
CL06253,2025-03-01,167.1,27,8366.1
CL06253,2025-04-01,181.1,29,9063.0
CL06253,2025-05-01,185.1,29,9265.6
CL06253,2025-06-01,193.9,31,9707.2
CL06253,2025-07-01,177.4,28,8879.9
CL06253,2025-08-01,187.1,30,9364.3
CL06253,2025-09-01,169.6,27,8489.3
CL06253,2025-10-01,222.5,36,11137.1
CL06253,2025-11-01,203.4,32,10180.8
CL06253,2025-12-01,151.0,24,7559.4
CL06254,2024-01-01,84.6,11,1383.6
CL06254,2024-02-01,96.7,13,1581.5
CL06254,2024-03-01,101.7,14,1663.4
CL06255,2024-01-01,102.8,4,758.7
CL06255,2024-02-01,114.3,5,843.3
CL06255,2024-03-01,89.2,4,658.2
CL06255,2024-04-01,129.3,5,954.6
CL06255,2024-05-01,106.1,4,783.0
CL06255,2024-06-01,103.0,4,760.4
CL06255,2024-07-01,103.5,4,764.1
CL06255,2024-08-01,118.4,5,874.0
CL06255,2024-09-01,105.3,4,777.4
CL06255,2024-10-01,92.6,4,683.1
CL06255,2024-11-01,112.4,5,829.7
CL06255,2024-12-01,102.0,4,753.1
CL06255,2025-01-01,99.9,4,737.1
CL06255,2025-02-01,99.2,4,731.8
CL06255,2025-03-01,94.9,4,700.2
CL06255,2025-04-01,139.0,6,1026.0
CL06255,2025-05-01,109.1,5,805.2
CL06255,2025-06-01,98.1,4,723.9
CL06255,2025-07-01,105.4,4,777.6
CL06255,2025-08-01,103.3,4,762.3
CL06255,2025-09-01,71.5,3,528.0
CL06255,2025-10-01,91.2,4,672.8
CL06255,2025-11-01,98.1,4,723.7
CL06255,2025-12-01,102.1,4,753.3
CL06256,2024-01-01,98.0,72,494.1
CL06256,2024-02-01,101.7,75,512.5
CL06256,2024-03-01,120.2,88,606.0
CL06256,2024-04-01,104.8,77,528.6
CL06256,2024-05-01,107.2,79,540.3
CL06256,2024-06-01,108.5,80,547.1
CL06256,2024-07-01,81.0,59,408.4
CL06256,2024-08-01,108.0,79,544.7
CL06256,2024-09-01,96.3,71,485.6
CL06256,2024-10-01,103.3,76,521.0
CL06256,2024-11-01,106.7,78,537.8
CL06256,2024-12-01,104.5,77,527.0
CL06256,2025-01-01,101.8,75,513.3
CL06256,2025-02-01,104.6,77,527.5
CL06256,2025-03-01,95.1,70,479.5
CL06256,2025-04-01,113.1,83,570.4
CL06256,2025-05-01,103.8,76,523.3
CL06256,2025-06-01,87.8,64,442.4
CL06256,2025-07-01,81.3,60,409.9
CL06256,2025-08-01,98.1,72,494.5
CL06256,2025-09-01,120.5,89,607.5
CL06256,2025-10-01,89.8,66,452.5
CL06256,2025-11-01,88.4,65,445.8
CL06256,2025-12-01,79.1,58,399.0
CL06257,2024-01-01,757.7,26,12037.2
CL06257,2024-02-01,678.0,23,10772.0
CL06257,2024-03-01,741.2,26,11775.8
CL06257,2024-04-01,744.7,26,11831.1
CL06257,2024-05-01,705.4,24,11207.3
CL06257,2024-06-01,720.6,25,11449.1
CL06257,2024-07-01,667.8,23,10610.5
CL06257,2024-08-01,590.1,20,9375.7
CL06257,2024-09-01,576.2,20,9154.9
CL06257,2024-10-01,708.9,24,11263.4
CL06257,2024-11-01,716.5,25,11382.9
CL06257,2024-12-01,709.3,24,11269.4
CL06257,2025-01-01,747.9,26,11882.4
CL06257,2025-02-01,718.6,25,11416.8
CL06257,2025-03-01,508.5,17,8079.3
CL06257,2025-04-01,673.2,23,10696.3
CL06257,2025-05-01,699.9,24,11120.3
CL06257,2025-06-01,721.1,25,11456.6
CL06257,2025-07-01,628.4,22,9983.3
CL06257,2025-08-01,632.5,22,10049.6
CL06257,2025-09-01,695.8,24,11054.9
CL06257,2025-10-01,618.0,21,9818.5
CL06257,2025-11-01,614.9,21,9769.6
CL06257,2025-12-01,666.0,23,10580.7
CL06258,2024-01-01,71.2,43,529.8
CL06258,2024-02-01,70.1,42,521.5
CL06258,2024-03-01,81.9,49,609.4
CL06258,2024-04-01,85.6,51,637.4
CL06258,2024-05-01,84.9,51,632.3
CL06258,2024-06-01,86.6,52,644.5
CL06258,2024-07-01,101.8,61,757.6
CL06258,2024-08-01,65.5,39,487.4
CL06258,2024-09-01,69.8,42,519.6
CL06258,2024-10-01,76.8,46,571.7
CL06258,2024-11-01,70.9,42,528.0
CL06258,2024-12-01,78.7,47,586.1
CL06258,2025-01-01,88.1,53,656.1
CL06258,2025-02-01,85.9,51,639.4
CL06258,2025-03-01,80.7,48,601.0
CL06258,2025-04-01,75.8,45,564.4
CL06258,2025-05-01,88.6,53,659.2
CL06258,2025-06-01,104.6,63,778.5
CL06258,2025-07-01,101.9,61,758.7
CL06258,2025-08-01,80.4,48,598.7
CL06258,2025-09-01,75.1,45,558.9
CL06258,2025-10-01,73.5,44,547.2
CL06258,2025-11-01,69.9,42,520.4
CL06258,2025-12-01,77.0,46,572.9
CL06259,2025-05-01,534.4,29,2362.1
CL06259,2025-06-01,366.0,20,1618.0
CL06259,2025-07-01,442.7,24,1956.8
CL06259,2025-08-01,516.4,28,2282.6
CL06259,2025-09-01,590.0,32,2607.9
CL06259,2025-10-01,524.8,29,2319.7
CL06259,2025-11-01,486.1,26,2148.6
CL06259,2025-12-01,541.0,29,2391.3
CL06260,2024-12-01,251.4,74,14724.4
CL06260,2025-01-01,235.4,69,13792.6
CL06260,2025-02-01,211.1,62,12367.3
CL06260,2025-03-01,219.2,64,12839.9
