id_facture,id_client,date_facturation,montant_fcfa,methode_paiement
F104416,CL06022,2025-01-01,4209.0,Orange Money
F104417,CL06022,2025-02-01,4318.0,Wave
F104418,CL06022,2025-03-01,4822.0,Wave
F104419,CL06022,2025-04-01,4408.0,Orange Money
F104420,CL06022,2025-05-01,3828.0,Wave
F104421,CL06022,2025-06-01,4256.0,Wave
F104422,CL06022,2025-07-01,4203.0,Orange Money
F104423,CL06022,2025-08-01,4462.0,Orange Money
F104424,CL06022,2025-09-01,4466.0,Wave
F104425,CL06022,2025-10-01,4195.0,Orange Money
F104426,CL06022,2025-11-01,5216.0,Orange Money
F104427,CL06022,2025-12-01,4973.0,Wave
F104428,CL06023,2025-03-01,7211.0,MTN MoMo
F104429,CL06023,2025-04-01,7371.0,Wave
F104430,CL06023,2025-05-01,6949.0,MTN MoMo
F104431,CL06023,2025-06-01,7815.0,Wave
F104432,CL06023,2025-07-01,8243.0,Wave
F104433,CL06023,2025-08-01,8475.0,Orange Money
F104434,CL06023,2025-09-01,7177.0,Orange Money
F104435,CL06023,2025-10-01,6868.0,MTN MoMo
F104436,CL06023,2025-11-01,8743.0,Virement
F104437,CL06023,2025-12-01,7721.0,Orange Money
F104438,CL06024,2025-07-01,7323.0,Especes
F104439,CL06024,2025-08-01,7460.0,Wave
F104440,CL06024,2025-09-01,7553.0,Orange Money
F104441,CL06024,2025-10-01,7803.0,Orange Money
F104442,CL06024,2025-11-01,8049.0,Orange Money
F104443,CL06024,2025-12-01,8112.0,Orange Money
F104444,CL06025,2024-04-01,3868.0,Wave
F104445,CL06025,2024-05-01,4322.0,Orange Money
F104446,CL06025,2024-06-01,4037.0,MTN MoMo
F104447,CL06025,2024-07-01,4212.0,Orange Money
F104448,CL06025,2024-08-01,4061.0,Orange Money
F104449,CL06025,2024-09-01,4388.0,Orange Money
F104450,CL06025,2024-10-01,4121.0,Orange Money
F104451,CL06025,2024-11-01,4083.0,Wave
F104452,CL06025,2024-12-01,4607.0,Orange Money
F104453,CL06025,2025-01-01,4164.0,Orange Money
F104454,CL06025,2025-02-01,3972.0,Especes
F104455,CL06025,2025-03-01,4548.0,Especes
F104456,CL06025,2025-04-01,3770.0,Orange Money
F104457,CL06025,2025-05-01,4087.0,MTN MoMo
F104458,CL06025,2025-06-01,3761.0,Orange Money
F104459,CL06025,2025-07-01,0.0,Wave
F104460,CL06025,2025-08-01,4229.0,Wave
F104461,CL06025,2025-09-01,2341.0,Orange Money
F104462,CL06025,2025-10-01,2643.0,Orange Money
F104463,CL06025,2025-11-01,2747.0,Virement
F104464,CL06026,2024-01-01,2677.0,Wave
F104465,CL06026,2024-02-01,2859.0,Orange Money
F104466,CL06026,2024-03-01,3361.0,Wave
F104467,CL06026,2024-04-01,3119.0,Orange Money
F104468,CL06026,2024-05-01,3009.0,Orange Money
F104469,CL06026,2024-06-01,2912.0,MTN MoMo
F104470,CL06026,2024-07-01,2920.0,Wave
F104471,CL06026,2024-08-01,3227.0,Virement
F104472,CL06026,2024-09-01,2855.0,Wave
F104473,CL06026,2024-10-01,3208.0,Orange Money
F104474,CL06026,2024-11-01,3010.0,Wave
F104475,CL06026,2024-12-01,2819.0,Wave
F104476,CL06026,2025-01-01,2983.0,Wave
F104477,CL06026,2025-02-01,2982.0,Orange Money
F104478,CL06026,2025-03-01,1876.0,Orange Money
F104479,CL06026,2025-04-01,1349.0,Wave
F104480,CL06026,2025-05-01,1323.0,Wave
F104481,CL06027,2024-01-01,7468.0,Wave
F104482,CL06027,2024-02-01,8721.0,Orange Money
F104483,CL06027,2024-03-01,7744.0,MTN MoMo
F104484,CL06027,2024-04-01,7672.0,MTN MoMo
F104485,CL06027,2024-05-01,7832.0,Orange Money
F104486,CL06027,2024-06-01,7557.0,Orange Money
F104487,CL06027,2024-07-01,7154.0,Orange Money
F104488,CL06027,2024-08-01,8167.0,Orange Money
F104489,CL06027,2024-09-01,7309.0,Wave
F104490,CL06027,2024-10-01,8372.0,MTN MoMo
F104491,CL06027,2024-11-01,7719.0,Wave
F104492,CL06027,2024-12-01,7051.0,Orange Money
F104493,CL06027,2025-01-01,7280.0,Virement
F104494,CL06027,2025-02-01,8145.0,Orange Money
F104495,CL06027,2025-03-01,0.0,Orange Money
F104496,CL06027,2025-04-01,7762.0,Wave
F104497,CL06027,2025-05-01,7662.0,MTN MoMo
F104498,CL06027,2025-06-01,6478.0,Orange Money
F104499,CL06027,2025-07-01,4397.0,Orange Money
F104500,CL06027,2025-08-01,5394.0,Orange Money
F104501,CL06027,2025-09-01,5291.0,Wave
F104502,CL06028,2024-01-01,7132.0,Wave
F104503,CL06028,2024-02-01,7765.0,Especes
F104504,CL06028,2024-03-01,7391.0,Orange Money
F104505,CL06028,2024-04-01,8272.0,Orange Money
F104506,CL06028,2024-05-01,7562.0,MTN MoMo
F104507,CL06028,2024-06-01,6519.0,Orange Money
F104508,CL06028,2024-07-01,6956.0,Wave
F104509,CL06028,2024-08-01,0.0,Orange Money
F104510,CL06028,2024-09-01,7473.0,Especes
F104511,CL06028,2024-10-01,7306.0,Wave
F104512,CL06028,2024-11-01,6929.0,Wave
F104513,CL06028,2024-12-01,8006.0,Wave
F104514,CL06028,2025-01-01,6184.0,Orange Money
F104515,CL06028,2025-02-01,7457.0,Wave
F104516,CL06028,2025-03-01,5928.0,Orange Money
F104517,CL06028,2025-04-01,6559.0,MTN MoMo
F104518,CL06028,2025-05-01,6636.0,Wave
F104519,CL06028,2025-06-01,7601.0,Wave
F104520,CL06028,2025-07-01,7453.0,Especes
F104521,CL06028,2025-08-01,7192.0,Orange Money
F104522,CL06028,2025-09-01,7011.0,Wave
F104523,CL06028,2025-10-01,7824.0,Wave
F104524,CL06028,2025-11-01,6840.0,Wave
F104525,CL06028,2025-12-01,9084.0,Orange Money
F104526,CL06029,2024-01-01,3359.0,Wave
F104527,CL06029,2024-02-01,2892.0,Wave
F104528,CL06029,2024-03-01,2984.0,Wave
F104529,CL06029,2024-04-01,2919.0,Wave
F104530,CL06029,2024-05-01,3346.0,MTN MoMo
F104531,CL06029,2024-06-01,2952.0,Orange Money
F104532,CL06029,2024-07-01,3075.0,Virement
F104533,CL06029,2024-08-01,2723.0,Wave
F104534,CL06029,2024-09-01,3059.0,Orange Money
F104535,CL06029,2024-10-01,2749.0,Orange Money
F104536,CL06029,2024-11-01,3118.0,Wave
F104537,CL06029,2024-12-01,2800.0,MTN MoMo
F104538,CL06029,2025-01-01,2801.0,Orange Money
F104539,CL06029,2025-02-01,2933.0,Orange Money
F104540,CL06029,2025-03-01,2618.0,Especes
F104541,CL06029,2025-04-01,3068.0,Wave
F104542,CL06029,2025-05-01,2770.0,Especes
F104543,CL06029,2025-06-01,2966.0,Orange Money
F104544,CL06029,2025-07-01,2619.0,Wave
F104545,CL06029,2025-08-01,3110.0,Especes
F104546,CL06029,2025-09-01,3225.0,Especes
F104547,CL06029,2025-10-01,3283.0,Wave
F104548,CL06029,2025-11-01,3108.0,Orange Money
F104549,CL06029,2025-12-01,3077.0,Wave
F104550,CL06030,2025-04-01,7615.0,MTN MoMo
F104551,CL06030,2025-05-01,6248.0,Orange Money
F104552,CL06030,2025-06-01,7635.0,Orange Money
F104553,CL06030,2025-07-01,7369.0,Wave
F104554,CL06030,2025-08-01,7735.0,Wave
F104555,CL06030,2025-09-01,7556.0,Orange Money
F104556,CL06030,2025-10-01,7877.0,Virement
F104557,CL06030,2025-11-01,8039.0,Orange Money
F104558,CL06030,2025-12-01,7689.0,Orange Money
F104559,CL06031,2025-08-01,11937.0,Orange Money
F104560,CL06031,2025-09-01,14922.0,Wave
F104561,CL06031,2025-10-01,12887.0,Orange Money
F104562,CL06031,2025-11-01,15083.0,Wave
F104563,CL06031,2025-12-01,13184.0,Wave
F104564,CL06032,2024-01-01,7958.0,Wave
F104565,CL06032,2024-02-01,8303.0,Especes
F104566,CL06032,2024-03-01,6770.0,Orange Money
F104567,CL06032,2024-04-01,8001.0,Orange Money
F104568,CL06032,2024-05-01,8357.0,Orange Money
F104569,CL06032,2024-06-01,6664.0,Wave
F104570,CL06032,2024-07-01,6498.0,Orange Money
F104571,CL06032,2024-08-01,6971.0,Wave
F104572,CL06032,2024-09-01,8806.0,Orange Money
F104573,CL06032,2024-10-01,7189.0,Especes
F104574,CL06032,2024-11-01,8160.0,Wave
F104575,CL06032,2024-12-01,6997.0,Wave
F104576,CL06032,2025-01-01,7565.0,MTN MoMo
F104577,CL06032,2025-02-01,8279.0,Orange Money
F104578,CL06032,2025-03-01,6399.0,Wave
F104579,CL06032,2025-04-01,7889.0,Orange Money
F104580,CL06032,2025-05-01,7767.0,Wave
F104581,CL06032,2025-06-01,7207.0,MTN MoMo
F104582,CL06032,2025-07-01,7056.0,Wave
F104583,CL06032,2025-08-01,8034.0,Orange Money
F104584,CL06032,2025-09-01,6654.0,MTN MoMo
F104585,CL06032,2025-10-01,7509.0,Virement
F104586,CL06032,2025-11-01,6762.0,Orange Money
F104587,CL06032,2025-12-01,7369.0,Orange Money
F104588,CL06033,2025-07-01,8179.0,Orange Money
F104589,CL06033,2025-08-01,7870.0,Orange Money
F104590,CL06033,2025-09-01,8692.0,Wave
F104591,CL06033,2025-10-01,7526.0,Wave
F104592,CL06033,2025-11-01,7598.0,Wave
F104593,CL06033,2025-12-01,7306.0,MTN MoMo
F104594,CL06034,2024-01-01,7999.0,Wave
F104595,CL06034,2024-02-01,3008.0,Orange Money
F104596,CL06034,2024-03-01,3508.0,MTN MoMo
F104597,CL06034,2024-04-01,5107.0,MTN MoMo
F104598,CL06035,2024-01-01,7013.0,Virement
F104599,CL06035,2024-02-01,6732.0,MTN MoMo
F104600,CL06035,2024-03-01,7905.0,Orange Money
F104601,CL06035,2024-04-01,7125.0,Orange Money
F104602,CL06035,2024-05-01,7245.0,Orange Money
F104603,CL06035,2024-06-01,7057.0,Wave
F104604,CL06035,2024-07-01,7491.0,Wave
F104605,CL06035,2024-08-01,7615.0,Orange Money
F104606,CL06035,2024-09-01,8373.0,Wave
F104607,CL06035,2024-10-01,6752.0,Wave
F104608,CL06035,2024-11-01,8047.0,Orange Money
F104609,CL06035,2024-12-01,8396.0,Wave
F104610,CL06035,2025-01-01,8217.0,Wave
F104611,CL06035,2025-02-01,7641.0,MTN MoMo
F104612,CL06035,2025-03-01,8009.0,Orange Money
F104613,CL06035,2025-04-01,8354.0,Orange Money
F104614,CL06035,2025-05-01,7226.0,Orange Money
F104615,CL06035,2025-06-01,6318.0,Orange Money
F104616,CL06035,2025-07-01,7011.0,Wave
F104617,CL06035,2025-08-01,7014.0,Orange Money
F104618,CL06035,2025-09-01,8202.0,Orange Money
F104619,CL06035,2025-10-01,7223.0,Orange Money
F104620,CL06035,2025-11-01,6777.0,Orange Money
F104621,CL06035,2025-12-01,6998.0,Orange Money
F104622,CL06036,2024-11-01,3326.0,Wave
F104623,CL06036,2024-12-01,3094.0,Orange Money
F104624,CL06036,2025-01-01,2992.0,Wave
F104625,CL06036,2025-02-01,3114.0,Orange Money
F104626,CL06036,2025-03-01,3013.0,Wave
F104627,CL06036,2025-04-01,2809.0,Orange Money
F104628,CL06036,2025-05-01,3060.0,Wave
F104629,CL06036,2025-06-01,3197.0,Especes
F104630,CL06036,2025-07-01,2853.0,MTN MoMo
F104631,CL06036,2025-08-01,3239.0,Orange Money
F104632,CL06036,2025-09-01,2631.0,Wave
F104633,CL06036,2025-10-01,3255.0,Wave
F104634,CL06036,2025-11-01,3127.0,Orange Money
F104635,CL06036,2025-12-01,2827.0,Especes
F104636,CL06037,2024-01-01,3171.0,Especes
F104637,CL06037,2024-02-01,2670.0,Wave
F104638,CL06037,2024-03-01,1602.0,Wave
F104639,CL06037,2024-04-01,1662.0,Wave
F104640,CL06037,2024-05-01,1720.0,Especes
F104641,CL06038,2024-01-01,2408.0,Wave
F104642,CL06038,2024-02-01,2467.0,Orange Money
F104643,CL06038,2024-03-01,2873.0,Orange Money
F104644,CL06039,2024-01-01,7289.0,Orange Money
F104645,CL06039,2024-02-01,7770.0,Wave
F104646,CL06039,2024-03-01,7852.0,Wave
F104647,CL06039,2024-04-01,7144.0,Wave
F104648,CL06039,2024-05-01,8307.0,Especes
F104649,CL06039,2024-06-01,6109.0,MTN MoMo
F104650,CL06039,2024-07-01,7506.0,Orange Money
F104651,CL06039,2024-08-01,8695.0,Orange Money
F104652,CL06039,2024-09-01,7046.0,Orange Money
F104653,CL06039,2024-10-01,7716.0,Orange Money
F104654,CL06039,2024-11-01,7725.0,MTN MoMo
F104655,CL06039,2024-12-01,7786.0,Wave
F104656,CL06039,2025-01-01,7134.0,Wave
F104657,CL06039,2025-02-01,7606.0,Orange Money
F104658,CL06039,2025-03-01,7246.0,Wave
F104659,CL06039,2025-04-01,7062.0,Especes
F104660,CL06039,2025-05-01,0.0,Orange Money
F104661,CL06039,2025-06-01,7686.0,Especes
F104662,CL06039,2025-07-01,7440.0,Virement
F104663,CL06039,2025-08-01,4867.0,Orange Money
F104664,CL06039,2025-09-01,8015.0,Orange Money
F104665,CL06039,2025-10-01,7316.0,Wave
F104666,CL06039,2025-11-01,8521.0,Wave
F104667,CL06039,2025-12-01,7929.0,Wave
F104668,CL06040,2024-02-01,16436.0,Wave
F104669,CL06040,2024-03-01,15330.0,Virement
F104670,CL06040,2024-04-01,14275.0,Wave
F104671,CL06040,2024-05-01,14449.0,Wave
F104672,CL06040,2024-06-01,15134.0,Orange Money
F104673,CL06040,2024-07-01,15676.0,Orange Money
F104674,CL06040,2024-08-01,14348.0,Wave
F104675,CL06040,2024-09-01,12672.0,Orange Money
F104676,CL06040,2024-10-01,13662.0,Wave
F104677,CL06040,2024-11-01,13619.0,Wave
F104678,CL06040,2024-12-01,14637.0,Orange Money
F104679,CL06040,2025-01-01,14503.0,Orange Money
F104680,CL06040,2025-02-01,11377.0,Especes
F104681,CL06040,2025-03-01,16545.0,MTN MoMo
F104682,CL06040,2025-04-01,17143.0,Wave
F104683,CL06040,2025-05-01,14165.0,Wave
F104684,CL06040,2025-06-01,15760.0,Orange Money
F104685,CL06040,2025-07-01,16979.0,Orange Money
F104686,CL06040,2025-08-01,14845.0,Orange Money
F104687,CL06040,2025-09-01,12934.0,MTN MoMo
F104688,CL06040,2025-10-01,14350.0,Wave
F104689,CL06040,2025-11-01,13986.0,Especes
F104690,CL06040,2025-12-01,14414.0,Wave
F104691,CL06041,2025-03-01,7589.0,Orange Money
F104692,CL06041,2025-04-01,0.0,Wave
F104693,CL06041,2025-05-01,6548.0,Orange Money
F104694,CL06041,2025-06-01,7933.0,Orange Money
F104695,CL06041,2025-07-01,8442.0,Wave
F104696,CL06041,2025-08-01,7368.0,Orange Money
F104697,CL06041,2025-09-01,8557.0,Wave
F104698,CL06041,2025-10-01,7663.0,MTN MoMo
F104699,CL06041,2025-11-01,7596.0,Especes
F104700,CL06041,2025-12-01,8186.0,Orange Money
F104701,CL06042,2024-09-01,8311.0,Wave
F104702,CL06042,2024-10-01,7272.0,Orange Money
F104703,CL06042,2024-11-01,3423.0,Orange Money
F104704,CL06042,2024-12-01,4795.0,MTN MoMo
F104705,CL06042,2025-01-01,3409.0,Wave
F104706,CL06043,2024-01-01,15073.0,Wave
F104707,CL06043,2024-02-01,14973.0,Orange Money
F104708,CL06043,2024-03-01,15648.0,Orange Money
F104709,CL06043,2024-04-01,15920.0,Wave
F104710,CL06043,2024-05-01,13969.0,Orange Money
F104711,CL06043,2024-06-01,14892.0,Orange Money
F104712,CL06043,2024-07-01,15131.0,Wave
F104713,CL06043,2024-08-01,14269.0,Wave
F104714,CL06043,2024-09-01,13475.0,Wave
F104715,CL06043,2024-10-01,15442.0,Orange Money
F104716,CL06043,2024-11-01,14718.0,Wave
F104717,CL06043,2024-12-01,0.0,Orange Money
F104718,CL06043,2025-01-01,0.0,Wave
F104719,CL06043,2025-02-01,13316.0,Wave
F104720,CL06043,2025-03-01,13878.0,MTN MoMo
F104721,CL06043,2025-04-01,15820.0,Orange Money
F104722,CL06043,2025-05-01,16460.0,Orange Money
F104723,CL06043,2025-06-01,15647.0,Orange Money
F104724,CL06043,2025-07-01,14971.0,Orange Money
F104725,CL06043,2025-08-01,15096.0,Orange Money
F104726,CL06043,2025-09-01,0.0,Wave
F104727,CL06043,2025-10-01,14985.0,Wave
F104728,CL06043,2025-11-01,15823.0,Wave
F104729,CL06043,2025-12-01,15134.0,Orange Money
F104730,CL06044,2024-03-01,8321.0,Virement
F104731,CL06044,2024-04-01,7844.0,Orange Money
F104732,CL06044,2024-05-01,6757.0,Orange Money
F104733,CL06044,2024-06-01,7179.0,Orange Money
F104734,CL06044,2024-07-01,7157.0,Virement
F104735,CL06044,2024-08-01,8335.0,MTN MoMo
F104736,CL06044,2024-09-01,8034.0,Wave
F104737,CL06044,2024-10-01,8065.0,Virement
F104738,CL06044,2024-11-01,7485.0,Orange Money
F104739,CL06044,2024-12-01,7345.0,Orange Money
F104740,CL06044,2025-01-01,7744.0,MTN MoMo
F104741,CL06044,2025-02-01,7562.0,Virement
F104742,CL06044,2025-03-01,7858.0,Orange Money
F104743,CL06044,2025-04-01,7079.0,Wave
F104744,CL06044,2025-05-01,7538.0,MTN MoMo
F104745,CL06044,2025-06-01,6897.0,MTN MoMo
F104746,CL06044,2025-07-01,7545.0,Wave
F104747,CL06044,2025-08-01,7977.0,Wave
F104748,CL06044,2025-09-01,7714.0,Orange Money
F104749,CL06044,2025-10-01,8409.0,Orange Money
F104750,CL06044,2025-11-01,8551.0,Orange Money
F104751,CL06044,2025-12-01,7870.0,Orange Money
F104752,CL06045,2024-10-01,7725.0,Orange Money
F104753,CL06045,2024-11-01,7998.0,Especes
F104754,CL06045,2024-12-01,8180.0,Orange Money
F104755,CL06045,2025-01-01,7783.0,MTN MoMo
F104756,CL06045,2025-02-01,7312.0,Orange Money
F104757,CL06045,2025-03-01,8036.0,Wave
F104758,CL06045,2025-04-01,7214.0,MTN MoMo
F104759,CL06045,2025-05-01,6588.0,Orange Money
F104760,CL06045,2025-06-01,6974.0,Wave
F104761,CL06045,2025-07-01,7676.0,MTN MoMo
F104762,CL06045,2025-08-01,7929.0,Wave
F104763,CL06045,2025-09-01,7446.0,Orange Money
F104764,CL06045,2025-10-01,7432.0,Orange Money
F104765,CL06045,2025-11-01,7386.0,Wave
F104766,CL06045,2025-12-01,7618.0,Orange Money
F104767,CL06046,2025-05-01,13872.0,Especes
F104768,CL06046,2025-06-01,14412.0,Wave
F104769,CL06046,2025-07-01,15483.0,Wave
F104770,CL06046,2025-08-01,16940.0,Orange Money
F104771,CL06046,2025-09-01,14728.0,Especes
F104772,CL06046,2025-10-01,16194.0,Orange Money
F104773,CL06046,2025-11-01,13928.0,Wave
F104774,CL06046,2025-12-01,13174.0,Orange Money
F104775,CL06047,2024-01-01,15001.0,Orange Money
F104776,CL06047,2024-02-01,14427.0,Wave
F104777,CL06047,2024-03-01,15982.0,Orange Money
F104778,CL06047,2024-04-01,14948.0,Wave
F104779,CL06047,2024-05-01,15899.0,Wave
F104780,CL06047,2024-06-01,16012.0,MTN MoMo
F104781,CL06047,2024-07-01,16370.0,Especes
F104782,CL06047,2024-08-01,15214.0,Wave
F104783,CL06047,2024-09-01,15411.0,MTN MoMo
F104784,CL06047,2024-10-01,13054.0,Orange Money
F104785,CL06047,2024-11-01,13715.0,Orange Money
F104786,CL06047,2024-12-01,13490.0,Orange Money
F104787,CL06047,2025-01-01,15266.0,MTN MoMo
F104788,CL06047,2025-02-01,15509.0,Orange Money
F104789,CL06047,2025-03-01,13375.0,Wave
F104790,CL06047,2025-04-01,16582.0,Orange Money
F104791,CL06047,2025-05-01,12905.0,Orange Money
F104792,CL06047,2025-06-01,16563.0,Wave
F104793,CL06047,2025-07-01,14018.0,Orange Money
F104794,CL06047,2025-08-01,12947.0,Orange Money
F104795,CL06047,2025-09-01,15291.0,Wave
F104796,CL06047,2025-10-01,15313.0,Orange Money
F104797,CL06047,2025-11-01,15002.0,Orange Money
F104798,CL06047,2025-12-01,15691.0,Wave
F104799,CL06048,2024-03-01,2587.0,Orange Money
F104800,CL06048,2024-04-01,2936.0,Wave
F104801,CL06048,2024-05-01,2886.0,Wave
F104802,CL06048,2024-06-01,3058.0,Wave
F104803,CL06048,2024-07-01,3063.0,Orange Money
F104804,CL06048,2024-08-01,2839.0,Especes
F104805,CL06048,2024-09-01,3353.0,Orange Money
F104806,CL06048,2024-10-01,3056.0,Wave
F104807,CL06048,2024-11-01,3072.0,Especes
F104808,CL06048,2024-12-01,2905.0,Wave
F104809,CL06048,2025-01-01,2913.0,Especes
F104810,CL06048,2025-02-01,2934.0,MTN MoMo
F104811,CL06048,2025-03-01,2925.0,Orange Money
F104812,CL06048,2025-04-01,3006.0,Orange Money
F104813,CL06048,2025-05-01,2481.0,Wave
F104814,CL06048,2025-06-01,2640.0,Orange Money
F104815,CL06048,2025-07-01,3007.0,Orange Money
F104816,CL06048,2025-08-01,2729.0,Wave
F104817,CL06048,2025-09-01,3094.0,Virement
F104818,CL06048,2025-10-01,2904.0,Orange Money
F104819,CL06048,2025-11-01,2869.0,Wave
F104820,CL06048,2025-12-01,3470.0,Orange Money
F104821,CL06049,2024-01-01,7861.0,Wave
F104822,CL06049,2024-02-01,7139.0,Orange Money
F104823,CL06049,2024-03-01,7110.0,Wave
F104824,CL06049,2024-04-01,6913.0,Orange Money
F104825,CL06049,2024-05-01,7893.0,MTN MoMo
F104826,CL06049,2024-06-01,7939.0,Orange Money
F104827,CL06049,2024-07-01,6662.0,MTN MoMo
F104828,CL06049,2024-08-01,8416.0,MTN MoMo
F104829,CL06049,2024-09-01,7249.0,Wave
F104830,CL06049,2024-10-01,7000.0,Orange Money
F104831,CL06049,2024-11-01,7546.0,Wave
F104832,CL06049,2024-12-01,8682.0,Wave
F104833,CL06049,2025-01-01,6815.0,Especes
F104834,CL06049,2025-02-01,7269.0,Wave
F104835,CL06049,2025-03-01,7338.0,Orange Money
F104836,CL06049,2025-04-01,8261.0,Wave
F104837,CL06049,2025-05-01,7647.0,Wave
F104838,CL06049,2025-06-01,8495.0,MTN MoMo
F104839,CL06049,2025-07-01,7835.0,Orange Money
F104840,CL06049,2025-08-01,6551.0,Orange Money
F104841,CL06049,2025-09-01,6772.0,MTN MoMo
F104842,CL06049,2025-10-01,8071.0,Wave
F104843,CL06049,2025-11-01,7863.0,Orange Money
F104844,CL06049,2025-12-01,8529.0,Orange Money
F104845,CL06050,2024-01-01,7987.0,Wave
F104846,CL06050,2024-02-01,6534.0,Orange Money
F104847,CL06050,2024-03-01,7763.0,Virement
F104848,CL06050,2024-04-01,8053.0,Wave
F104849,CL06050,2024-05-01,7757.0,Wave
F104850,CL06050,2024-06-01,8179.0,Wave
F104851,CL06050,2024-07-01,4383.0,Wave
F104852,CL06050,2024-08-01,3803.0,MTN MoMo
F104853,CL06050,2024-09-01,4673.0,Wave
F104854,CL06051,2024-01-01,3998.0,Wave
F104855,CL06051,2024-02-01,4087.0,Especes
F104856,CL06051,2024-03-01,4052.0,Wave
F104857,CL06051,2024-04-01,4135.0,Wave
F104858,CL06051,2024-05-01,4093.0,Wave
F104859,CL06051,2024-06-01,4237.0,Orange Money
F104860,CL06051,2024-07-01,3499.0,Orange Money
F104861,CL06051,2024-08-01,4837.0,Wave
F104862,CL06051,2024-09-01,3765.0,Orange Money
F104863,CL06051,2024-10-01,3720.0,Wave
F104864,CL06051,2024-11-01,4200.0,Orange Money
F104865,CL06051,2024-12-01,4001.0,Wave
F104866,CL06051,2025-01-01,3887.0,Especes
F104867,CL06051,2025-02-01,3914.0,Orange Money
F104868,CL06051,2025-03-01,3770.0,Wave
F104869,CL06051,2025-04-01,3949.0,Orange Money
F104870,CL06051,2025-05-01,4028.0,Orange Money
F104871,CL06051,2025-06-01,3821.0,Orange Money
F104872,CL06051,2025-07-01,3758.0,MTN MoMo
F104873,CL06051,2025-08-01,4014.0,Orange Money
F104874,CL06051,2025-09-01,3911.0,Especes
F104875,CL06051,2025-10-01,4273.0,Orange Money
F104876,CL06051,2025-11-01,3957.0,Orange Money
F104877,CL06051,2025-12-01,4056.0,Especes
F104878,CL06052,2024-01-01,3134.0,Orange Money
F104879,CL06052,2024-02-01,2890.0,Orange Money
F104880,CL06052,2024-03-01,3041.0,Wave
F104881,CL06052,2024-04-01,2954.0,Orange Money
F104882,CL06052,2024-05-01,3089.0,Orange Money
F104883,CL06052,2024-06-01,3155.0,Orange Money
F104884,CL06052,2024-07-01,2678.0,Orange Money
F104885,CL06052,2024-08-01,3093.0,Orange Money
F104886,CL06052,2024-09-01,2764.0,Wave
F104887,CL06052,2024-10-01,3113.0,Wave
F104888,CL06052,2024-11-01,1803.0,Wave
F104889,CL06052,2024-12-01,1547.0,Wave
F104890,CL06052,2025-01-01,1726.0,Wave
F104891,CL06053,2025-03-01,2732.0,Orange Money
F104892,CL06053,2025-04-01,3105.0,Wave
F104893,CL06053,2025-05-01,2556.0,Wave
F104894,CL06053,2025-06-01,2985.0,Wave
F104895,CL06053,2025-07-01,3054.0,Wave
F104896,CL06053,2025-08-01,2623.0,Orange Money
F104897,CL06053,2025-09-01,3106.0,Wave
F104898,CL06053,2025-10-01,3084.0,Wave
F104899,CL06053,2025-11-01,3149.0,Orange Money
F104900,CL06053,2025-12-01,3127.0,MTN MoMo
F104901,CL06054,2024-08-01,8002.0,Wave
F104902,CL06054,2024-09-01,7691.0,Orange Money
F104903,CL06054,2024-10-01,7183.0,Orange Money
F104904,CL06054,2024-11-01,7709.0,Orange Money
F104905,CL06054,2024-12-01,7873.0,Orange Money
F104906,CL06054,2025-01-01,7015.0,Wave
F104907,CL06054,2025-02-01,6889.0,Orange Money
F104908,CL06054,2025-03-01,0.0,Wave
F104909,CL06054,2025-04-01,7773.0,Virement
F104910,CL06054,2025-05-01,8806.0,MTN MoMo
F104911,CL06054,2025-06-01,7214.0,MTN MoMo
F104912,CL06054,2025-07-01,8432.0,MTN MoMo
F104913,CL06054,2025-08-01,7671.0,Wave
F104914,CL06054,2025-09-01,7223.0,Wave
F104915,CL06054,2025-10-01,6791.0,Orange Money
F104916,CL06054,2025-11-01,7176.0,Wave
F104917,CL06054,2025-12-01,8002.0,Orange Money
F104918,CL06055,2025-08-01,7493.0,Virement
F104919,CL06055,2025-09-01,7161.0,Especes
F104920,CL06055,2025-10-01,6721.0,MTN MoMo
F104921,CL06055,2025-11-01,7321.0,MTN MoMo
F104922,CL06055,2025-12-01,7899.0,MTN MoMo
F104923,CL06056,2024-01-01,13519.0,Virement
F104924,CL06056,2024-02-01,14872.0,Orange Money
F104925,CL06056,2024-03-01,15841.0,Wave
F104926,CL06056,2024-04-01,15140.0,Orange Money
F104927,CL06056,2024-05-01,13445.0,Orange Money
F104928,CL06056,2024-06-01,15105.0,Wave
F104929,CL06056,2024-07-01,15476.0,Wave
F104930,CL06056,2024-08-01,15140.0,Orange Money
F104931,CL06056,2024-09-01,14667.0,Wave
F104932,CL06056,2024-10-01,15146.0,Wave
F104933,CL06056,2024-11-01,15097.0,Orange Money
F104934,CL06056,2024-12-01,14372.0,Orange Money
F104935,CL06056,2025-01-01,14428.0,Orange Money
F104936,CL06056,2025-02-01,17285.0,Orange Money
F104937,CL06056,2025-03-01,13799.0,Orange Money
F104938,CL06056,2025-04-01,13504.0,Wave
F104939,CL06056,2025-05-01,13900.0,Wave
F104940,CL06056,2025-06-01,15756.0,Orange Money
F104941,CL06056,2025-07-01,15011.0,Especes
F104942,CL06056,2025-08-01,14720.0,Orange Money
F104943,CL06056,2025-09-01,14228.0,Especes
F104944,CL06056,2025-10-01,15323.0,Wave
F104945,CL06056,2025-11-01,16267.0,Orange Money
F104946,CL06056,2025-12-01,13622.0,Orange Money
F104947,CL06057,2024-01-01,1325.0,Wave
