ticket_id,alert_timestamp,depassement_heures,statut_notification,manager_alerte
TKT012706,2024-01-27 13:13:00,0.2,En attente,True
TKT011520,2023-12-13 14:33:00,53.1,En attente,False
TKT013681,2024-03-24 18:18:00,9.0,Notifié,True
TKT013364,2024-03-05 23:35:00,35.8,Notifié,True
TKT000274,2022-02-03 13:52:00,328.9,Non notifié,False
TKT007409,2023-04-04 21:40:00,343.3,En attente,True
TKT000841,2022-02-26 22:41:00,59.2,Non notifié,False
TKT015278,2024-07-09 19:55:00,139.1,Non notifié,False
TKT002247,2022-05-20 19:59:00,6.7,En attente,False
TKT002956,2022-07-19 15:41:00,125.7,En attente,False
TKT014843,2024-06-22 14:57:00,32.2,En attente,True
TKT013198,2024-03-08 11:53:00,578.7,En attente,True
TKT004931,2022-11-05 14:28:00,21.8,En attente,False
TKT005217,2022-11-27 19:20:00,104.8,Notifié,False
TKT000047,2022-01-09 06:17:00,34.9,Non notifié,False
TKT000749,2022-02-18 23:03:00,60.7,En attente,True
TKT011449,2023-11-27 03:21:00,58.1,Notifié,True
TKT010630,2023-10-20 03:10:00,189.0,En attente,False
TKT006374,2023-01-18 08:26:00,35.6,Notifié,False
TKT002736,2022-07-05 12:04:00,163.8,En attente,True
TKT008144,2023-05-23 04:03:00,90.5,En attente,True
TKT006969,2023-02-21 07:48:00,29.7,Notifié,True
TKT000111,2022-01-25 11:09:00,511.8,Non notifié,False
TKT014705,2024-06-01 02:40:00,22.7,Non notifié,False
TKT010433,2023-10-10 11:31:00,557.1,En attente,True
TKT007721,2023-04-16 17:16:00,56.4,Non notifié,True
TKT010043,2023-09-16 10:33:00,49.2,Notifié,True
TKT000508,2022-02-03 01:46:00,131.6,Notifié,True
TKT010423,2023-09-26 13:16:00,14.5,Notifié,False
TKT008518,2023-06-05 08:44:00,71.3,Non notifié,True
TKT006611,2023-02-12 11:42:00,95.1,Non notifié,False
TKT005639,2022-12-18 11:28:00,209.1,Non notifié,False
TKT014923,2024-06-13 06:15:00,30.3,En attente,False
TKT002473,2022-06-11 13:28:00,65.3,Notifié,False
TKT009938,2023-09-09 10:42:00,369.4,En attente,True
TKT006722,2023-02-13 21:35:00,109.0,Notifié,False
TKT012746,2024-02-02 07:36:00,128.8,En attente,True
TKT014190,2024-04-28 06:59:00,26.0,En attente,False
TKT000553,2022-02-08 07:06:00,162.9,En attente,True
TKT013553,2024-03-22 13:52:00,198.6,Notifié,False
TKT013495,2024-03-19 15:45:00,99.5,Non notifié,True
TKT014583,2024-06-06 15:09:00,126.6,Non notifié,True
TKT013590,2024-03-18 16:01:00,11.4,Notifié,False
TKT007852,2023-04-24 06:09:00,61.9,Notifié,True
TKT005562,2022-12-24 11:20:00,220.5,En attente,True
TKT013827,2024-04-10 14:57:00,89.1,Notifié,True
TKT014129,2024-04-22 13:51:00,1.0,Notifié,False
TKT000378,2022-01-26 09:43:00,55.7,En attente,True
TKT014168,2024-05-01 08:56:00,88.6,Non notifié,False
TKT011544,2023-12-01 18:04:00,57.5,En attente,False
TKT003874,2022-09-07 13:33:00,14.0,Non notifié,False
TKT008810,2023-06-23 09:05:00,177.0,Notifié,True
TKT013852,2024-04-07 21:46:00,35.2,En attente,False
TKT003395,2022-08-04 03:30:00,75.2,En attente,True
TKT004243,2022-09-28 04:34:00,7.8,Non notifié,True
TKT013428,2024-03-13 08:01:00,114.1,En attente,True
TKT001945,2022-05-16 19:40:00,122.5,Notifié,True
TKT011739,2023-12-24 16:19:00,195.9,Non notifié,True
TKT005272,2022-11-25 21:36:00,51.2,En attente,True
TKT008915,2023-06-28 21:31:00,218.8,Non notifié,False
TKT000747,2022-02-21 06:38:00,34.1,Non notifié,True
TKT010297,2023-09-21 06:51:00,23.9,Notifié,False
TKT014568,2024-05-24 00:37:00,61.1,Non notifié,True
TKT005246,2022-11-24 07:10:00,48.3,En attente,False
TKT000507,2022-02-01 04:53:00,20.6,Non notifié,True
TKT001400,2022-03-27 21:38:00,54.2,En attente,True
TKT005877,2022-12-29 13:53:00,87.7,En attente,True
TKT014495,2024-05-22 08:18:00,129.0,En attente,True
TKT000275,2022-01-25 13:16:00,86.3,En attente,True
TKT010350,2023-09-27 00:56:00,184.4,Non notifié,False
TKT011252,2023-11-18 19:02:00,9.5,Notifié,True
TKT010388,2023-10-08 17:25:00,208.6,En attente,False
TKT000915,2022-02-27 06:35:00,38.2,En attente,True
TKT006982,2023-02-22 04:31:00,10.9,Notifié,True
TKT014110,2024-05-06 15:58:00,459.3,Non notifié,False
TKT004136,2022-09-24 12:18:00,3.0,Notifié,False
TKT007748,2023-04-27 12:53:00,609.3,Notifié,True
TKT013688,2024-04-01 11:04:00,110.1,En attente,False
TKT014947,2024-06-28 19:13:00,220.4,En attente,False
TKT004748,2022-11-06 22:12:00,29.0,Non notifié,False
TKT005312,2022-11-29 05:39:00,71.2,Non notifié,False
TKT007928,2023-04-24 16:27:00,32.5,Non notifié,True
TKT015034,2024-07-04 14:15:00,561.0,En attente,True
TKT008767,2023-06-17 02:36:00,30.4,Non notifié,False
TKT012235,2024-01-05 01:25:00,4.4,Notifié,True
TKT000648,2022-02-14 18:25:00,198.4,Notifié,False
TKT006664,2023-02-02 01:34:00,2.2,En attente,False
TKT007681,2023-04-13 16:09:00,142.3,En attente,False
TKT002880,2022-07-06 11:55:00,104.6,En attente,True
TKT005501,2022-12-11 10:56:00,113.0,Non notifié,False
TKT000128,2022-01-17 03:58:00,294.6,Non notifié,False
TKT006327,2023-01-19 06:01:00,2.0,Non notifié,True
TKT014912,2024-06-17 12:31:00,40.2,Notifié,True
TKT006432,2023-01-22 05:43:00,67.2,Non notifié,True
TKT009536,2023-08-02 08:32:00,49.5,En attente,True
TKT008318,2023-06-03 11:31:00,252.3,En attente,True
TKT010987,2023-11-08 15:47:00,74.8,En attente,True
TKT013203,2024-03-09 09:50:00,368.8,Non notifié,True
TKT001557,2022-04-20 13:28:00,549.4,Non notifié,True
TKT003228,2022-07-20 15:28:00,4.2,Non notifié,False
TKT003224,2022-08-05 13:12:00,283.0,En attente,True
TKT013770,2024-04-01 21:46:00,55.0,Notifié,True
TKT000610,2022-02-12 14:23:00,118.6,Non notifié,True
TKT011046,2023-11-07 09:39:00,58.9,En attente,False
TKT008733,2023-06-27 09:14:00,434.6,Notifié,False
TKT003495,2022-08-09 03:14:00,28.8,En attente,True
TKT014909,2024-06-25 16:12:00,174.7,En attente,True
TKT002084,2022-05-11 12:58:00,59.3,Non notifié,False
TKT012333,2024-01-09 00:08:00,52.3,En attente,True
TKT006939,2023-02-23 22:11:00,87.9,Non notifié,False
TKT000936,2022-02-27 23:33:00,7.2,En attente,True
TKT012346,2024-01-19 04:28:00,248.8,Notifié,False
TKT006892,2023-03-01 16:17:00,16.4,Non notifié,True
TKT001779,2022-04-22 02:36:00,18.7,Notifié,True
TKT007178,2023-03-15 04:36:00,241.3,Non notifié,True
TKT003063,2022-07-20 21:38:00,179.2,En attente,False
TKT001305,2022-03-31 18:04:00,11.4,En attente,True
TKT003005,2022-07-13 12:49:00,117.5,Notifié,False
TKT001864,2022-04-27 21:28:00,29.9,En attente,True
TKT013514,2024-03-20 17:29:00,142.1,Notifié,False
TKT010784,2023-11-03 13:26:00,347.7,Notifié,False
TKT004092,2022-09-19 06:21:00,16.2,Notifié,True
TKT014121,2024-05-07 14:14:00,46.7,Non notifié,False
TKT002383,2022-06-05 17:49:00,166.0,Non notifié,False
TKT000363,2022-02-07 13:32:00,323.8,Non notifié,True
TKT009266,2023-07-20 19:22:00,173.6,Non notifié,True
TKT003713,2022-08-28 13:34:00,88.2,En attente,False
TKT004265,2022-10-02 09:21:00,76.9,Notifié,True
TKT009681,2023-08-14 11:07:00,33.7,Notifié,True
TKT006305,2023-01-20 01:51:00,135.1,Non notifié,False
TKT006797,2023-02-09 01:54:00,39.1,Notifié,True
TKT006372,2023-01-20 03:18:00,93.5,En attente,False
TKT002901,2022-07-07 18:11:00,75.0,Notifié,True
TKT007443,2023-03-28 18:04:00,72.3,En attente,False
TKT003647,2022-08-24 10:07:00,165.3,Non notifié,False
TKT014422,2024-05-16 06:21:00,171.3,Notifié,False
TKT008859,2023-06-25 08:19:00,63.9,Non notifié,True
TKT012205,2024-01-03 04:09:00,62.8,Notifié,True
TKT002889,2022-07-15 15:28:00,19.3,Non notifié,False
TKT004910,2022-11-11 13:26:00,108.9,Notifié,False
TKT002801,2022-07-09 11:50:00,462.7,Notifié,False
TKT014391,2024-05-16 18:56:00,144.1,Notifié,True
TKT014106,2024-04-22 21:13:00,57.4,En attente,False
TKT012829,2024-02-03 05:42:00,0.8,Notifié,True
TKT001880,2022-05-01 03:33:00,99.1,Non notifié,False
TKT005910,2022-12-30 11:04:00,79.4,En attente,True
TKT003592,2022-08-29 13:54:00,16.9,Notifié,False
TKT004537,2022-10-20 11:04:00,170.3,Notifié,True
TKT005909,2023-01-08 18:36:00,83.6,En attente,True
TKT005321,2022-12-02 15:56:00,139.2,Non notifié,False
TKT009776,2023-08-29 13:06:00,280.2,En attente,True
TKT010950,2023-10-31 21:35:00,48.7,Notifié,False
TKT007218,2023-03-22 10:37:00,343.2,Non notifié,False
TKT005044,2022-11-27 09:53:00,554.2,Notifié,False
TKT013859,2024-04-21 02:56:00,231.0,En attente,True
TKT009462,2023-08-02 12:21:00,21.0,Notifié,True
TKT007666,2023-04-12 03:22:00,222.6,Non notifié,False
TKT001383,2022-04-01 08:23:00,87.8,Non notifié,False
TKT010392,2023-09-27 14:52:00,139.2,Notifié,True
TKT001402,2022-03-31 06:41:00,130.9,En attente,True
TKT014312,2024-05-06 12:24:00,6.4,Notifié,True
TKT012659,2024-02-01 21:38:00,165.6,En attente,False
TKT002166,2022-05-18 02:34:00,58.5,En attente,False
TKT003869,2022-09-07 07:43:00,32.2,Notifié,True
TKT003066,2022-07-11 22:45:00,32.8,En attente,False
TKT009871,2023-08-22 00:42:00,28.3,En attente,False
TKT012029,2023-12-25 21:27:00,31.3,Non notifié,False
TKT001137,2022-03-17 14:46:00,52.4,Non notifié,False
TKT002513,2022-06-09 10:39:00,12.0,En attente,True
TKT005431,2022-12-04 02:32:00,47.4,Non notifié,True
TKT002174,2022-05-17 23:27:00,60.1,En attente,False
TKT009207,2023-07-11 12:06:00,57.3,Non notifié,False
TKT005245,2022-11-25 22:10:00,28.4,Non notifié,True
TKT012989,2024-02-15 20:39:00,239.2,Non notifié,False
TKT001609,2022-04-13 08:07:00,27.7,Notifié,False
TKT003086,2022-07-17 15:02:00,31.0,Non notifié,False
TKT010650,2023-10-09 14:29:00,10.7,Notifié,False
TKT009080,2023-07-04 21:57:00,13.4,Non notifié,True
TKT013141,2024-03-04 10:30:00,403.6,Notifié,True
TKT008026,2023-05-04 09:49:00,76.0,Notifié,False
TKT014903,2024-06-16 21:49:00,197.9,Notifié,False
TKT001033,2022-03-05 19:31:00,7.9,Non notifié,True
TKT009353,2023-08-04 10:55:00,460.0,En attente,True
TKT007062,2023-03-03 18:16:00,246.6,Notifié,True
TKT008281,2023-06-01 12:36:00,383.7,Non notifié,True
TKT004082,2022-09-18 04:41:00,21.8,Notifié,True
TKT010602,2023-10-11 04:26:00,19.4,En attente,True
TKT010474,2023-10-02 14:35:00,103.0,Notifié,True
TKT003987,2022-09-23 07:42:00,353.3,Notifié,True
TKT006223,2023-01-11 02:31:00,4.3,Non notifié,False
TKT009592,2023-08-10 15:36:00,120.1,En attente,False
TKT008348,2023-05-27 16:39:00,61.0,Non notifié,False
TKT005896,2022-12-26 05:02:00,8.5,Non notifié,False
TKT006600,2023-02-12 16:36:00,23.4,En attente,True
TKT012214,2024-01-08 10:10:00,187.3,Notifié,False
TKT007393,2023-03-21 07:06:00,4.7,Non notifié,True
TKT011851,2023-12-18 04:55:00,45.0,Notifié,False
TKT005158,2022-12-03 07:07:00,451.0,Non notifié,True
TKT014293,2024-05-19 19:27:00,255.2,Non notifié,False
TKT006499,2023-01-29 20:21:00,169.5,Non notifié,True
TKT004820,2022-11-15 11:07:00,12.8,En attente,True
TKT000955,2022-03-01 05:13:00,23.3,Non notifié,True
TKT011144,2023-11-25 10:53:00,347.1,En attente,True
TKT010044,2023-09-16 11:58:00,128.1,En attente,False
TKT001921,2022-05-14 18:22:00,268.6,En attente,False
TKT001675,2022-04-29 16:03:00,10.0,Non notifié,True
TKT012155,2024-01-05 10:59:00,94.6,Notifié,True
TKT013751,2024-04-05 17:24:00,57.2,Non notifié,False
TKT004167,2022-09-26 14:02:00,206.6,Non notifié,False
TKT008971,2023-07-11 01:21:00,646.9,En attente,True
TKT009347,2023-08-03 16:54:00,456.9,En attente,False
TKT014010,2024-04-30 16:25:00,275.1,Notifié,True
TKT010085,2023-09-07 08:26:00,120.3,Notifié,False
TKT008145,2023-05-12 07:31:00,172.8,En attente,False
TKT000247,2022-01-23 12:08:00,46.2,Notifié,False
TKT012238,2024-01-02 15:57:00,23.6,Non notifié,True
TKT001472,2022-04-06 13:19:00,20.5,En attente,False
TKT004527,2022-10-25 02:06:00,7.9,Non notifié,True
TKT011424,2023-11-30 12:25:00,71.0,En attente,True
TKT006608,2023-02-12 19:25:00,13.3,En attente,True
TKT001457,2022-04-15 19:42:00,8.9,En attente,False
TKT015188,2024-07-04 21:15:00,94.7,En attente,True
TKT007430,2023-03-27 08:38:00,36.1,Non notifié,True
TKT010304,2023-09-23 05:50:00,28.9,Non notifié,True
TKT014510,2024-05-16 19:29:00,14.5,Non notifié,True
TKT007161,2023-03-05 19:59:00,42.8,Notifié,True
TKT004390,2022-10-11 02:29:00,123.9,En attente,False
TKT005956,2022-12-29 03:58:00,24.3,Notifié,False
TKT014914,2024-06-26 09:22:00,378.5,Notifié,False
TKT007834,2023-04-21 07:38:00,3.9,Notifié,False
TKT009426,2023-07-28 00:07:00,136.8,Notifié,False
TKT002766,2022-06-23 19:54:00,78.0,En attente,True
TKT000114,2022-01-11 21:27:00,30.5,Notifié,False
TKT002823,2022-07-01 12:01:00,151.9,Non notifié,True
TKT009954,2023-08-30 02:25:00,19.3,En attente,False
TKT009263,2023-07-29 08:40:00,9.5,En attente,False
TKT011612,2023-12-02 21:53:00,12.9,En attente,False
TKT013039,2024-02-18 12:32:00,68.4,En attente,False
TKT000032,2022-01-07 16:23:00,41.0,En attente,True
TKT014017,2024-04-30 17:31:00,452.2,Notifié,True
TKT007779,2023-04-29 17:01:00,115.4,Notifié,True
TKT010158,2023-09-23 09:38:00,614.4,En attente,False
TKT010859,2023-10-25 11:00:00,17.1,Notifié,False
TKT010038,2023-09-02 22:21:00,47.5,Notifié,True
TKT004911,2022-11-11 15:28:00,33.8,Non notifié,False
TKT009185,2023-07-15 13:40:00,38.7,En attente,False
TKT008554,2023-06-09 14:56:00,55.6,Non notifié,False
TKT009117,2023-07-15 13:04:00,156.5,En attente,True
TKT005662,2022-12-27 05:20:00,195.0,Notifié,False
TKT000682,2022-02-12 22:08:00,39.5,Non notifié,True
TKT007280,2023-03-17 14:33:00,59.4,En attente,False
TKT011562,2023-12-03 05:17:00,32.6,Non notifié,True
TKT007652,2023-04-11 22:06:00,248.5,Notifié,True
TKT014810,2024-06-11 11:38:00,38.7,En attente,True
TKT005421,2022-12-07 21:20:00,162.6,Notifié,False
TKT008974,2023-06-26 00:32:00,9.5,En attente,False
TKT004263,2022-10-11 08:42:00,227.3,Non notifié,True
TKT013715,2024-04-08 02:20:00,47.0,Notifié,False
TKT005345,2022-12-12 10:29:00,427.8,En attente,False
TKT000803,2022-02-20 08:15:00,13.0,En attente,True
TKT002941,2022-07-18 17:47:00,463.5,Notifié,False
TKT009380,2023-07-27 07:26:00,26.1,Non notifié,True
TKT010866,2023-10-26 05:18:00,81.5,Notifié,False
TKT005278,2022-11-30 10:19:00,98.6,En attente,False
TKT003653,2022-08-24 17:56:00,43.7,En attente,True
TKT001860,2022-05-01 17:37:00,133.8,Notifié,False
TKT008157,2023-05-10 04:30:00,36.4,En attente,True
TKT001302,2022-03-20 22:37:00,3.8,En attente,True
TKT011917,2023-12-21 07:17:00,10.1,Non notifié,True
TKT001257,2022-03-20 06:05:00,5.3,Notifié,False
TKT008451,2023-06-02 19:33:00,44.7,Notifié,False
TKT007212,2023-03-18 06:53:00,101.4,Notifié,True
TKT015161,2024-07-02 16:27:00,11.0,Non notifié,False
TKT012584,2024-01-23 13:16:00,74.0,Non notifié,False
TKT010712,2023-10-13 17:45:00,2.2,En attente,False
TKT008060,2023-05-04 03:39:00,62.7,Notifié,True
TKT015184,2024-07-04 16:21:00,60.5,Non notifié,True
TKT005448,2022-12-03 21:35:00,2.6,Non notifié,True
TKT008367,2023-05-21 01:10:00,4.7,En attente,False
TKT004025,2022-09-16 10:24:00,196.6,Notifié,True
TKT001883,2022-05-01 12:05:00,21.0,Non notifié,True
TKT013963,2024-04-16 10:08:00,62.4,Notifié,False
TKT005322,2022-11-27 19:54:00,75.0,Notifié,False
TKT003939,2022-09-03 22:41:00,15.0,Notifié,True
TKT002637,2022-06-25 03:11:00,119.1,Non notifié,True
TKT001371,2022-03-26 17:20:00,12.8,Non notifié,False
TKT002614,2022-06-14 23:39:00,17.6,Non notifié,True
TKT012858,2024-02-17 21:02:00,322.4,En attente,False
TKT013393,2024-03-09 08:09:00,42.0,Non notifié,True
TKT006869,2023-02-11 20:15:00,3.8,En attente,True
TKT010656,2023-10-16 09:22:00,217.8,Non notifié,True
TKT005955,2023-01-01 09:43:00,32.6,En attente,False
TKT010802,2023-10-31 01:31:00,201.8,En attente,False
TKT006906,2023-02-21 15:14:00,51.6,Notifié,False
TKT004739,2022-11-01 18:08:00,108.3,Non notifié,False
TKT013002,2024-02-16 16:41:00,42.4,En attente,False
TKT011725,2023-12-08 15:46:00,1.8,Notifié,True
TKT012446,2024-01-18 16:07:00,202.5,En attente,False
TKT005654,2022-12-18 13:04:00,109.9,En attente,True
TKT012481,2024-01-13 23:30:00,16.2,En attente,False
TKT010934,2023-11-13 21:45:00,533.7,Notifié,False
TKT011316,2023-12-05 10:49:00,343.5,Notifié,True
TKT015131,2024-06-30 19:18:00,89.1,Non notifié,True
TKT009171,2023-07-24 16:08:00,301.1,En attente,False
TKT006639,2023-02-01 00:57:00,39.5,Non notifié,True
TKT013565,2024-03-27 20:55:00,95.8,Non notifié,True
TKT000466,2022-02-04 15:34:00,319.5,Non notifié,False
TKT004959,2022-11-13 22:36:00,71.1,Notifié,True
TKT000364,2022-02-07 19:32:00,609.1,En attente,True
TKT006599,2023-02-12 14:55:00,256.2,En attente,False
TKT009810,2023-08-18 18:58:00,72.0,Non notifié,False
TKT008307,2023-06-02 11:58:00,194.5,En attente,True
TKT001403,2022-03-30 22:04:00,60.2,En attente,False
TKT009881,2023-09-05 08:49:00,229.4,Non notifié,True
TKT010929,2023-11-04 13:49:00,135.0,Non notifié,True
TKT014946,2024-06-15 03:09:00,21.5,En attente,True
TKT007875,2023-04-26 22:54:00,170.1,Non notifié,False
TKT006005,2023-01-05 03:42:00,247.9,Notifié,True
TKT014995,2024-06-20 03:58:00,21.4,Notifié,False
TKT005525,2022-12-22 15:34:00,97.9,Non notifié,False
TKT014953,2024-06-18 05:05:00,2.7,En attente,False
TKT012364,2024-01-24 19:57:00,183.4,En attente,False
TKT012630,2024-02-05 21:10:00,141.7,Non notifié,False
TKT005975,2023-01-12 17:01:00,154.0,Non notifié,False
TKT004022,2022-09-12 02:04:00,5.1,En attente,False
TKT002400,2022-06-02 22:06:00,60.4,Non notifié,True
TKT001158,2022-03-11 21:09:00,30.6,En attente,False
TKT001284,2022-04-04 22:43:00,148.6,Notifié,False
TKT015123,2024-06-26 01:31:00,34.8,Non notifié,True
TKT005451,2022-12-07 05:43:00,4.9,En attente,True
TKT000514,2022-02-11 05:59:00,128.8,Non notifié,True
TKT012533,2024-01-31 15:21:00,148.0,Non notifié,False
TKT001688,2022-04-18 05:00:00,45.3,Notifié,True
TKT007385,2023-03-20 05:43:00,2.6,Non notifié,True
TKT008623,2023-06-09 02:22:00,37.2,Notifié,True
TKT011731,2023-12-13 11:37:00,61.6,En attente,True
TKT014786,2024-06-09 14:01:00,121.8,Non notifié,False
TKT013355,2024-03-18 01:28:00,202.8,Non notifié,True
TKT008745,2023-06-12 13:55:00,7.5,Non notifié,False
TKT012071,2023-12-25 14:11:00,14.9,En attente,True
TKT007142,2023-03-08 08:40:00,97.8,En attente,True
TKT013894,2024-04-23 15:50:00,340.4,En attente,True
TKT006195,2023-01-10 03:57:00,0.2,En attente,False
TKT001980,2022-05-10 09:18:00,187.8,Notifié,False
TKT010947,2023-10-29 20:02:00,5.3,En attente,False
TKT007720,2023-04-15 17:50:00,57.4,En attente,False
TKT004299,2022-09-30 23:51:00,1.2,Notifié,True
TKT003601,2022-08-29 21:13:00,187.7,En attente,False
TKT000620,2022-02-07 23:10:00,17.3,Non notifié,False
TKT002003,2022-05-12 18:17:00,163.3,Non notifié,True
TKT003306,2022-08-01 10:48:00,129.5,En attente,False
TKT001561,2022-04-21 10:25:00,463.7,Non notifié,False
TKT001925,2022-05-14 14:26:00,219.8,Non notifié,True
TKT004194,2022-10-07 11:14:00,62.6,Non notifié,False
TKT014757,2024-06-07 14:17:00,278.1,En attente,True
TKT013817,2024-04-19 17:18:00,124.0,Non notifié,False
TKT008912,2023-06-28 18:51:00,76.1,En attente,True
TKT002854,2022-07-04 10:28:00,266.1,Notifié,True
TKT012477,2024-01-20 20:09:00,159.1,En attente,True
TKT003721,2022-08-24 01:40:00,49.1,Notifié,True
TKT013962,2024-04-16 03:49:00,55.6,Notifié,False
TKT001907,2022-05-05 10:22:00,58.8,Notifié,True
TKT012589,2024-01-25 14:39:00,126.3,En attente,False
TKT008688,2023-06-25 16:55:00,421.8,Notifié,False
TKT001758,2022-04-19 20:22:00,39.7,Notifié,True
TKT005356,2022-12-12 22:32:00,512.5,En attente,False
TKT013588,2024-03-25 09:00:00,153.2,Notifié,False
TKT008475,2023-06-12 16:35:00,335.7,Non notifié,False
TKT010501,2023-09-29 20:02:00,0.2,Non notifié,True
TKT005250,2022-11-22 19:07:00,9.8,En attente,False
TKT002743,2022-06-26 14:56:00,0.4,Non notifié,True
TKT001175,2022-03-19 15:59:00,42.5,Non notifié,False
TKT004548,2022-10-30 20:08:00,567.6,Notifié,True
TKT001508,2022-04-07 08:11:00,23.2,En attente,False
TKT003135,2022-07-21 13:40:00,136.4,En attente,False
TKT002904,2022-07-16 00:21:00,537.3,Non notifié,True
TKT005773,2022-12-19 21:04:00,43.7,Non notifié,False
TKT010698,2023-10-13 04:20:00,2.6,En attente,False
TKT008128,2023-05-12 17:27:00,12.0,Non notifié,False
TKT004027,2022-09-12 03:33:00,0.5,Notifié,True
TKT012839,2024-02-07 14:26:00,35.3,En attente,False
TKT012896,2024-02-18 14:14:00,265.8,En attente,False
TKT007984,2023-04-26 23:28:00,9.6,En attente,True
TKT015287,2024-07-09 20:34:00,115.2,Notifié,True
TKT007439,2023-03-23 23:11:00,5.4,Non notifié,True
TKT007300,2023-03-14 03:00:00,38.9,En attente,False
TKT003868,2022-09-16 05:30:00,254.0,Notifié,False
TKT008133,2023-05-08 23:42:00,13.3,En attente,True
TKT003307,2022-08-01 15:57:00,208.2,Notifié,False
TKT012984,2024-02-15 15:02:00,58.7,Non notifié,False
TKT014003,2024-04-18 11:21:00,78.9,Notifié,False
TKT002535,2022-06-10 21:28:00,58.5,En attente,True
TKT005381,2022-12-01 00:02:00,8.3,Notifié,False
TKT014868,2024-06-12 05:44:00,166.3,En attente,True
TKT002401,2022-06-02 12:29:00,13.7,Non notifié,True
TKT014545,2024-06-03 08:35:00,489.8,Notifié,False
TKT006607,2023-02-03 09:04:00,186.3,Non notifié,False
TKT001594,2022-04-14 02:10:00,100.6,Non notifié,True
TKT004854,2022-11-08 15:31:00,160.4,Non notifié,False
TKT006059,2023-01-07 12:33:00,194.7,En attente,True
TKT000934,2022-03-04 19:36:00,50.0,Notifié,False
TKT005119,2022-11-20 14:03:00,82.4,Notifié,True
TKT007075,2023-03-13 15:22:00,525.2,Non notifié,False
TKT003905,2022-09-07 08:21:00,3.9,Non notifié,True
TKT006967,2023-02-20 23:11:00,8.2,En attente,True
TKT001952,2022-05-02 16:19:00,10.5,Notifié,True
TKT008702,2023-06-26 20:38:00,205.0,Non notifié,False
TKT000979,2022-03-06 09:03:00,136.8,En attente,False
TKT003348,2022-08-04 22:10:00,57.2,Non notifié,True
TKT008345,2023-06-04 17:47:00,73.8,En attente,False
TKT002757,2022-06-25 01:33:00,46.9,Notifié,False
TKT010440,2023-09-27 21:21:00,47.9,Non notifié,False
TKT006917,2023-02-22 20:15:00,166.1,Notifié,True
TKT001579,2022-04-11 06:20:00,80.9,Non notifié,True
TKT008276,2023-05-27 05:24:00,185.3,Notifié,True
TKT011939,2023-12-22 03:28:00,22.9,Non notifié,True
TKT004138,2022-09-24 16:31:00,262.8,Non notifié,False
TKT013227,2024-03-10 10:55:00,279.7,En attente,False
TKT005685,2022-12-16 00:37:00,3.8,Notifié,False
TKT002885,2022-07-02 02:17:00,13.9,En attente,False
TKT014956,2024-06-25 10:32:00,18.8,Non notifié,False
TKT013741,2024-03-30 22:28:00,19.4,Non notifié,False
TKT005515,2022-12-08 02:17:00,68.0,Non notifié,True
TKT012884,2024-02-05 03:00:00,1.0,Non notifié,True
TKT006855,2023-02-13 06:22:00,65.5,Notifié,False
TKT010245,2023-09-20 20:19:00,223.6,Non notifié,True
TKT008401,2023-05-30 14:38:00,153.6,Notifié,False
TKT004112,2022-09-20 02:55:00,86.8,En attente,False
TKT008738,2023-06-13 22:07:00,42.0,En attente,False
TKT012646,2024-01-28 08:13:00,152.2,En attente,True
TKT014398,2024-05-21 00:14:00,206.4,Notifié,True
TKT009608,2023-08-11 22:49:00,25.4,Notifié,True
TKT011368,2023-11-23 03:51:00,22.3,Non notifié,False
TKT013536,2024-03-18 11:03:00,8.9,En attente,True
TKT010737,2023-10-30 01:38:00,428.5,Non notifié,False
TKT010595,2023-10-12 12:37:00,92.1,Non notifié,True
TKT012360,2024-01-10 02:17:00,85.9,Non notifié,False
TKT003385,2022-08-15 14:38:00,293.3,Non notifié,False
TKT013662,2024-03-26 07:51:00,64.8,Notifié,True
TKT010580,2023-10-04 18:25:00,27.0,En attente,True
TKT003387,2022-08-02 11:52:00,66.0,Non notifié,False
TKT011411,2023-12-04 22:53:00,140.2,En attente,True
TKT007591,2023-04-10 23:29:00,204.6,Notifié,False
TKT010740,2023-10-15 00:48:00,10.0,Notifié,False
TKT015170,2024-07-12 14:39:00,279.8,En attente,False
TKT010614,2023-10-10 01:55:00,73.7,Notifié,False
TKT002781,2022-07-08 08:36:00,599.2,Non notifié,True
TKT009358,2023-08-04 12:16:00,86.2,Notifié,True
TKT005090,2022-11-16 04:51:00,34.8,En attente,False
TKT001699,2022-04-21 08:02:00,158.5,En attente,False
TKT009013,2023-07-14 06:38:00,255.1,En attente,True
TKT011295,2023-11-21 07:24:00,43.3,Non notifié,True
TKT000292,2022-01-21 22:26:00,18.4,Notifié,False
TKT002686,2022-06-23 10:34:00,247.6,Notifié,True
TKT015130,2024-07-09 10:55:00,254.5,En attente,True
TKT013222,2024-03-09 12:05:00,97.4,Non notifié,True
TKT013465,2024-03-12 05:50:00,9.3,Non notifié,True
TKT010467,2023-09-29 21:51:00,50.6,Non notifié,False
TKT002694,2022-07-03 20:36:00,119.9,Non notifié,True
TKT006482,2023-01-26 00:18:00,56.4,Non notifié,True
TKT013442,2024-03-13 05:15:00,195.0,Notifié,True
TKT012986,2024-02-13 10:47:00,136.3,Non notifié,False
TKT008581,2023-06-08 07:38:00,30.6,Notifié,True
TKT001315,2022-03-25 06:13:00,95.3,En attente,False
TKT002224,2022-05-24 07:54:00,97.8,Notifié,True
