alerte_id,livraison_id,client_id,transporteur_id,type_alerte,date_alerte,delai_retard_jours,penalite_estimee_fcfa,niveau_urgence,traitee
ALT04156,LIV003854,CLI001,TRP06,Retard critique,2023-01-08 02:00,5.8,30,Élevé,1
ALT04157,LIV006060,CLI023,TRP05,Retard critique,2022-05-06 08:00,13.3,0,Élevé,1
ALT04158,LIV007869,CLI009,TRP09,Retard critique,2023-04-19 01:00,1.3,0,Moyen,1
ALT04159,LIV010297,CLI018,TRP14,Escalade client,2022-09-13 07:00,6.2,251,Élevé,1
ALT04160,LIV005997,CLI017,TRP06,Retard critique,2023-05-06 10:00,1.7,0,Moyen,1
ALT04161,LIV000938,CLI025,TRP07,Escalade client,2022-10-05 06:00,1.4,0,Moyen,1
ALT04162,LIV014169,CLI010,TRP10,Retard critique,2022-09-04 03:00,13.7,66,Élevé,1
ALT04163,LIV012919,CLI014,TRP07,Retard critique,2023-09-07 12:00,1.5,0,Moyen,1
ALT04164,LIV002427,CLI008,TRP11,SLA Breach,2023-01-10 02:00,3.1,32,Élevé,1
ALT04165,LIV014390,CLI014,TRP04,Retard critique,2022-10-02 08:00,32.3,0,Critique,0
ALT04166,LIV005509,CLI009,TRP13,Retard critique,2023-08-11 08:00,0.6,0,Moyen,1
ALT04167,LIV009272,CLI018,TRP01,Retard critique,2022-04-24 06:00,10.5,100,Élevé,1
ALT04168,LIV013641,CLI001,TRP12,SLA Breach,2023-12-12 01:00,5.7,34,Élevé,0
ALT04169,LIV012627,CLI029,TRP08,SLA Breach,2023-07-11 07:00,4.8,2055,Élevé,1
ALT04170,LIV009363,CLI009,TRP12,Retard critique,2023-01-06 08:00,15.1,0,Élevé,1
ALT04171,LIV001292,CLI015,TRP11,Escalade client,2022-05-12 05:00,23.0,0,Élevé,1
ALT04172,LIV009583,CLI026,TRP14,Retard critique,2022-04-21 02:00,0.1,0,Moyen,1
ALT04173,LIV003217,CLI016,TRP13,Escalade client,2023-10-27 08:00,7.0,0,Élevé,0
ALT04174,LIV003515,CLI026,TRP10,SLA Breach,2023-09-08 04:00,4.0,0,Élevé,1
ALT04175,LIV010303,CLI009,TRP13,Retard critique,2023-11-10 12:00,5.8,0,Élevé,1
ALT04176,LIV004584,CLI025,TRP12,Retard critique,2023-10-08 04:00,7.6,0,Critique,0
ALT04177,LIV007644,CLI030,TRP05,SLA Breach,2022-08-24 10:00,5.8,0,Critique,1
ALT04178,LIV003636,CLI022,TRP06,Retard critique,2022-06-10 09:00,18.7,0,Critique,0
ALT04179,LIV011278,CLI021,TRP10,SLA Breach,2023-11-18 12:00,4.0,52,Élevé,1
ALT04180,LIV014638,CLI029,TRP03,SLA Breach,2022-02-06 02:00,2.3,293,Moyen,1
ALT04181,LIV009814,CLI021,TRP14,Escalade client,2022-05-26 08:00,2.2,90,Moyen,0
ALT04182,LIV003226,CLI024,TRP06,SLA Breach,2022-02-01 03:00,2.9,4,Moyen,0
ALT04183,LIV004341,CLI021,TRP01,Retard critique,2022-01-23 10:00,17.8,73,Élevé,0
ALT04184,LIV002464,CLI018,TRP06,SLA Breach,2023-12-24 06:00,0.4,17,Moyen,1
ALT04185,LIV013559,CLI016,TRP05,Escalade client,2022-11-29 02:00,7.2,0,Critique,1
ALT04186,LIV012020,CLI018,TRP04,Escalade client,2023-01-21 09:00,4.0,20,Élevé,0
ALT04187,LIV014496,CLI029,TRP08,SLA Breach,2022-08-22 02:00,4.2,1950,Élevé,1
ALT04188,LIV000990,CLI001,TRP04,Escalade client,2022-04-18 09:00,1.5,122,Moyen,1
ALT04189,LIV005320,CLI021,TRP09,Retard critique,2022-12-04 05:00,1.0,1,Moyen,1
ALT04190,LIV014289,CLI001,TRP07,Escalade client,2023-05-15 01:00,4.1,71,Élevé,1
ALT04191,LIV005041,CLI002,TRP01,SLA Breach,2022-05-19 08:00,1.2,0,Moyen,1
ALT04192,LIV000428,CLI004,TRP06,Retard critique,2022-09-01 12:00,4.6,17,Élevé,1
ALT04193,LIV010028,CLI018,TRP06,Retard critique,2023-04-09 03:00,13.3,114,Élevé,0
ALT04194,LIV002345,CLI001,TRP10,Escalade client,2023-04-29 03:00,0.6,2,Moyen,0
ALT04195,LIV000885,CLI029,TRP11,SLA Breach,2022-12-02 11:00,0.8,16,Moyen,1
ALT04196,LIV010616,CLI030,TRP06,Escalade client,2022-10-23 05:00,18.5,0,Élevé,1
ALT04197,LIV001950,CLI006,TRP02,Escalade client,2023-02-11 11:00,11.8,0,Critique,0
ALT04198,LIV007624,CLI024,TRP08,Retard critique,2023-12-02 06:00,2.1,74,Moyen,1
ALT04199,LIV014922,CLI029,TRP04,Escalade client,2022-01-13 10:00,8.0,98,Critique,1
ALT04200,LIV007510,CLI016,TRP03,Escalade client,2023-01-16 10:00,3.5,0,Élevé,1
ALT04201,LIV000813,CLI001,TRP11,SLA Breach,2022-01-06 01:00,1.6,3,Moyen,0
ALT04202,LIV001687,CLI017,TRP09,Retard critique,2022-02-14 11:00,4.0,0,Élevé,1
ALT04203,LIV005071,CLI001,TRP06,SLA Breach,2023-12-03 09:00,0.9,1,Moyen,1
ALT04204,LIV009460,CLI018,TRP12,Retard critique,2022-03-27 12:00,0.8,19,Moyen,1
ALT04205,LIV000800,CLI008,TRP08,Escalade client,2022-02-16 12:00,11.7,203,Élevé,0
ALT04206,LIV005982,CLI008,TRP08,Escalade client,2023-09-19 05:00,3.6,295,Élevé,1
ALT04207,LIV006031,CLI004,TRP09,Escalade client,2022-04-11 06:00,6.1,36,Critique,1
ALT04208,LIV009555,CLI024,TRP05,Retard critique,2023-10-02 06:00,3.4,21,Élevé,0
ALT04209,LIV009795,CLI030,TRP01,Retard critique,2023-04-02 02:00,0.4,0,Moyen,1
ALT04210,LIV004907,CLI012,TRP01,SLA Breach,2022-05-15 06:00,4.0,0,Élevé,1
ALT04211,LIV008834,CLI021,TRP05,Retard critique,2023-02-27 01:00,4.7,36,Élevé,0
ALT04212,LIV001928,CLI025,TRP05,Retard critique,2022-08-06 01:00,5.6,0,Élevé,1
ALT04213,LIV009401,CLI028,TRP14,SLA Breach,2022-02-27 03:00,5.7,0,Élevé,1
ALT04214,LIV010975,CLI015,TRP02,Escalade client,2023-11-02 08:00,10.8,0,Élevé,0
ALT04215,LIV003211,CLI015,TRP01,Escalade client,2022-09-14 07:00,2.1,0,Moyen,0
ALT04216,LIV011428,CLI003,TRP06,Retard critique,2022-11-20 02:00,26.0,33,Critique,1
ALT04217,LIV013309,CLI008,TRP05,SLA Breach,2022-04-20 07:00,8.2,41,Critique,1
ALT04218,LIV009284,CLI009,TRP02,Escalade client,2023-07-03 09:00,3.4,0,Élevé,0
ALT04219,LIV005483,CLI011,TRP07,Retard critique,2023-05-19 08:00,2.2,0,Moyen,1
ALT04220,LIV010546,CLI021,TRP10,Escalade client,2023-02-27 08:00,23.3,84,Élevé,0
ALT04221,LIV001263,CLI009,TRP05,SLA Breach,2022-12-20 11:00,6.3,0,Élevé,1
ALT04222,LIV013446,CLI026,TRP05,SLA Breach,2023-11-15 11:00,11.4,0,Critique,1
ALT04223,LIV001005,CLI019,TRP08,Escalade client,2022-08-24 11:00,10.2,0,Critique,1
ALT04224,LIV013142,CLI025,TRP10,Retard critique,2022-07-16 08:00,8.1,0,Critique,0
ALT04225,LIV014932,CLI011,TRP14,SLA Breach,2022-12-01 08:00,3.5,0,Élevé,1
ALT04226,LIV014834,CLI024,TRP01,SLA Breach,2023-06-05 03:00,14.3,359,Élevé,1
ALT04227,LIV013009,CLI006,TRP06,Escalade client,2022-06-13 03:00,2.4,0,Moyen,1
ALT04228,LIV000552,CLI024,TRP11,Retard critique,2023-11-24 06:00,1.0,3,Moyen,1
ALT04229,LIV001117,CLI001,TRP06,SLA Breach,2022-05-14 09:00,10.8,426,Critique,1
ALT04230,LIV005268,CLI006,TRP05,Escalade client,2022-11-28 04:00,2.8,0,Moyen,0
ALT04231,LIV006217,CLI018,TRP09,SLA Breach,2022-12-02 08:00,0.5,17,Moyen,0
ALT04232,LIV000654,CLI018,TRP06,Escalade client,2023-02-20 03:00,8.8,269,Élevé,0
ALT04233,LIV012833,CLI020,TRP05,Escalade client,2023-05-31 01:00,25.6,0,Élevé,1
ALT04234,LIV002819,CLI005,TRP05,Retard critique,2023-02-03 12:00,6.2,0,Élevé,0
ALT04235,LIV012197,CLI024,TRP06,Retard critique,2022-10-04 06:00,1.9,2,Moyen,1
ALT04236,LIV004342,CLI026,TRP08,Retard critique,2022-05-31 07:00,8.5,0,Élevé,1
ALT04237,LIV010072,CLI025,TRP05,Escalade client,2023-02-10 07:00,10.6,0,Élevé,1
ALT04238,LIV001829,CLI024,TRP08,Retard critique,2023-07-01 02:00,8.6,409,Critique,1
ALT04239,LIV001373,CLI004,TRP13,SLA Breach,2022-08-30 12:00,5.5,33,Critique,1
ALT04240,LIV003634,CLI030,TRP08,SLA Breach,2023-06-19 04:00,0.5,0,Moyen,0
ALT04241,LIV005820,CLI024,TRP04,SLA Breach,2022-05-20 07:00,5.2,61,Critique,1
ALT04242,LIV008111,CLI008,TRP14,Retard critique,2023-08-04 04:00,1.0,7,Moyen,0
ALT04243,LIV014357,CLI008,TRP13,SLA Breach,2023-01-03 10:00,8.2,42,Critique,0
ALT04244,LIV004902,CLI014,TRP05,Escalade client,2023-04-29 06:00,4.4,0,Élevé,1
ALT04245,LIV001610,CLI010,TRP12,Retard critique,2022-09-23 06:00,3.7,54,Élevé,1
ALT04246,LIV000820,CLI010,TRP12,SLA Breach,2023-07-08 06:00,2.5,58,Moyen,1
ALT04247,LIV014599,CLI021,TRP07,Escalade client,2022-02-09 05:00,3.2,147,Élevé,1
ALT04248,LIV001037,CLI001,TRP08,Escalade client,2022-03-23 03:00,0.3,8,Moyen,1
ALT04249,LIV014088,CLI023,TRP06,Retard critique,2023-11-15 08:00,6.7,0,Élevé,1
ALT04250,LIV000287,CLI002,TRP05,SLA Breach,2022-11-15 02:00,9.3,0,Élevé,1
ALT04251,LIV007841,CLI002,TRP06,SLA Breach,2023-09-24 11:00,1.7,0,Moyen,0
ALT04252,LIV010929,CLI008,TRP06,Retard critique,2023-08-22 05:00,3.1,30,Élevé,1
ALT04253,LIV005568,CLI010,TRP05,Retard critique,2023-05-23 06:00,1.6,3,Moyen,1
ALT04254,LIV004334,CLI015,TRP10,SLA Breach,2023-03-07 06:00,4.0,0,Élevé,1
ALT04255,LIV000235,CLI030,TRP09,Retard critique,2023-12-06 07:00,5.5,0,Élevé,0
ALT04256,LIV005757,CLI022,TRP06,SLA Breach,2022-08-13 11:00,2.6,0,Moyen,1
ALT04257,LIV008179,CLI016,TRP02,Retard critique,2023-07-16 11:00,6.7,0,Critique,1
ALT04258,LIV011252,CLI027,TRP06,SLA Breach,2022-11-23 05:00,2.7,0,Moyen,1
ALT04259,LIV004968,CLI015,TRP12,SLA Breach,2023-01-14 08:00,22.2,0,Critique,0
ALT04260,LIV010399,CLI024,TRP12,Retard critique,2022-07-25 12:00,21.3,335,Critique,1
ALT04261,LIV007291,CLI008,TRP09,Retard critique,2022-07-08 02:00,5.1,1,Élevé,1
ALT04262,LIV000003,CLI027,TRP02,Escalade client,2023-01-30 04:00,0.9,0,Moyen,0
ALT04263,LIV002421,CLI029,TRP13,Retard critique,2022-05-10 04:00,2.1,37,Moyen,0
ALT04264,LIV012877,CLI007,TRP13,Escalade client,2023-07-25 07:00,16.1,0,Élevé,1
ALT04265,LIV006965,CLI008,TRP06,SLA Breach,2023-01-27 04:00,2.0,17,Moyen,1
ALT04266,LIV001493,CLI018,TRP06,Escalade client,2022-12-07 12:00,6.3,13,Élevé,0
ALT04267,LIV011307,CLI009,TRP06,Escalade client,2022-09-10 09:00,2.5,0,Moyen,1
ALT04268,LIV007543,CLI027,TRP13,Retard critique,2022-08-17 08:00,5.9,0,Critique,0
ALT04269,LIV006253,CLI003,TRP13,Escalade client,2022-10-21 11:00,3.2,33,Élevé,1
ALT04270,LIV004006,CLI002,TRP08,SLA Breach,2022-02-28 11:00,9.0,0,Critique,1
ALT04271,LIV012529,CLI004,TRP11,Retard critique,2022-01-21 11:00,2.0,8,Moyen,0
ALT04272,LIV000573,CLI006,TRP14,Escalade client,2022-03-09 10:00,13.4,0,Critique,1
ALT04273,LIV002005,CLI015,TRP05,Escalade client,2022-03-07 01:00,2.3,0,Moyen,0
ALT04274,LIV009020,CLI030,TRP14,SLA Breach,2024-01-03 02:00,1.2,0,Moyen,1
ALT04275,LIV011812,CLI010,TRP07,Escalade client,2023-12-31 02:00,5.6,17,Élevé,1
ALT04276,LIV005231,CLI009,TRP11,SLA Breach,2023-08-26 06:00,3.0,0,Moyen,1
ALT04277,LIV013635,CLI030,TRP03,Retard critique,2023-08-20 09:00,8.8,0,Élevé,0
ALT04278,LIV003985,CLI006,TRP14,SLA Breach,2023-05-31 12:00,2.9,0,Moyen,0
ALT04279,LIV000440,CLI027,TRP06,Escalade client,2023-06-21 03:00,7.0,0,Critique,1
ALT04280,LIV009202,CLI001,TRP01,Retard critique,2022-02-22 10:00,9.0,209,Critique,1
ALT04281,LIV011526,CLI017,TRP06,SLA Breach,2023-04-26 09:00,1.6,0,Moyen,0
ALT04282,LIV005147,CLI011,TRP13,Retard critique,2023-01-14 10:00,5.0,0,Élevé,0
ALT04283,LIV000709,CLI029,TRP09,SLA Breach,2023-12-29 09:00,11.0,27,Élevé,0
ALT04284,LIV009949,CLI013,TRP03,Retard critique,2023-04-03 06:00,1.7,27,Moyen,1
ALT04285,LIV010727,CLI025,TRP07,Retard critique,2023-05-27 08:00,16.5,0,Élevé,1
ALT04286,LIV012002,CLI008,TRP08,SLA Breach,2023-07-18 08:00,14.5,91,Élevé,1
ALT04287,LIV009762,CLI015,TRP04,Escalade client,2023-03-08 04:00,10.0,0,Critique,1
ALT04288,LIV000973,CLI013,TRP05,Escalade client,2023-01-24 04:00,3.5,31,Élevé,0
ALT04289,LIV001477,CLI017,TRP05,Retard critique,2022-11-19 04:00,31.8,0,Élevé,1
ALT04290,LIV014938,CLI027,TRP06,Retard critique,2022-05-25 11:00,2.1,0,Moyen,1
ALT04291,LIV013934,CLI024,TRP02,SLA Breach,2022-07-18 03:00,19.7,60,Élevé,1
ALT04292,LIV014383,CLI009,TRP03,Retard critique,2023-12-22 05:00,9.9,0,Critique,1
ALT04293,LIV001275,CLI017,TRP12,Escalade client,2022-12-04 02:00,0.3,0,Moyen,1
ALT04294,LIV004483,CLI009,TRP05,Escalade client,2022-06-24 03:00,1.2,0,Moyen,1
ALT04295,LIV004791,CLI025,TRP06,Retard critique,2022-05-30 02:00,0.5,0,Moyen,0
ALT04296,LIV010195,CLI029,TRP12,Retard critique,2023-01-24 12:00,0.4,3,Moyen,1
ALT04297,LIV008632,CLI008,TRP01,Escalade client,2022-10-26 02:00,0.5,28,Moyen,1
ALT04298,LIV005782,CLI018,TRP13,Escalade client,2022-05-05 04:00,10.9,25,Élevé,1
ALT04299,LIV008295,CLI018,TRP06,Escalade client,2022-05-31 06:00,6.6,47,Critique,1
ALT04300,LIV001286,CLI004,TRP04,SLA Breach,2023-06-27 04:00,1.1,4,Moyen,1
ALT04301,LIV007569,CLI027,TRP11,Escalade client,2022-05-12 04:00,5.0,0,Élevé,0
ALT04302,LIV010052,CLI021,TRP11,Escalade client,2023-08-13 04:00,5.0,91,Élevé,1
ALT04303,LIV001767,CLI024,TRP13,SLA Breach,2023-02-09 04:00,0.6,1,Moyen,0
ALT04304,LIV014220,CLI011,TRP05,Retard critique,2023-01-20 03:00,10.5,0,Critique,1
ALT04305,LIV009384,CLI025,TRP12,Retard critique,2022-10-05 03:00,0.1,0,Moyen,1
ALT04306,LIV002684,CLI027,TRP06,SLA Breach,2023-06-02 12:00,8.7,0,Élevé,1
ALT04307,LIV001492,CLI009,TRP02,Retard critique,2023-10-26 05:00,9.3,0,Élevé,0
ALT04308,LIV001274,CLI013,TRP10,Retard critique,2022-04-19 10:00,12.8,71,Élevé,1
ALT04309,LIV008725,CLI011,TRP09,Escalade client,2022-09-02 05:00,3.2,0,Élevé,0
ALT04310,LIV009493,CLI008,TRP05,SLA Breach,2022-12-27 09:00,3.6,20,Élevé,1
ALT04311,LIV012358,CLI026,TRP07,SLA Breach,2022-04-29 04:00,0.1,0,Moyen,1
ALT04312,LIV004089,CLI024,TRP11,SLA Breach,2023-11-19 08:00,14.6,127,Critique,1
ALT04313,LIV009328,CLI024,TRP01,Escalade client,2022-07-12 12:00,0.7,4,Moyen,1
ALT04314,LIV014353,CLI028,TRP01,Escalade client,2022-04-10 10:00,9.4,0,Élevé,1
ALT04315,LIV004616,CLI010,TRP06,Retard critique,2022-04-28 07:00,16.6,249,Élevé,1
ALT04316,LIV002056,CLI011,TRP01,SLA Breach,2023-05-09 05:00,3.9,0,Élevé,0
ALT04317,LIV002057,CLI021,TRP08,Retard critique,2022-11-25 01:00,1.3,50,Moyen,1
ALT04318,LIV012330,CLI023,TRP01,Retard critique,2022-09-19 08:00,0.1,0,Moyen,0
ALT04319,LIV004738,CLI015,TRP05,Retard critique,2023-11-15 12:00,3.7,0,Élevé,1
ALT04320,LIV005044,CLI025,TRP03,SLA Breach,2022-06-04 03:00,8.0,0,Élevé,1
ALT04321,LIV008318,CLI013,TRP03,Escalade client,2022-05-18 08:00,6.7,165,Élevé,1
ALT04322,LIV009297,CLI015,TRP13,Escalade client,2023-08-07 07:00,6.0,0,Élevé,0
ALT04323,LIV002413,CLI009,TRP13,Retard critique,2023-04-11 11:00,1.7,0,Moyen,1
ALT04324,LIV010185,CLI029,TRP14,SLA Breach,2022-12-23 02:00,3.9,339,Élevé,1
ALT04325,LIV013953,CLI002,TRP14,Escalade client,2023-10-20 01:00,5.4,0,Élevé,1
ALT04326,LIV010770,CLI029,TRP05,Retard critique,2023-01-18 09:00,16.3,180,Critique,1
ALT04327,LIV010356,CLI006,TRP04,Escalade client,2023-05-28 10:00,2.1,0,Moyen,1
ALT04328,LIV010563,CLI017,TRP12,Retard critique,2022-12-26 06:00,1.0,0,Moyen,1
ALT04329,LIV002538,CLI010,TRP05,Retard critique,2022-05-08 11:00,12.5,30,Élevé,1
ALT04330,LIV011632,CLI018,TRP13,Retard critique,2022-03-07 04:00,6.3,26,Élevé,1
ALT04331,LIV008911,CLI023,TRP12,SLA Breach,2022-12-23 12:00,26.6,0,Élevé,1
ALT04332,LIV013730,CLI028,TRP12,SLA Breach,2022-01-18 08:00,0.7,0,Moyen,0
ALT04333,LIV009736,CLI017,TRP06,Retard critique,2023-05-15 08:00,2.4,0,Moyen,1
ALT04334,LIV012590,CLI018,TRP06,SLA Breach,2022-05-20 09:00,5.8,110,Critique,0
ALT04335,LIV007961,CLI002,TRP06,Escalade client,2022-12-24 12:00,3.3,0,Élevé,1
ALT04336,LIV008132,CLI019,TRP08,SLA Breach,2023-02-08 02:00,9.7,0,Élevé,0
ALT04337,LIV008244,CLI001,TRP02,SLA Breach,2023-10-04 09:00,9.6,113,Critique,1
ALT04338,LIV012932,CLI016,TRP14,SLA Breach,2023-11-10 08:00,3.3,0,Élevé,1
ALT04339,LIV002806,CLI027,TRP08,Retard critique,2022-04-22 05:00,0.6,0,Moyen,0
ALT04340,LIV012472,CLI016,TRP09,Escalade client,2023-11-26 03:00,0.1,0,Moyen,1
ALT04341,LIV007280,CLI018,TRP08,SLA Breach,2023-01-09 03:00,0.5,134,Moyen,1
ALT04342,LIV002302,CLI001,TRP06,Retard critique,2023-12-16 07:00,1.5,13,Moyen,0
ALT04343,LIV014808,CLI006,TRP12,Escalade client,2023-07-21 04:00,0.5,0,Moyen,1
ALT04344,LIV011686,CLI003,TRP02,Escalade client,2022-11-25 04:00,1.0,1,Moyen,0
ALT04345,LIV001264,CLI018,TRP08,Escalade client,2023-12-17 10:00,8.3,2033,Élevé,1
ALT04346,LIV013865,CLI025,TRP03,Retard critique,2022-01-28 07:00,2.1,0,Moyen,1
ALT04347,LIV003675,CLI017,TRP06,Escalade client,2022-02-16 08:00,5.6,0,Critique,1
ALT04348,LIV009171,CLI011,TRP06,Escalade client,2022-10-29 07:00,2.8,0,Moyen,1
ALT04349,LIV009326,CLI001,TRP09,SLA Breach,2023-09-07 01:00,10.5,130,Élevé,1
ALT04350,LIV006419,CLI002,TRP04,Retard critique,2023-01-19 02:00,21.3,0,Critique,1
ALT04351,LIV007685,CLI007,TRP11,Escalade client,2023-11-03 10:00,5.7,0,Élevé,1
ALT04352,LIV010287,CLI020,TRP06,Retard critique,2022-09-15 10:00,0.1,0,Moyen,1
ALT04353,LIV014256,CLI015,TRP04,Escalade client,2022-04-01 10:00,0.1,0,Moyen,1
ALT04354,LIV002354,CLI001,TRP06,Escalade client,2023-12-05 05:00,0.8,4,Moyen,1
ALT04355,LIV000091,CLI027,TRP05,Escalade client,2022-08-15 07:00,7.3,0,Élevé,1
ALT04356,LIV006421,CLI018,TRP09,Escalade client,2023-01-26 07:00,0.4,6,Moyen,1
ALT04357,LIV006211,CLI015,TRP06,Retard critique,2023-05-26 09:00,6.3,0,Critique,1
ALT04358,LIV001972,CLI013,TRP01,Retard critique,2023-05-21 05:00,3.9,16,Élevé,1
ALT04359,LIV009657,CLI004,TRP10,Escalade client,2022-12-03 04:00,0.7,4,Moyen,0
ALT04360,LIV000749,CLI015,TRP11,Escalade client,2023-05-19 01:00,2.6,0,Moyen,1
ALT04361,LIV001744,CLI009,TRP14,Escalade client,2022-04-09 09:00,1.4,0,Moyen,1
ALT04362,LIV006026,CLI001,TRP06,SLA Breach,2023-06-13 09:00,8.8,139,Critique,1
ALT04363,LIV012112,CLI018,TRP12,Retard critique,2022-05-31 01:00,1.0,16,Moyen,1
ALT04364,LIV000065,CLI022,TRP13,Escalade client,2022-03-23 05:00,3.0,0,Moyen,1
ALT04365,LIV007054,CLI005,TRP14,SLA Breach,2023-01-26 04:00,0.1,0,Moyen,1
ALT04366,LIV002295,CLI009,TRP09,Retard critique,2022-10-05 11:00,0.1,0,Moyen,1
ALT04367,LIV002384,CLI001,TRP11,SLA Breach,2023-11-12 07:00,2.1,32,Moyen,0
ALT04368,LIV002655,CLI012,TRP12,Retard critique,2022-04-22 11:00,2.5,0,Moyen,1
ALT04369,LIV003210,CLI027,TRP03,Escalade client,2023-09-16 06:00,8.3,0,Critique,1
ALT04370,LIV012990,CLI011,TRP13,Escalade client,2023-08-30 06:00,0.3,0,Moyen,0
ALT04371,LIV000732,CLI001,TRP08,Retard critique,2023-09-29 02:00,7.3,663,Critique,1
ALT04372,LIV005348,CLI011,TRP10,Escalade client,2022-01-11 06:00,8.5,0,Élevé,1
ALT04373,LIV003170,CLI013,TRP13,Escalade client,2022-04-02 11:00,3.2,28,Élevé,1
ALT04374,LIV006116,CLI012,TRP11,SLA Breach,2023-08-24 07:00,14.4,0,Critique,0
ALT04375,LIV001428,CLI018,TRP03,Escalade client,2022-08-25 06:00,4.3,93,Élevé,1
ALT04376,LIV003623,CLI002,TRP13,Retard critique,2022-10-25 01:00,9.1,0,Élevé,1
ALT04377,LIV010055,CLI028,TRP01,Retard critique,2023-10-09 08:00,9.8,0,Élevé,1
ALT04378,LIV003172,CLI011,TRP11,Retard critique,2022-11-16 10:00,4.8,0,Élevé,1
ALT04379,LIV009095,CLI009,TRP05,Escalade client,2022-01-24 12:00,3.7,0,Élevé,0
ALT04380,LIV006440,CLI029,TRP13,SLA Breach,2023-06-27 10:00,1.6,51,Moyen,1
ALT04381,LIV002574,CLI028,TRP10,Retard critique,2022-10-09 12:00,6.2,0,Élevé,0
ALT04382,LIV005293,CLI006,TRP06,SLA Breach,2022-10-26 02:00,17.9,0,Élevé,1
ALT04383,LIV011882,CLI024,TRP07,SLA Breach,2023-02-17 03:00,6.4,96,Élevé,1
ALT04384,LIV004287,CLI024,TRP01,Retard critique,2022-02-06 10:00,13.1,6,Élevé,1
ALT04385,LIV012960,CLI006,TRP09,Retard critique,2022-07-30 01:00,7.0,0,Élevé,1
ALT04386,LIV005062,CLI009,TRP05,SLA Breach,2022-05-05 12:00,1.8,0,Moyen,1
ALT04387,LIV000772,CLI009,TRP05,SLA Breach,2023-12-19 07:00,1.0,0,Moyen,0
ALT04388,LIV003906,CLI016,TRP12,SLA Breach,2022-02-12 06:00,3.0,0,Moyen,1
ALT04389,LIV005133,CLI011,TRP05,SLA Breach,2023-03-30 01:00,9.4,0,Critique,1
ALT04390,LIV001489,CLI002,TRP09,Escalade client,2023-12-05 11:00,12.8,0,Élevé,1
ALT04391,LIV008584,CLI028,TRP05,Escalade client,2022-08-29 10:00,17.7,0,Élevé,0
ALT04392,LIV006160,CLI025,TRP12,Retard critique,2022-12-31 04:00,18.3,0,Élevé,1
ALT04393,LIV005477,CLI026,TRP05,Retard critique,2022-12-23 04:00,0.4,0,Moyen,1
ALT04394,LIV010286,CLI027,TRP08,Retard critique,2023-01-17 04:00,1.2,0,Moyen,1
ALT04395,LIV013164,CLI014,TRP11,Escalade client,2023-03-10 07:00,9.5,0,Élevé,1
ALT04396,LIV009644,CLI025,TRP14,Retard critique,2023-11-28 11:00,1.3,0,Moyen,1
ALT04397,LIV009055,CLI018,TRP04,SLA Breach,2022-01-23 06:00,11.7,290,Critique,1
ALT04398,LIV006964,CLI009,TRP03,Retard critique,2023-12-17 06:00,6.5,0,Critique,1
ALT04399,LIV013694,CLI001,TRP12,SLA Breach,2022-05-01 10:00,4.7,97,Élevé,0
ALT04400,LIV013707,CLI007,TRP06,SLA Breach,2022-10-21 02:00,1.5,0,Moyen,0
ALT04401,LIV001384,CLI009,TRP05,SLA Breach,2023-04-05 08:00,4.6,0,Élevé,1
ALT04402,LIV006314,CLI017,TRP07,Retard critique,2023-05-06 09:00,0.4,0,Moyen,0
ALT04403,LIV009638,CLI029,TRP05,Escalade client,2023-09-20 02:00,4.2,225,Élevé,0
ALT04404,LIV011046,CLI030,TRP02,Retard critique,2022-04-12 07:00,3.2,0,Élevé,1
ALT04405,LIV004358,CLI002,TRP07,Escalade client,2022-04-08 12:00,7.4,0,Critique,0
ALT04406,LIV006696,CLI006,TRP11,Escalade client,2022-02-08 10:00,3.3,0,Élevé,1
ALT04407,LIV012372,CLI012,TRP06,Retard critique,2022-12-13 08:00,0.8,0,Moyen,1
ALT04408,LIV004327,CLI024,TRP13,Retard critique,2022-04-10 08:00,1.9,5,Moyen,1
ALT04409,LIV005493,CLI013,TRP12,Retard critique,2023-12-07 01:00,1.8,5,Moyen,1
ALT04410,LIV008347,CLI001,TRP04,Escalade client,2022-12-16 02:00,8.0,30,Critique,1
ALT04411,LIV006118,CLI010,TRP11,Retard critique,2023-02-27 11:00,0.7,15,Moyen,0
ALT04412,LIV011094,CLI008,TRP03,Retard critique,2022-05-03 09:00,3.1,76,Élevé,0
ALT04413,LIV003247,CLI004,TRP06,Retard critique,2022-01-16 02:00,4.3,21,Élevé,1
ALT04414,LIV012795,CLI016,TRP02,Escalade client,2022-04-24 03:00,6.4,0,Élevé,0
ALT04415,LIV013955,CLI016,TRP14,Escalade client,2023-12-22 08:00,1.7,0,Moyen,1
ALT04416,LIV010115,CLI011,TRP01,SLA Breach,2023-08-29 11:00,3.6,0,Élevé,1
ALT04417,LIV011403,CLI004,TRP12,Escalade client,2023-05-26 01:00,11.6,13,Élevé,1
ALT04418,LIV004042,CLI001,TRP03,Retard critique,2022-04-02 08:00,5.3,10,Élevé,1
ALT04419,LIV013337,CLI009,TRP12,Escalade client,2022-05-03 03:00,17.5,0,Élevé,1
ALT04420,LIV005542,CLI029,TRP07,Retard critique,2022-02-10 11:00,3.3,94,Élevé,1
ALT04421,LIV006145,CLI027,TRP05,Retard critique,2023-01-12 01:00,10.7,0,Élevé,1
ALT04422,LIV000821,CLI024,TRP10,Escalade client,2023-09-21 04:00,4.4,91,Élevé,1
