salaire_id,employe_id,departement_id,periode,annee,mois,salaire_brut,prime,cotisations,impot_revenu,salaire_net,statut_paiement
SAL015016,EMP0442,DEP08,2021-01,2021,1,978720,0,63617,117446,797657,Paye
SAL015017,EMP0442,DEP08,2021-02,2021,2,978720,0,63617,117446,797657,Paye
SAL015018,EMP0442,DEP08,2021-03,2021,3,978720,0,63617,117446,797657,Paye
SAL015019,EMP0442,DEP08,2021-04,2021,4,978720,0,63617,117446,797657,Paye
SAL015020,EMP0442,DEP08,2021-05,2021,5,978720,0,63617,117446,797657,Paye
SAL015021,EMP0442,DEP08,2021-06,2021,6,978720,323711,63617,117446,1121368,Paye
SAL015022,EMP0442,DEP08,2021-07,2021,7,978720,0,63617,117446,797657,Paye
SAL015023,EMP0442,DEP08,2021-08,2021,8,978720,0,63617,117446,797657,Paye
SAL015024,EMP0442,DEP08,2021-09,2021,9,978720,0,63617,117446,797657,Paye
SAL015025,EMP0442,DEP08,2021-10,2021,10,978720,0,63617,117446,797657,Paye
SAL015026,EMP0442,DEP08,2021-11,2021,11,978720,0,63617,117446,797657,Paye
SAL015027,EMP0442,DEP08,2021-12,2021,12,978720,653127,63617,117446,1450784,Paye
SAL015028,EMP0442,DEP08,2022-01,2022,1,1015172,0,65986,121821,827365,Paye
SAL015029,EMP0442,DEP08,2022-02,2022,2,1015172,0,65986,121821,827365,Paye
SAL015030,EMP0442,DEP08,2022-03,2022,3,1015172,0,65986,121821,827365,Paye
SAL015031,EMP0442,DEP08,2022-04,2022,4,1015172,0,65986,121821,827365,Paye
SAL015032,EMP0442,DEP08,2022-05,2022,5,1015172,0,65986,121821,827365,Paye
SAL015033,EMP0442,DEP08,2022-06,2022,6,1015172,365603,65986,121821,1192968,Paye
SAL015034,EMP0442,DEP08,2022-07,2022,7,1015172,0,65986,121821,827365,Paye
SAL015035,EMP0442,DEP08,2022-08,2022,8,1015172,0,65986,121821,827365,Paye
SAL015036,EMP0442,DEP08,2022-09,2022,9,1015172,0,65986,121821,827365,Paye
SAL015037,EMP0442,DEP08,2022-10,2022,10,1015172,0,65986,121821,827365,Paye
SAL015038,EMP0442,DEP08,2022-11,2022,11,1015172,0,65986,121821,827365,En attente
SAL015039,EMP0442,DEP08,2022-12,2022,12,1015172,1337234,65986,121821,2164599,Paye
SAL015040,EMP0442,DEP08,2023-01,2023,1,1049247,0,68201,125910,855136,Paye
SAL015041,EMP0442,DEP08,2023-02,2023,2,1049247,0,68201,125910,855136,Paye
SAL015042,EMP0442,DEP08,2023-03,2023,3,1049247,0,68201,125910,855136,Paye
SAL015043,EMP0442,DEP08,2023-04,2023,4,1049247,0,68201,125910,855136,Paye
SAL015044,EMP0442,DEP08,2023-05,2023,5,1049247,0,68201,125910,855136,Paye
SAL015045,EMP0442,DEP08,2023-06,2023,6,1049247,294682,68201,125910,1149818,Paye
SAL015046,EMP0442,DEP08,2023-07,2023,7,1049247,0,68201,125910,855136,Paye
SAL015047,EMP0442,DEP08,2023-08,2023,8,1049247,0,68201,125910,855136,Paye
SAL015048,EMP0442,DEP08,2023-09,2023,9,1049247,0,68201,125910,855136,Paye
SAL015049,EMP0442,DEP08,2023-10,2023,10,1049247,0,68201,125910,855136,Paye
SAL015050,EMP0442,DEP08,2023-11,2023,11,1049247,0,68201,125910,855136,Paye
SAL015051,EMP0442,DEP08,2023-12,2023,12,1049247,1172556,68201,125910,2027692,Paye
SAL015052,EMP0442,DEP08,2024-01,2024,1,1132265,0,73597,135872,922796,Paye
SAL015053,EMP0442,DEP08,2024-02,2024,2,1132265,0,73597,135872,922796,Paye
SAL015054,EMP0442,DEP08,2024-03,2024,3,1132265,0,73597,135872,922796,Paye
SAL015055,EMP0442,DEP08,2024-04,2024,4,1132265,0,73597,135872,922796,Paye
SAL015056,EMP0442,DEP08,2024-05,2024,5,1132265,0,73597,135872,922796,Paye
SAL015057,EMP0442,DEP08,2024-06,2024,6,1132265,312247,73597,135872,1235043,Paye
SAL015058,EMP0443,DEP08,2023-03,2023,3,967000,0,62855,116040,788105,Paye
SAL015059,EMP0443,DEP08,2023-04,2023,4,967000,0,62855,116040,788105,Paye
SAL015060,EMP0443,DEP08,2023-05,2023,5,967000,0,62855,116040,788105,Paye
SAL015061,EMP0443,DEP08,2023-06,2023,6,967000,267113,62855,116040,1055218,Paye
SAL015062,EMP0443,DEP08,2023-07,2023,7,967000,0,62855,116040,788105,Paye
SAL015063,EMP0443,DEP08,2023-08,2023,8,967000,0,62855,116040,788105,Paye
SAL015064,EMP0443,DEP08,2023-09,2023,9,967000,0,62855,116040,788105,Paye
SAL015065,EMP0443,DEP08,2023-10,2023,10,967000,0,62855,116040,788105,Paye
SAL015066,EMP0443,DEP08,2023-11,2023,11,967000,0,62855,116040,788105,Paye
SAL015067,EMP0443,DEP08,2023-12,2023,12,967000,698832,62855,116040,1486937,Paye
SAL015068,EMP0443,DEP08,2024-01,2024,1,1018471,0,66201,122217,830053,Paye
SAL015069,EMP0443,DEP08,2024-02,2024,2,1018471,0,66201,122217,830053,Paye
SAL015070,EMP0443,DEP08,2024-03,2024,3,1018471,0,66201,122217,830053,Paye
SAL015071,EMP0443,DEP08,2024-04,2024,4,1018471,0,66201,122217,830053,Paye
SAL015072,EMP0443,DEP08,2024-05,2024,5,1018471,0,66201,122217,830053,Paye
SAL015073,EMP0443,DEP08,2024-06,2024,6,1018471,162340,66201,122217,992393,Paye
SAL015074,EMP0444,DEP08,2023-03,2023,3,856000,0,55640,102720,697640,Paye
SAL015075,EMP0444,DEP08,2023-04,2023,4,856000,0,55640,102720,697640,Paye
SAL015076,EMP0444,DEP08,2023-05,2023,5,856000,0,55640,102720,697640,Paye
SAL015077,EMP0444,DEP08,2023-06,2023,6,856000,269217,55640,102720,966857,Paye
SAL015078,EMP0444,DEP08,2023-07,2023,7,856000,0,55640,102720,697640,Paye
SAL015079,EMP0444,DEP08,2023-08,2023,8,856000,0,55640,102720,697640,Paye
SAL015080,EMP0444,DEP08,2023-09,2023,9,856000,0,55640,102720,697640,Paye
SAL015081,EMP0444,DEP08,2023-10,2023,10,856000,0,55640,102720,697640,Paye
SAL015082,EMP0444,DEP08,2023-11,2023,11,856000,0,55640,102720,697640,Paye
SAL015083,EMP0444,DEP08,2023-12,2023,12,856000,1087768,55640,102720,1785408,Paye
SAL015084,EMP0444,DEP08,2024-01,2024,1,894672,0,58154,107361,729157,Paye
SAL015085,EMP0444,DEP08,2024-02,2024,2,894672,0,58154,107361,729157,Paye
SAL015086,EMP0444,DEP08,2024-03,2024,3,894672,0,58154,107361,729157,Paye
SAL015087,EMP0444,DEP08,2024-04,2024,4,894672,0,58154,107361,729157,Paye
SAL015088,EMP0444,DEP08,2024-05,2024,5,894672,0,58154,107361,729157,Paye
SAL015089,EMP0444,DEP08,2024-06,2024,6,894672,165545,58154,107361,894702,Paye
SAL015090,EMP0445,DEP08,2021-01,2021,1,949549,0,61721,113946,773882,Paye
SAL015091,EMP0445,DEP08,2021-02,2021,2,949549,0,61721,113946,773882,Paye
SAL015092,EMP0445,DEP08,2021-03,2021,3,949549,0,61721,113946,773882,Paye
SAL015093,EMP0445,DEP08,2021-04,2021,4,949549,0,61721,113946,773882,Paye
SAL015094,EMP0445,DEP08,2021-05,2021,5,949549,0,61721,113946,773882,En attente
SAL015095,EMP0445,DEP08,2021-06,2021,6,949549,247890,61721,113946,1021772,Paye
SAL015096,EMP0445,DEP08,2021-07,2021,7,949549,0,61721,113946,773882,Paye
SAL015097,EMP0445,DEP08,2021-08,2021,8,949549,0,61721,113946,773882,Paye
SAL015098,EMP0445,DEP08,2021-09,2021,9,949549,0,61721,113946,773882,Paye
SAL015099,EMP0445,DEP08,2021-10,2021,10,949549,0,61721,113946,773882,Paye
SAL015100,EMP0445,DEP08,2021-11,2021,11,949549,0,61721,113946,773882,Paye
SAL015101,EMP0445,DEP08,2021-12,2021,12,949549,920138,61721,113946,1694020,Paye
SAL015102,EMP0445,DEP08,2022-01,2022,1,995895,0,64733,119507,811655,Paye
SAL015103,EMP0445,DEP08,2022-02,2022,2,995895,0,64733,119507,811655,Paye
SAL015104,EMP0445,DEP08,2022-03,2022,3,995895,0,64733,119507,811655,Paye
SAL015105,EMP0445,DEP08,2022-04,2022,4,995895,0,64733,119507,811655,Paye
SAL015106,EMP0445,DEP08,2022-05,2022,5,995895,0,64733,119507,811655,Paye
SAL015107,EMP0445,DEP08,2022-06,2022,6,995895,247324,64733,119507,1058979,Paye
SAL015108,EMP0445,DEP08,2022-07,2022,7,995895,0,64733,119507,811655,Paye
SAL015109,EMP0445,DEP08,2022-08,2022,8,995895,0,64733,119507,811655,Paye
SAL015110,EMP0445,DEP08,2022-09,2022,9,995895,0,64733,119507,811655,Paye
SAL015111,EMP0445,DEP08,2022-10,2022,10,995895,0,64733,119507,811655,En attente
SAL015112,EMP0445,DEP08,2022-11,2022,11,995895,0,64733,119507,811655,Paye
SAL015113,EMP0445,DEP08,2022-12,2022,12,995895,1228277,64733,119507,2039932,Paye
SAL015114,EMP0445,DEP08,2023-01,2023,1,1044375,0,67884,125325,851166,Paye
SAL015115,EMP0445,DEP08,2023-02,2023,2,1044375,0,67884,125325,851166,Paye
SAL015116,EMP0445,DEP08,2023-03,2023,3,1044375,0,67884,125325,851166,Paye
SAL015117,EMP0445,DEP08,2023-04,2023,4,1044375,0,67884,125325,851166,Paye
SAL015118,EMP0445,DEP08,2023-05,2023,5,1044375,0,67884,125325,851166,Paye
SAL015119,EMP0445,DEP08,2023-06,2023,6,1044375,213556,67884,125325,1064722,Paye
SAL015120,EMP0445,DEP08,2023-07,2023,7,1044375,0,67884,125325,851166,Paye
SAL015121,EMP0445,DEP08,2023-08,2023,8,1044375,0,67884,125325,851166,Paye
SAL015122,EMP0445,DEP08,2023-09,2023,9,1044375,0,67884,125325,851166,Paye
SAL015123,EMP0445,DEP08,2023-10,2023,10,1044375,0,67884,125325,851166,Paye
SAL015124,EMP0445,DEP08,2023-11,2023,11,1044375,0,67884,125325,851166,Paye
SAL015125,EMP0445,DEP08,2023-12,2023,12,1044375,580241,67884,125325,1431407,Paye
SAL015126,EMP0445,DEP08,2024-01,2024,1,1085234,0,70540,130228,884466,Paye
SAL015127,EMP0445,DEP08,2024-02,2024,2,1085234,0,70540,130228,884466,Paye
SAL015128,EMP0445,DEP08,2024-03,2024,3,1085234,0,70540,130228,884466,Paye
SAL015129,EMP0445,DEP08,2024-04,2024,4,1085234,0,70540,130228,884466,Paye
SAL015130,EMP0445,DEP08,2024-05,2024,5,1085234,0,70540,130228,884466,Paye
SAL015131,EMP0445,DEP08,2024-06,2024,6,1085234,125041,70540,130228,1009507,Paye
SAL015132,EMP0446,DEP08,2021-01,2021,1,1020746,0,66348,122490,831908,Paye
SAL015133,EMP0446,DEP08,2021-02,2021,2,1020746,0,66348,122490,831908,Paye
SAL015134,EMP0446,DEP08,2021-03,2021,3,1020746,0,66348,122490,831908,Paye
SAL015135,EMP0446,DEP08,2021-04,2021,4,1020746,0,66348,122490,831908,Paye
SAL015136,EMP0446,DEP08,2021-05,2021,5,1020746,0,66348,122490,831908,Paye
SAL015137,EMP0446,DEP08,2021-06,2021,6,1020746,357285,66348,122490,1189193,Paye
SAL015138,EMP0446,DEP08,2021-07,2021,7,1020746,0,66348,122490,831908,Paye
SAL015139,EMP0446,DEP08,2021-08,2021,8,1020746,0,66348,122490,831908,Paye
SAL015140,EMP0446,DEP08,2021-09,2021,9,1020746,0,66348,122490,831908,Paye
SAL015141,EMP0446,DEP08,2021-10,2021,10,1020746,0,66348,122490,831908,Paye
SAL015142,EMP0446,DEP08,2021-11,2021,11,1020746,0,66348,122490,831908,Paye
SAL015143,EMP0446,DEP08,2021-12,2021,12,1020746,583144,66348,122490,1415052,Paye
SAL015144,EMP0446,DEP08,2022-01,2022,1,1066525,0,69324,127983,869218,Paye
SAL015145,EMP0446,DEP08,2022-02,2022,2,1066525,0,69324,127983,869218,Paye
SAL015146,EMP0446,DEP08,2022-03,2022,3,1066525,0,69324,127983,869218,Paye
SAL015147,EMP0446,DEP08,2022-04,2022,4,1066525,0,69324,127983,869218,Paye
SAL015148,EMP0446,DEP08,2022-05,2022,5,1066525,0,69324,127983,869218,Paye
SAL015149,EMP0446,DEP08,2022-06,2022,6,1066525,111794,69324,127983,981012,Paye
SAL015150,EMP0446,DEP08,2022-07,2022,7,1066525,0,69324,127983,869218,Paye
SAL015151,EMP0446,DEP08,2022-08,2022,8,1066525,0,69324,127983,869218,Paye
SAL015152,EMP0446,DEP08,2022-09,2022,9,1066525,0,69324,127983,869218,Paye
SAL015153,EMP0446,DEP08,2022-10,2022,10,1066525,0,69324,127983,869218,Paye
SAL015154,EMP0446,DEP08,2022-11,2022,11,1066525,0,69324,127983,869218,Paye
SAL015155,EMP0446,DEP08,2022-12,2022,12,1066525,971819,69324,127983,1841037,Paye
SAL015156,EMP0446,DEP08,2023-01,2023,1,1138378,0,73995,136605,927778,Paye
SAL015157,EMP0446,DEP08,2023-02,2023,2,1138378,0,73995,136605,927778,Paye
SAL015158,EMP0446,DEP08,2023-03,2023,3,1138378,0,73995,136605,927778,Paye
SAL015159,EMP0446,DEP08,2023-04,2023,4,1138378,0,73995,136605,927778,Paye
SAL015160,EMP0446,DEP08,2023-05,2023,5,1138378,0,73995,136605,927778,Paye
SAL015161,EMP0446,DEP08,2023-06,2023,6,1138378,131499,73995,136605,1059277,Paye
SAL015162,EMP0446,DEP08,2023-07,2023,7,1138378,0,73995,136605,927778,Paye
SAL015163,EMP0446,DEP08,2023-08,2023,8,1138378,0,73995,136605,927778,Paye
SAL015164,EMP0446,DEP08,2023-09,2023,9,1138378,0,73995,136605,927778,Paye
SAL015165,EMP0446,DEP08,2023-10,2023,10,1138378,0,73995,136605,927778,Paye
SAL015166,EMP0446,DEP08,2023-11,2023,11,1138378,0,73995,136605,927778,Paye
SAL015167,EMP0446,DEP08,2023-12,2023,12,1138378,1569512,73995,136605,2497290,Paye
SAL015168,EMP0446,DEP08,2024-01,2024,1,1221050,0,79368,146526,995156,Paye
SAL015169,EMP0446,DEP08,2024-02,2024,2,1221050,0,79368,146526,995156,Paye
SAL015170,EMP0446,DEP08,2024-03,2024,3,1221050,0,79368,146526,995156,Paye
SAL015171,EMP0446,DEP08,2024-04,2024,4,1221050,0,79368,146526,995156,Paye
SAL015172,EMP0446,DEP08,2024-05,2024,5,1221050,0,79368,146526,995156,Paye
SAL015173,EMP0446,DEP08,2024-06,2024,6,1221050,355794,79368,146526,1350950,Paye
SAL015174,EMP0447,DEP08,2021-01,2021,1,753000,0,48945,90360,613695,Paye
SAL015175,EMP0447,DEP08,2021-02,2021,2,753000,0,48945,90360,613695,Paye
SAL015176,EMP0447,DEP08,2021-03,2021,3,753000,0,48945,90360,613695,Paye
SAL015177,EMP0447,DEP08,2021-04,2021,4,753000,0,48945,90360,613695,Paye
SAL015178,EMP0447,DEP08,2021-05,2021,5,753000,0,48945,90360,613695,Paye
SAL015179,EMP0447,DEP08,2021-06,2021,6,753000,195459,48945,90360,809154,Paye
SAL015180,EMP0447,DEP08,2021-07,2021,7,753000,0,48945,90360,613695,Paye
SAL015181,EMP0447,DEP08,2021-08,2021,8,753000,0,48945,90360,613695,Paye
SAL015182,EMP0447,DEP08,2021-09,2021,9,753000,0,48945,90360,613695,Paye
SAL015183,EMP0447,DEP08,2021-10,2021,10,753000,0,48945,90360,613695,Paye
SAL015184,EMP0447,DEP08,2021-11,2021,11,753000,0,48945,90360,613695,Paye
SAL015185,EMP0447,DEP08,2021-12,2021,12,753000,739062,48945,90360,1352757,Paye
SAL015186,EMP0447,DEP08,2022-01,2022,1,794710,0,51656,95365,647689,Paye
SAL015187,EMP0447,DEP08,2022-02,2022,2,794710,0,51656,95365,647689,Paye
SAL015188,EMP0447,DEP08,2022-03,2022,3,794710,0,51656,95365,647689,Paye
SAL015189,EMP0447,DEP08,2022-04,2022,4,794710,0,51656,95365,647689,Paye
SAL015190,EMP0447,DEP08,2022-05,2022,5,794710,0,51656,95365,647689,Paye
SAL015191,EMP0447,DEP08,2022-06,2022,6,794710,134546,51656,95365,782235,Paye
SAL015192,EMP0447,DEP08,2022-07,2022,7,794710,0,51656,95365,647689,Paye
SAL015193,EMP0447,DEP08,2022-08,2022,8,794710,0,51656,95365,647689,Paye
SAL015194,EMP0447,DEP08,2022-09,2022,9,794710,0,51656,95365,647689,Paye
SAL015195,EMP0448,DEP08,2021-01,2021,1,913464,0,59375,109616,744473,Paye
SAL015196,EMP0448,DEP08,2021-02,2021,2,913464,0,59375,109616,744473,Paye
SAL015197,EMP0448,DEP08,2021-03,2021,3,913464,0,59375,109616,744473,Paye
SAL015198,EMP0448,DEP08,2021-04,2021,4,913464,0,59375,109616,744473,Paye
SAL015199,EMP0448,DEP08,2021-05,2021,5,913464,0,59375,109616,744473,Paye
SAL015200,EMP0448,DEP08,2021-06,2021,6,913464,363373,59375,109616,1107846,Paye
SAL015201,EMP0448,DEP08,2021-07,2021,7,913464,0,59375,109616,744473,Paye
SAL015202,EMP0448,DEP08,2021-08,2021,8,913464,0,59375,109616,744473,Paye
SAL015203,EMP0448,DEP08,2021-09,2021,9,913464,0,59375,109616,744473,Paye
SAL015204,EMP0448,DEP08,2021-10,2021,10,913464,0,59375,109616,744473,Paye
SAL015205,EMP0448,DEP08,2021-11,2021,11,913464,0,59375,109616,744473,Paye
SAL015206,EMP0448,DEP08,2021-12,2021,12,913464,1219012,59375,109616,1963485,Paye
SAL015207,EMP0448,DEP08,2022-01,2022,1,962742,0,62578,115529,784635,Paye
SAL015208,EMP0448,DEP08,2022-02,2022,2,962742,0,62578,115529,784635,Paye
SAL015209,EMP0448,DEP08,2022-03,2022,3,962742,0,62578,115529,784635,Paye
SAL015210,EMP0448,DEP08,2022-04,2022,4,962742,0,62578,115529,784635,Paye
SAL015211,EMP0448,DEP08,2022-05,2022,5,962742,0,62578,115529,784635,Paye
SAL015212,EMP0448,DEP08,2022-06,2022,6,962742,249654,62578,115529,1034289,Paye
SAL015213,EMP0448,DEP08,2022-07,2022,7,962742,0,62578,115529,784635,Paye
SAL015214,EMP0448,DEP08,2022-08,2022,8,962742,0,62578,115529,784635,Paye
SAL015215,EMP0448,DEP08,2022-09,2022,9,962742,0,62578,115529,784635,Paye
SAL015216,EMP0448,DEP08,2022-10,2022,10,962742,0,62578,115529,784635,En attente
SAL015217,EMP0448,DEP08,2022-11,2022,11,962742,0,62578,115529,784635,Paye
SAL015218,EMP0448,DEP08,2022-12,2022,12,962742,776524,62578,115529,1561159,Paye
SAL015219,EMP0448,DEP08,2023-01,2023,1,1028168,0,66831,123380,837957,Paye
SAL015220,EMP0448,DEP08,2023-02,2023,2,1028168,0,66831,123380,837957,Paye
SAL015221,EMP0448,DEP08,2023-03,2023,3,1028168,0,66831,123380,837957,Paye
SAL015222,EMP0448,DEP08,2023-04,2023,4,1028168,0,66831,123380,837957,Paye
SAL015223,EMP0448,DEP08,2023-05,2023,5,1028168,0,66831,123380,837957,Paye
SAL015224,EMP0448,DEP08,2023-06,2023,6,1028168,386099,66831,123380,1224056,Paye
SAL015225,EMP0448,DEP08,2023-07,2023,7,1028168,0,66831,123380,837957,Paye
SAL015226,EMP0448,DEP08,2023-08,2023,8,1028168,0,66831,123380,837957,Paye
SAL015227,EMP0448,DEP08,2023-09,2023,9,1028168,0,66831,123380,837957,Paye
SAL015228,EMP0448,DEP08,2023-10,2023,10,1028168,0,66831,123380,837957,Paye
SAL015229,EMP0448,DEP08,2023-11,2023,11,1028168,0,66831,123380,837957,Paye
SAL015230,EMP0448,DEP08,2023-12,2023,12,1028168,1133692,66831,123380,1971649,Paye
SAL015231,EMP0448,DEP08,2024-01,2024,1,1088810,0,70773,130657,887380,Paye
SAL015232,EMP0448,DEP08,2024-02,2024,2,1088810,0,70773,130657,887380,Paye
SAL015233,EMP0448,DEP08,2024-03,2024,3,1088810,0,70773,130657,887380,Paye
SAL015234,EMP0448,DEP08,2024-04,2024,4,1088810,0,70773,130657,887380,Paye
SAL015235,EMP0448,DEP08,2024-05,2024,5,1088810,0,70773,130657,887380,Paye
SAL015236,EMP0448,DEP08,2024-06,2024,6,1088810,358211,70773,130657,1245591,Paye
SAL015237,EMP0449,DEP08,2021-11,2021,11,955000,0,62075,114600,778325,Paye
SAL015238,EMP0449,DEP08,2021-12,2021,12,955000,1389108,62075,114600,2167433,Paye
SAL015239,EMP0449,DEP08,2022-01,2022,1,1016076,0,66045,121929,828102,Paye
SAL015240,EMP0449,DEP08,2022-02,2022,2,1016076,0,66045,121929,828102,Paye
SAL015241,EMP0449,DEP08,2022-03,2022,3,1016076,0,66045,121929,828102,Paye
SAL015242,EMP0449,DEP08,2022-04,2022,4,1016076,0,66045,121929,828102,Paye
SAL015243,EMP0449,DEP08,2022-05,2022,5,1016076,0,66045,121929,828102,Paye
SAL015244,EMP0449,DEP08,2022-06,2022,6,1016076,316626,66045,121929,1144728,Paye
SAL015245,EMP0449,DEP08,2022-07,2022,7,1016076,0,66045,121929,828102,Paye
SAL015246,EMP0449,DEP08,2022-08,2022,8,1016076,0,66045,121929,828102,Paye
SAL015247,EMP0449,DEP08,2022-09,2022,9,1016076,0,66045,121929,828102,Paye
SAL015248,EMP0449,DEP08,2022-10,2022,10,1016076,0,66045,121929,828102,Paye
SAL015249,EMP0449,DEP08,2022-11,2022,11,1016076,0,66045,121929,828102,Paye
SAL015250,EMP0449,DEP08,2022-12,2022,12,1016076,618654,66045,121929,1446756,Paye
SAL015251,EMP0449,DEP08,2023-01,2023,1,1059573,0,68872,127149,863552,Paye
SAL015252,EMP0449,DEP08,2023-02,2023,2,1059573,0,68872,127149,863552,Paye
SAL015253,EMP0449,DEP08,2023-03,2023,3,1059573,0,68872,127149,863552,Paye
SAL015254,EMP0449,DEP08,2023-04,2023,4,1059573,0,68872,127149,863552,En attente
SAL015255,EMP0449,DEP08,2023-05,2023,5,1059573,0,68872,127149,863552,Paye
SAL015256,EMP0449,DEP08,2023-06,2023,6,1059573,270031,68872,127149,1133583,Paye
SAL015257,EMP0449,DEP08,2023-07,2023,7,1059573,0,68872,127149,863552,Paye
SAL015258,EMP0449,DEP08,2023-08,2023,8,1059573,0,68872,127149,863552,Paye
SAL015259,EMP0449,DEP08,2023-09,2023,9,1059573,0,68872,127149,863552,Paye
SAL015260,EMP0449,DEP08,2023-10,2023,10,1059573,0,68872,127149,863552,Paye
SAL015261,EMP0449,DEP08,2023-11,2023,11,1059573,0,68872,127149,863552,Paye
SAL015262,EMP0449,DEP08,2023-12,2023,12,1059573,635195,68872,127149,1498747,Paye
SAL015263,EMP0449,DEP08,2024-01,2024,1,1141836,0,74219,137020,930597,Paye
SAL015264,EMP0449,DEP08,2024-02,2024,2,1141836,0,74219,137020,930597,Paye
SAL015265,EMP0449,DEP08,2024-03,2024,3,1141836,0,74219,137020,930597,Paye
SAL015266,EMP0449,DEP08,2024-04,2024,4,1141836,0,74219,137020,930597,Paye
SAL015267,EMP0449,DEP08,2024-05,2024,5,1141836,0,74219,137020,930597,Paye
SAL015268,EMP0449,DEP08,2024-06,2024,6,1141836,367242,74219,137020,1297839,Paye
SAL015269,EMP0450,DEP08,2023-01,2023,1,883000,0,57395,105960,719645,Paye
SAL015270,EMP0450,DEP08,2023-02,2023,2,883000,0,57395,105960,719645,En attente
SAL015271,EMP0450,DEP08,2023-03,2023,3,883000,0,57395,105960,719645,Paye
SAL015272,EMP0450,DEP08,2023-04,2023,4,883000,0,57395,105960,719645,Paye
SAL015273,EMP0450,DEP08,2023-05,2023,5,883000,0,57395,105960,719645,Paye
SAL015274,EMP0450,DEP08,2023-06,2023,6,883000,241693,57395,105960,961338,Paye
SAL015275,EMP0450,DEP08,2023-07,2023,7,883000,0,57395,105960,719645,Paye
SAL015276,EMP0450,DEP08,2023-08,2023,8,883000,0,57395,105960,719645,Paye
SAL015277,EMP0450,DEP08,2023-09,2023,9,883000,0,57395,105960,719645,Paye
SAL015278,EMP0450,DEP08,2023-10,2023,10,883000,0,57395,105960,719645,Paye
SAL015279,EMP0450,DEP08,2023-11,2023,11,883000,0,57395,105960,719645,Paye
SAL015280,EMP0450,DEP08,2023-12,2023,12,883000,1050120,57395,105960,1769765,Paye
SAL015281,EMP0450,DEP08,2024-01,2024,1,921649,0,59907,110598,751144,Paye
SAL015282,EMP0450,DEP08,2024-02,2024,2,921649,0,59907,110598,751144,Paye
SAL015283,EMP0450,DEP08,2024-03,2024,3,921649,0,59907,110598,751144,Paye
SAL015284,EMP0450,DEP08,2024-04,2024,4,921649,0,59907,110598,751144,Paye
SAL015285,EMP0450,DEP08,2024-05,2024,5,921649,0,59907,110598,751144,Paye
SAL015286,EMP0450,DEP08,2024-06,2024,6,921649,136013,59907,110598,887157,Paye
SAL015287,EMP0451,DEP08,2021-01,2021,1,909630,0,59126,109156,741348,Paye
SAL015288,EMP0451,DEP08,2021-02,2021,2,909630,0,59126,109156,741348,Paye
SAL015289,EMP0451,DEP08,2021-03,2021,3,909630,0,59126,109156,741348,Paye
SAL015290,EMP0451,DEP08,2021-04,2021,4,909630,0,59126,109156,741348,Paye
SAL015291,EMP0451,DEP08,2021-05,2021,5,909630,0,59126,109156,741348,Paye
SAL015292,EMP0451,DEP08,2021-06,2021,6,909630,326417,59126,109156,1067765,Paye
SAL015293,EMP0451,DEP08,2021-07,2021,7,909630,0,59126,109156,741348,Paye
SAL015294,EMP0451,DEP08,2021-08,2021,8,909630,0,59126,109156,741348,Paye
SAL015295,EMP0451,DEP08,2021-09,2021,9,909630,0,59126,109156,741348,Paye
SAL015296,EMP0451,DEP08,2021-10,2021,10,909630,0,59126,109156,741348,Paye
SAL015297,EMP0451,DEP08,2021-11,2021,11,909630,0,59126,109156,741348,Paye
SAL015298,EMP0451,DEP08,2021-12,2021,12,909630,1074243,59126,109156,1815591,Paye
SAL015299,EMP0451,DEP08,2022-01,2022,1,974262,0,63327,116911,794024,Paye
SAL015300,EMP0451,DEP08,2022-02,2022,2,974262,0,63327,116911,794024,Paye
SAL015301,EMP0451,DEP08,2022-03,2022,3,974262,0,63327,116911,794024,Paye
SAL015302,EMP0451,DEP08,2022-04,2022,4,974262,0,63327,116911,794024,Paye
SAL015303,EMP0451,DEP08,2022-05,2022,5,974262,0,63327,116911,794024,Paye
SAL015304,EMP0451,DEP08,2022-06,2022,6,974262,143948,63327,116911,937972,Paye
SAL015305,EMP0451,DEP08,2022-07,2022,7,974262,0,63327,116911,794024,Paye
SAL015306,EMP0451,DEP08,2022-08,2022,8,974262,0,63327,116911,794024,Paye
SAL015307,EMP0451,DEP08,2022-09,2022,9,974262,0,63327,116911,794024,Paye
SAL015308,EMP0451,DEP08,2022-10,2022,10,974262,0,63327,116911,794024,Paye
SAL015309,EMP0451,DEP08,2022-11,2022,11,974262,0,63327,116911,794024,Paye
SAL015310,EMP0451,DEP08,2022-12,2022,12,974262,1425933,63327,116911,2219957,En attente
SAL015311,EMP0451,DEP08,2023-01,2023,1,1047958,0,68117,125755,854086,En attente
SAL015312,EMP0451,DEP08,2023-02,2023,2,1047958,0,68117,125755,854086,Paye
SAL015313,EMP0451,DEP08,2023-03,2023,3,1047958,0,68117,125755,854086,Paye
SAL015314,EMP0451,DEP08,2023-04,2023,4,1047958,0,68117,125755,854086,Paye
SAL015315,EMP0451,DEP08,2023-05,2023,5,1047958,0,68117,125755,854086,Paye
SAL015316,EMP0451,DEP08,2023-06,2023,6,1047958,333070,68117,125755,1187156,Paye
SAL015317,EMP0451,DEP08,2023-07,2023,7,1047958,0,68117,125755,854086,Paye
SAL015318,EMP0451,DEP08,2023-08,2023,8,1047958,0,68117,125755,854086,Paye
SAL015319,EMP0451,DEP08,2023-09,2023,9,1047958,0,68117,125755,854086,Paye
