id_client,code_offre,ville,statut,jours_depuis_derniere_facture,n_reclamations_6m,arpu_6m,R_score,F_score,M_score
CL03153,CONNECT,Abidjan,actif,30,0,7919.8,4,3,5
CL04984,CONNECT,Abidjan,actif,30,0,7921.333333333333,3,3,5
CL05067,CONNECT,Bouake,actif,30,0,7921.4,5,2,5
CL04492,CONNECT,Korhogo,actif,30,1,7921.5,3,2,5
CL01586,CONNECT,Abidjan,actif,30,0,7923.166666666667,4,3,5
CL07465,CONNECT,Abidjan,actif,30,0,7923.2,4,3,5
CL05991,CONNECT,San-Pedro,actif,30,0,7924.0,3,3,5
CL00086,CONNECT,Abidjan,actif,30,0,7924.333333333333,4,3,5
CL06738,CONNECT,Abidjan,actif,30,1,7925.666666666667,2,1,5
CL00681,CONNECT,San-Pedro,actif,30,0,7925.666666666667,3,5,5
CL00504,CONNECT,San-Pedro,actif,30,0,7927.5,2,5,5
CL00724,CONNECT,Abidjan,actif,30,0,7930.833333333333,4,3,5
CL00355,CONNECT,Bouake,actif,30,1,7935.833333333333,4,1,5
CL02761,CONNECT,Bouake,actif,30,0,7937.833333333333,3,5,5
CL07705,CONNECT,Abidjan,actif,30,1,7938.0,4,1,5
CL03208,CONNECT,Abidjan,actif,30,0,7938.333333333333,2,5,5
CL01677,CONNECT,San-Pedro,actif,30,0,7939.8,5,2,5
CL01274,CONNECT,Abidjan,actif,30,0,7942.333333333333,3,5,5
CL00656,CONNECT,Bouake,actif,30,0,7946.333333333333,4,3,5
CL01547,CONNECT,Abidjan,actif,30,1,7947.333333333333,4,1,5
CL05043,CONNECT,Abidjan,actif,30,1,7947.833333333333,3,1,5
CL01970,CONNECT,San-Pedro,actif,30,0,7948.666666666667,3,3,5
CL02075,CONNECT,Yamoussoukro,actif,30,1,7950.5,3,2,5
CL04290,CONNECT,Bouake,actif,30,0,7951.166666666667,4,3,5
CL03924,CONNECT,Abidjan,actif,30,1,7952.333333333333,3,2,5
CL01448,CONNECT,Abidjan,actif,30,0,7952.5,3,3,5
CL02885,CONNECT,Abidjan,actif,30,0,7957.0,2,5,5
CL04212,CONNECT,Abidjan,actif,30,0,7958.833333333333,3,5,5
CL04843,CONNECT,Abidjan,actif,30,0,7959.0,4,3,5
CL00017,CONNECT,Yamoussoukro,actif,30,1,7961.333333333333,4,1,5
CL01772,CONNECT,Bouake,actif,30,1,7961.833333333333,4,1,5
CL05088,CONNECT,Abidjan,actif,30,1,7966.166666666667,5,1,5
CL01529,CONNECT,Korhogo,actif,30,0,7966.833333333333,5,2,5
CL06041,CONNECT,Abidjan,actif,30,1,7968.666666666667,3,1,5
CL02703,CONNECT,Bouake,actif,30,1,7968.833333333333,3,1,5
CL02015,CONNECT,Bouake,actif,30,0,7969.166666666667,4,3,5
CL02380,CONNECT,Abidjan,actif,30,0,7969.666666666667,5,2,5
CL00431,CONNECT,Abidjan,actif,30,0,7970.166666666667,4,3,5
CL07618,CONNECT,Abidjan,actif,30,0,7970.333333333333,2,5,5
CL03305,CONNECT,Korhogo,actif,30,0,7971.2,2,5,5
CL06457,CONNECT,Abidjan,actif,30,1,7973.166666666667,5,1,5
CL00226,CONNECT,Abidjan,actif,30,0,7973.166666666667,4,3,5
CL00191,CONNECT,Abidjan,actif,30,0,7977.0,5,2,5
CL01489,CONNECT,Abidjan,actif,30,0,7977.333333333333,2,5,5
CL04976,CONNECT,Korhogo,actif,30,0,7978.0,5,2,5
CL07421,CONNECT,Abidjan,actif,30,1,7978.0,5,1,5
CL07223,CONNECT,Bouake,actif,30,0,7980.0,5,2,5
CL02307,CONNECT,Abidjan,actif,30,0,7982.666666666667,3,3,5
CL00453,CONNECT,Bouake,actif,30,2,7985.25,2,1,5
CL01690,CONNECT,Abidjan,actif,30,0,7985.333333333333,5,2,5
CL05005,CONNECT,San-Pedro,actif,30,0,7985.666666666667,5,2,5
CL04443,CONNECT,San-Pedro,actif,30,0,7988.0,4,3,5
CL06641,CONNECT,Abidjan,actif,30,0,7988.2,4,3,5
CL05683,CONNECT,Abidjan,actif,30,0,7989.0,5,2,5
CL03747,CONNECT,Yamoussoukro,actif,30,1,7990.333333333333,3,2,5
CL05943,CONNECT,Abidjan,actif,30,2,7991.8,5,1,5
CL05300,CONNECT,Bouake,actif,30,0,7992.333333333333,5,2,5
CL01198,CONNECT,Bouake,actif,30,1,7992.666666666667,4,1,5
CL04208,CONNECT,Yamoussoukro,actif,30,1,7998.0,3,1,5
CL04097,CONNECT,Abidjan,actif,30,0,7999.166666666667,5,2,5
CL01094,CONNECT,San-Pedro,actif,30,0,8000.0,4,3,5
CL03729,CONNECT,Abidjan,actif,30,0,8001.5,2,5,5
CL03027,CONNECT,Abidjan,actif,30,0,8002.666666666667,3,3,5
CL05371,CONNECT,Yamoussoukro,actif,30,0,8007.166666666667,4,3,5
CL02696,CONNECT,Abidjan,actif,30,0,8009.0,5,2,5
CL06044,CONNECT,Bouake,actif,30,0,8011.0,2,5,5
CL04295,CONNECT,Abidjan,actif,30,1,8012.0,2,2,5
CL05110,CONNECT,Bouake,actif,30,0,8015.166666666667,2,5,5
CL04009,CONNECT,Abidjan,actif,30,0,8022.5,2,5,5
CL01052,CONNECT,Abidjan,actif,30,2,8023.666666666667,3,1,5
CL03968,CONNECT,Yamoussoukro,actif,30,1,8028.5,5,1,5
CL00901,CONNECT,Abidjan,actif,30,1,8033.333333333333,4,1,5
CL00408,CONNECT,Yamoussoukro,actif,30,2,8038.0,4,1,5
CL02201,CONNECT,Abidjan,actif,30,0,8038.333333333333,2,5,5
CL03981,CONNECT,San-Pedro,actif,30,0,8049.8,5,2,5
CL06750,CONNECT,San-Pedro,actif,30,0,8053.5,5,2,5
CL05860,CONNECT,Abidjan,actif,30,1,8060.833333333333,4,1,5
CL05655,CONNECT,Abidjan,actif,30,0,8067.166666666667,4,2,5
CL01478,CONNECT,Abidjan,actif,30,0,8071.0,2,5,5
CL02359,CONNECT,Abidjan,actif,30,0,8071.166666666667,3,5,5
CL02188,PREMIUM,Abidjan,resilie,121,0,8080.0,1,4,5
CL07975,CONNECT,Abidjan,actif,30,1,8080.833333333333,3,2,5
CL07433,CONNECT,Abidjan,actif,30,0,8085.333333333333,4,3,5
CL02358,CONNECT,Yamoussoukro,actif,30,0,8086.166666666667,3,5,5
CL06301,CONNECT,San-Pedro,actif,30,1,8098.0,5,1,5
CL00027,CONNECT,Yamoussoukro,actif,30,0,8101.666666666667,5,2,5
CL04931,CONNECT,Abidjan,actif,30,0,8101.833333333333,2,5,5
CL00110,CONNECT,Korhogo,actif,30,1,8102.2,3,2,5
CL02746,CONNECT,Abidjan,actif,30,0,8104.0,4,3,5
CL01373,CONNECT,Abidjan,actif,30,0,8104.166666666667,3,3,5
CL02436,CONNECT,Bouake,actif,30,0,8119.833333333333,2,5,5
CL07777,CONNECT,Bouake,actif,30,2,8122.25,2,1,5
CL05740,CONNECT,San-Pedro,actif,30,0,8136.2,5,2,5
CL03142,CONNECT,Abidjan,actif,30,0,8140.333333333333,4,3,5
CL05054,CONNECT,San-Pedro,actif,30,0,8164.666666666667,5,2,5
CL04613,CONNECT,Abidjan,actif,30,0,8170.166666666667,3,3,5
CL04625,CONNECT,San-Pedro,actif,30,0,8176.0,3,3,5
CL00976,CONNECT,Abidjan,actif,30,1,8179.333333333333,4,1,5
CL05096,CONNECT,Abidjan,actif,30,1,8183.4,5,1,5
CL00165,CONNECT,Bouake,actif,30,2,8189.0,4,1,5
CL02514,CONNECT,Abidjan,actif,30,0,8190.666666666667,3,5,5
CL06009,PREMIUM,Bouake,resilie,152,1,8200.0,1,1,5
CL03977,PREMIUM,Abidjan,resilie,183,0,8202.0,1,4,5
CL02389,CONNECT,Abidjan,actif,30,0,8204.833333333334,4,3,5
CL07546,CONNECT,Abidjan,actif,30,0,8236.666666666666,3,5,5
CL05149,CONNECT,Abidjan,actif,30,1,8263.833333333334,3,2,5
CL06350,CONNECT,San-Pedro,actif,30,0,8323.5,5,2,5
CL07916,CONNECT,Abidjan,actif,30,1,8331.333333333334,4,1,5
CL05873,PREMIUM,Abidjan,resilie,152,1,8465.5,1,1,5
CL00426,PREMIUM,Abidjan,resilie,91,1,8884.0,1,1,5
CL05616,PREMIUM,Abidjan,resilie,121,1,8908.333333333334,1,1,5
CL04961,PREMIUM,Abidjan,resilie,60,4,8949.0,2,1,5
CL07230,PREMIUM,Abidjan,resilie,121,1,9063.666666666666,1,1,5
CL05772,PREMIUM,Yamoussoukro,resilie,152,1,9161.0,1,1,5
CL07464,PREMIUM,Abidjan,resilie,152,2,9172.0,1,1,5
CL01644,PREMIUM,Abidjan,resilie,183,0,9235.0,1,5,5
CL00045,PREMIUM,Abidjan,resilie,152,0,9259.0,1,4,5
CL01733,PREMIUM,Yamoussoukro,resilie,91,4,9369.25,2,1,5
CL02323,PREMIUM,Yamoussoukro,resilie,91,1,9572.75,1,1,5
CL04543,PREMIUM,Abidjan,resilie,183,0,9618.0,1,4,5
CL07280,PREMIUM,Abidjan,resilie,60,2,9703.75,2,1,5
CL04697,PREMIUM,Abidjan,resilie,91,0,9858.75,1,4,5
CL06877,PREMIUM,Abidjan,resilie,60,2,9886.25,2,1,5
CL01915,PREMIUM,Bouake,resilie,91,0,9958.25,1,4,5
CL01134,PREMIUM,Bouake,resilie,60,2,9962.25,2,1,5
CL00492,PREMIUM,Abidjan,resilie,183,0,10008.0,1,4,5
CL00314,PREMIUM,Abidjan,resilie,91,4,10133.25,2,1,5
CL07518,PREMIUM,Abidjan,resilie,30,2,10256.25,5,1,5
CL01705,PREMIUM,Abidjan,resilie,60,1,10388.4,2,1,5
CL00499,PREMIUM,Yamoussoukro,resilie,91,0,10428.5,1,4,5
CL00287,PREMIUM,Bouake,resilie,30,2,10536.0,5,1,5
CL02723,PREMIUM,Yamoussoukro,resilie,30,1,10863.0,3,2,5
CL01530,PREMIUM,Abidjan,resilie,60,1,10987.6,2,1,5
CL07716,PREMIUM,Bouake,resilie,60,3,11132.0,2,1,5
CL05068,PREMIUM,Yamoussoukro,resilie,30,0,11142.0,2,5,5
CL05629,PREMIUM,Bouake,resilie,60,0,11187.6,2,4,5
CL03764,PREMIUM,Abidjan,resilie,30,0,11241.333333333334,2,5,5
CL05099,PREMIUM,San-Pedro,resilie,30,1,11328.8,3,2,5
CL00785,PREMIUM,Abidjan,resilie,60,4,11386.4,2,1,5
CL04603,PREMIUM,Abidjan,resilie,30,1,11481.833333333334,2,2,5
CL04321,PREMIUM,Bouake,resilie,30,7,11572.833333333334,4,1,5
CL04779,PRO,San-Pedro,resilie,183,0,11606.0,1,4,5
CL05312,PREMIUM,Yamoussoukro,resilie,30,2,11851.5,5,1,5
CL07580,PREMIUM,Bouake,resilie,30,1,11931.5,2,2,5
CL06905,PRO,Bouake,resilie,121,0,11946.0,1,4,5
CL00569,PRO,Bouake,resilie,152,1,12046.0,1,1,5
CL02366,PREMIUM,Abidjan,resilie,30,3,12325.166666666666,5,1,5
CL06900,PREMIUM,San-Pedro,actif,30,1,13469.6,2,1,5
CL07841,PRO,Yamoussoukro,resilie,121,3,13535.333333333334,1,1,5
CL06031,PREMIUM,Bouake,actif,30,0,13602.6,3,3,5
CL05514,PREMIUM,Abidjan,actif,30,0,13762.0,2,5,5
CL05157,PREMIUM,Bouake,actif,30,0,13764.333333333334,4,3,5
CL03459,PREMIUM,Bouake,actif,30,1,13786.0,3,1,5
CL00788,PREMIUM,Abidjan,actif,30,0,13800.666666666666,4,3,5
CL05511,PREMIUM,Bouake,actif,30,0,13806.0,4,3,5
CL07462,PREMIUM,Abidjan,actif,30,2,13812.0,4,1,5
CL01704,PREMIUM,San-Pedro,actif,30,0,13816.0,2,5,5
CL07933,PREMIUM,Abidjan,actif,30,0,13935.5,2,5,5
CL03300,PREMIUM,Yamoussoukro,actif,30,0,13958.5,3,3,5
CL01047,PREMIUM,Bouake,actif,30,0,13965.833333333334,2,5,5
CL07088,PREMIUM,Yamoussoukro,actif,30,0,13973.166666666666,5,2,5
CL05239,PREMIUM,Yamoussoukro,actif,30,0,13998.166666666666,2,5,5
CL07205,PREMIUM,Abidjan,actif,30,0,14000.333333333334,4,3,5
CL01452,PREMIUM,Abidjan,actif,30,2,14003.833333333334,4,1,5
CL03940,PREMIUM,Bouake,actif,30,0,14012.5,5,2,5
CL03215,PREMIUM,Abidjan,actif,30,1,14030.0,3,1,5
CL04345,PREMIUM,Yamoussoukro,actif,30,0,14048.5,3,3,5
CL02395,PREMIUM,Abidjan,actif,30,0,14092.0,2,5,5
CL02693,PREMIUM,Abidjan,actif,30,1,14093.0,2,2,5
CL07134,PREMIUM,Abidjan,actif,30,0,14096.2,4,3,5
CL06717,PREMIUM,San-Pedro,actif,30,1,14097.5,5,1,5
CL00852,PREMIUM,Abidjan,actif,30,0,14107.666666666666,4,3,5
CL05948,PREMIUM,Abidjan,actif,30,0,14109.833333333334,3,3,5
CL06170,PREMIUM,Abidjan,actif,30,0,14117.0,5,2,5
CL06615,PREMIUM,San-Pedro,actif,30,1,14120.833333333334,3,1,5
CL01347,PREMIUM,Korhogo,actif,30,3,14124.833333333334,5,1,5
CL04473,PREMIUM,Abidjan,actif,30,0,14126.5,5,2,5
CL06815,PREMIUM,Yamoussoukro,actif,30,0,14126.833333333334,2,5,5
CL05197,PREMIUM,Abidjan,actif,30,1,14130.75,2,2,5
CL04745,PREMIUM,Yamoussoukro,actif,30,0,14133.4,3,5,5
CL05503,PREMIUM,Abidjan,actif,30,2,14152.6,3,1,5
CL04812,PREMIUM,San-Pedro,actif,30,2,14158.333333333334,3,1,5
CL06706,PREMIUM,Abidjan,actif,30,0,14160.0,4,3,5
CL00327,PREMIUM,Abidjan,actif,30,0,14160.166666666666,4,3,5
CL06888,PREMIUM,Bouake,actif,30,0,14160.25,3,3,5
CL02982,PREMIUM,Abidjan,actif,30,1,14169.666666666666,5,1,5
CL06674,PREMIUM,Abidjan,actif,30,0,14191.5,4,3,5
CL01407,PREMIUM,Abidjan,actif,30,0,14200.833333333334,4,3,5
CL03983,PREMIUM,Korhogo,actif,30,0,14201.0,4,3,5
CL01059,PREMIUM,Abidjan,actif,30,1,14206.666666666666,4,1,5
CL02724,PREMIUM,Bouake,actif,30,1,14208.833333333334,4,1,5
CL00544,PREMIUM,Korhogo,actif,30,0,14222.833333333334,4,3,5
CL05666,PREMIUM,Abidjan,actif,30,0,14226.0,5,2,5
CL01395,PREMIUM,Bouake,actif,30,0,14229.833333333334,4,3,5
CL02820,PREMIUM,Bouake,actif,30,0,14232.5,3,3,5
CL00989,PREMIUM,Abidjan,actif,30,0,14233.2,2,5,5
CL06904,PREMIUM,Abidjan,actif,30,0,14236.166666666666,3,3,5
CL06399,PREMIUM,Bouake,actif,30,0,14245.333333333334,3,5,5
CL04991,PREMIUM,Abidjan,actif,30,1,14246.166666666666,3,1,5
CL04586,PREMIUM,Yamoussoukro,actif,30,0,14252.666666666666,3,3,5
CL02365,PREMIUM,Korhogo,actif,30,2,14253.333333333334,2,1,5
CL07488,PREMIUM,Bouake,actif,30,0,14254.833333333334,5,2,5
CL03874,PREMIUM,Bouake,actif,30,0,14254.833333333334,3,5,5
CL00171,PREMIUM,Abidjan,actif,30,0,14259.4,3,5,5
CL05328,PREMIUM,Yamoussoukro,actif,30,1,14264.0,4,1,5
CL06277,PREMIUM,Abidjan,actif,30,0,14264.833333333334,2,5,5
CL01801,PREMIUM,Abidjan,actif,30,0,14267.833333333334,2,5,5
CL05529,PREMIUM,Yamoussoukro,actif,30,1,14269.8,2,1,5
CL04122,PREMIUM,Abidjan,actif,30,0,14271.833333333334,3,5,5
CL05218,PREMIUM,Abidjan,actif,30,0,14272.666666666666,4,3,5
CL04811,PREMIUM,Abidjan,actif,30,0,14284.833333333334,2,5,5
CL04017,PREMIUM,Abidjan,actif,30,0,14285.333333333334,5,2,5
CL02829,PREMIUM,Abidjan,actif,30,2,14287.166666666666,3,1,5
CL02311,PREMIUM,Bouake,actif,30,0,14289.666666666666,2,5,5
CL07141,PREMIUM,Abidjan,actif,30,0,14289.833333333334,5,2,5
CL00313,PREMIUM,Abidjan,actif,30,1,14291.5,4,1,5
CL02882,PREMIUM,Abidjan,actif,30,0,14297.333333333334,4,3,5
CL03205,PREMIUM,Abidjan,actif,30,1,14299.5,5,1,5
CL01813,PREMIUM,Korhogo,actif,30,0,14302.5,5,2,5
CL02329,PREMIUM,San-Pedro,actif,30,0,14304.4,2,5,5
CL05971,PREMIUM,Korhogo,actif,30,1,14307.166666666666,3,1,5
CL05035,PREMIUM,Abidjan,actif,30,0,14311.0,3,5,5
CL06072,PREMIUM,Korhogo,actif,30,1,14311.166666666666,2,1,5
CL03997,PREMIUM,San-Pedro,actif,30,1,14318.75,5,1,5
CL07041,PREMIUM,Abidjan,actif,30,0,14331.0,2,5,5
CL06223,PREMIUM,Abidjan,actif,30,0,14332.0,3,3,5
CL03580,PREMIUM,Abidjan,actif,30,0,14333.666666666666,3,3,5
CL06216,PREMIUM,Bouake,actif,30,0,14339.333333333334,3,3,5
CL01897,PREMIUM,Korhogo,actif,30,1,14340.166666666666,4,1,5
CL02113,PREMIUM,Abidjan,actif,30,0,14343.0,2,5,5
CL00812,PREMIUM,Abidjan,actif,30,1,14348.166666666666,5,1,5
CL03510,PREMIUM,Abidjan,actif,30,0,14348.166666666666,2,5,5
CL03296,PREMIUM,Bouake,actif,30,0,14348.833333333334,3,5,5
CL07607,PREMIUM,San-Pedro,actif,30,0,14351.666666666666,4,3,5
CL03073,PREMIUM,Abidjan,actif,30,0,14354.666666666666,2,5,5
CL02887,PREMIUM,Abidjan,actif,30,0,14355.333333333334,3,3,5
CL06854,PREMIUM,Korhogo,actif,30,0,14356.5,5,2,5
CL03411,PREMIUM,Abidjan,actif,30,0,14360.166666666666,4,3,5
CL03089,PREMIUM,Abidjan,actif,30,0,14360.166666666666,4,3,5
CL06370,PREMIUM,Abidjan,actif,30,0,14360.666666666666,2,5,5
CL01800,PREMIUM,San-Pedro,actif,30,0,14362.166666666666,2,5,5
CL07963,PREMIUM,Abidjan,actif,30,0,14373.8,5,2,5
CL02834,PREMIUM,Bouake,actif,30,0,14374.5,5,2,5
CL02905,PREMIUM,Abidjan,actif,30,0,14377.0,2,5,5
CL02833,PREMIUM,Abidjan,actif,30,0,14379.0,3,5,5
CL02899,PREMIUM,Abidjan,actif,30,0,14379.833333333334,4,3,5
CL07284,PREMIUM,Abidjan,actif,30,0,14382.166666666666,3,3,5
CL00784,PREMIUM,Abidjan,actif,30,0,14386.833333333334,4,3,5
CL06260,PREMIUM,Bouake,actif,30,0,14394.0,5,2,5
CL07667,PREMIUM,Abidjan,actif,30,1,14398.166666666666,4,1,5
CL03306,PREMIUM,San-Pedro,actif,30,0,14409.8,4,3,5
CL04777,PREMIUM,Korhogo,actif,30,0,14412.666666666666,2,5,5
CL01735,PREMIUM,Korhogo,actif,30,0,14413.0,5,2,5
CL00813,PREMIUM,Abidjan,actif,30,0,14414.833333333334,5,2,5
CL06103,PREMIUM,Abidjan,actif,30,0,14415.333333333334,2,5,5
CL02921,PREMIUM,Korhogo,actif,30,0,14415.666666666666,5,2,5
CL05504,PREMIUM,Abidjan,actif,30,0,14417.5,3,5,5
CL04969,PREMIUM,Abidjan,actif,30,0,14423.0,4,3,5
CL03488,PREMIUM,Bouake,actif,30,1,14423.5,5,1,5
CL06298,PREMIUM,Abidjan,actif,30,0,14426.5,5,2,5
CL07584,PREMIUM,Abidjan,actif,30,1,14428.833333333334,5,1,5
CL00478,PREMIUM,Abidjan,actif,30,0,14431.5,5,2,5
CL05989,PREMIUM,Abidjan,actif,30,0,14433.333333333334,4,2,5
CL00405,PREMIUM,Abidjan,actif,30,0,14436.833333333334,3,3,5
CL03548,PREMIUM,San-Pedro,actif,30,1,14440.166666666666,4,1,5
CL00076,PREMIUM,Korhogo,actif,30,1,14441.833333333334,5,1,5
CL00062,PREMIUM,Abidjan,actif,30,0,14444.166666666666,2,4,5
CL01918,PREMIUM,Abidjan,actif,30,0,14444.333333333334,2,5,5
CL03248,PREMIUM,San-Pedro,actif,30,0,14450.5,5,2,5
CL00899,PREMIUM,Korhogo,actif,30,0,14457.833333333334,2,5,5
CL06566,PREMIUM,Bouake,actif,30,0,14459.25,2,5,5
CL06801,PREMIUM,Korhogo,actif,30,0,14461.333333333334,2,5,5
CL04935,PREMIUM,Abidjan,actif,30,0,14462.333333333334,3,5,5
CL06278,PREMIUM,Korhogo,actif,30,0,14465.2,2,5,5
CL03957,PREMIUM,Bouake,actif,30,0,14474.0,4,3,5
CL00469,PREMIUM,Abidjan,actif,30,0,14482.833333333334,2,4,5
CL04045,PREMIUM,Abidjan,actif,30,0,14483.666666666666,2,5,5
CL00349,PREMIUM,Bouake,actif,30,0,14484.666666666666,5,2,5
CL02686,PREMIUM,Abidjan,actif,30,0,14486.666666666666,3,3,5
CL05596,PREMIUM,Abidjan,actif,30,0,14493.833333333334,3,3,5
CL03717,PREMIUM,Abidjan,actif,30,0,14495.0,5,2,5
CL01031,PREMIUM,Abidjan,actif,30,0,14496.0,5,2,5
CL05301,PREMIUM,Abidjan,actif,30,0,14501.5,2,5,5
CL07217,PREMIUM,Abidjan,actif,30,0,14503.0,4,3,5
CL04523,PREMIUM,Bouake,actif,30,0,14507.833333333334,5,2,5
CL06601,PREMIUM,Korhogo,actif,30,0,14518.5,3,5,5
CL04882,PREMIUM,Abidjan,actif,30,0,14519.833333333334,5,2,5
CL00706,PREMIUM,Bouake,actif,30,0,14521.166666666666,4,3,5
CL06698,PREMIUM,Bouake,actif,30,0,14522.833333333334,5,2,5
CL02739,PREMIUM,Bouake,actif,30,1,14523.333333333334,4,1,5
CL02191,PREMIUM,Korhogo,actif,30,0,14533.4,5,2,5
CL03534,PREMIUM,Bouake,actif,30,1,14534.0,5,1,5
CL00578,PREMIUM,Abidjan,actif,30,2,14534.666666666666,4,1,5
CL03706,PREMIUM,Abidjan,actif,30,1,14540.666666666666,3,2,5
CL07974,PREMIUM,Abidjan,actif,30,0,14541.166666666666,4,3,5
CL03298,PREMIUM,Abidjan,actif,30,0,14542.5,2,5,5
CL03179,PREMIUM,Abidjan,actif,30,0,14543.166666666666,3,3,5
CL00046,PREMIUM,Abidjan,actif,30,0,14543.333333333334,3,5,5
CL02336,PREMIUM,Abidjan,actif,30,1,14544.2,4,1,5
CL03239,PREMIUM,Abidjan,actif,30,0,14544.666666666666,5,2,5
CL06367,PREMIUM,San-Pedro,actif,30,1,14546.5,5,1,5
CL03432,PREMIUM,Abidjan,actif,30,0,14550.5,2,5,5
CL06993,PREMIUM,Bouake,actif,30,1,14555.0,5,1,5
CL07661,PREMIUM,Abidjan,actif,30,0,14555.2,5,2,5
CL00520,PREMIUM,Abidjan,actif,30,1,14555.5,4,1,5
CL03112,PREMIUM,Abidjan,actif,30,0,14556.833333333334,2,5,5
CL00630,PREMIUM,Abidjan,actif,30,0,14558.333333333334,3,5,5
CL03013,PREMIUM,Korhogo,actif,30,0,14559.5,5,2,5
CL07197,PREMIUM,Abidjan,actif,30,0,14560.0,4,3,5
CL04824,PREMIUM,Abidjan,actif,30,0,14565.5,5,2,5
CL02766,PREMIUM,Abidjan,actif,30,0,14576.333333333334,3,5,5
CL06148,PREMIUM,Abidjan,actif,30,0,14584.333333333334,5,2,5
CL06040,PREMIUM,Abidjan,actif,30,0,14584.666666666666,3,3,5
CL02619,PREMIUM,Bouake,actif,30,0,14584.833333333334,2,5,5
CL01758,PREMIUM,Bouake,actif,30,0,14587.333333333334,2,5,5
CL05122,PREMIUM,Abidjan,actif,30,0,14589.833333333334,2,5,5
CL02795,PREMIUM,Abidjan,actif,30,0,14591.5,5,2,5
CL03844,PREMIUM,Bouake,actif,30,0,14592.5,5,2,5
CL04000,PREMIUM,Yamoussoukro,actif,30,0,14592.8,3,3,5
CL03080,PREMIUM,Bouake,actif,30,1,14595.833333333334,2,2,5
CL05579,PREMIUM,Abidjan,actif,30,1,14595.833333333334,4,1,5
CL01506,PREMIUM,Korhogo,actif,30,1,14599.0,3,2,5
CL01331,PREMIUM,Abidjan,actif,30,0,14600.666666666666,2,5,5
CL05940,PREMIUM,Bouake,actif,30,0,14601.2,3,5,5
CL01161,PREMIUM,Abidjan,actif,30,2,14605.166666666666,3,1,5
CL05250,PREMIUM,Bouake,actif,30,0,14605.333333333334,5,2,5
CL06297,PREMIUM,Yamoussoukro,actif,30,1,14605.666666666666,5,1,5
CL05716,PREMIUM,Yamoussoukro,actif,30,0,14618.166666666666,2,5,5
CL00922,PREMIUM,Korhogo,actif,30,1,14618.666666666666,4,1,5
CL05700,PREMIUM,Abidjan,actif,30,0,14620.333333333334,3,5,5
CL03401,PREMIUM,Abidjan,actif,30,0,14626.666666666666,5,2,5
CL00441,PREMIUM,Abidjan,actif,30,0,14627.166666666666,3,3,5
CL06491,PREMIUM,San-Pedro,actif,30,0,14627.5,5,2,5
CL04172,PREMIUM,Abidjan,actif,30,1,14630.5,3,2,5
CL01350,PREMIUM,Bouake,actif,30,0,14634.166666666666,2,5,5
CL05445,PREMIUM,Abidjan,actif,30,0,14635.2,2,5,5
CL04171,PREMIUM,Bouake,actif,30,3,14636.166666666666,2,1,5
CL01920,PREMIUM,Bouake,actif,30,0,14643.666666666666,3,3,5
CL06785,PREMIUM,Korhogo,actif,30,0,14646.0,4,2,5
CL07112,PREMIUM,Abidjan,actif,30,0,14648.0,4,3,5
CL06308,PREMIUM,San-Pedro,actif,30,0,14649.0,5,2,5
CL02007,PREMIUM,Yamoussoukro,actif,30,0,14649.333333333334,5,2,5
CL05044,PREMIUM,Abidjan,actif,30,0,14651.166666666666,4,3,5
CL01567,PREMIUM,Abidjan,actif,30,0,14658.833333333334,3,5,5
CL04201,PREMIUM,Bouake,actif,30,0,14663.0,4,3,5
CL07161,PREMIUM,Abidjan,actif,30,0,14664.166666666666,2,4,5
CL05262,PREMIUM,Korhogo,actif,30,1,14665.166666666666,5,1,5
CL01020,PREMIUM,Bouake,actif,30,0,14665.5,3,5,5
CL05525,PREMIUM,Yamoussoukro,actif,30,1,14667.2,2,2,5
CL07445,PREMIUM,Abidjan,actif,30,0,14668.666666666666,4,3,5
CL04517,PREMIUM,San-Pedro,actif,30,0,14670.75,3,3,5
CL00254,PREMIUM,Bouake,actif,30,0,14672.666666666666,3,5,5
CL07251,PREMIUM,Yamoussoukro,actif,30,0,14680.5,5,2,5
CL01443,PREMIUM,Yamoussoukro,actif,30,0,14682.0,3,3,5
CL06981,PREMIUM,Abidjan,actif,30,1,14682.5,2,1,5
CL04480,PREMIUM,Abidjan,actif,30,0,14684.5,3,5,5
CL07452,PREMIUM,Bouake,actif,30,0,14685.0,4,3,5
CL02388,PREMIUM,Abidjan,actif,30,0,14685.0,3,5,5
CL02771,PREMIUM,Abidjan,actif,30,0,14687.833333333334,5,2,5
CL07525,PREMIUM,Abidjan,actif,30,1,14690.2,4,1,5
CL05677,PREMIUM,Abidjan,actif,30,2,14691.4,5,1,5
CL05060,PREMIUM,Abidjan,actif,30,0,14696.833333333334,4,3,5
CL00399,PREMIUM,Abidjan,actif,30,0,14697.5,3,3,5
CL07980,PREMIUM,Abidjan,actif,30,0,14700.5,2,5,5
CL07055,PREMIUM,Abidjan,actif,30,1,14705.5,3,1,5
CL02660,PREMIUM,Abidjan,actif,30,0,14706.166666666666,5,2,5
CL03566,PREMIUM,Abidjan,actif,30,0,14708.0,2,5,5
CL06047,PREMIUM,Korhogo,actif,30,0,14710.333333333334,3,3,5
CL00927,PREMIUM,Yamoussoukro,actif,30,0,14710.333333333334,3,5,5
CL03381,PREMIUM,Korhogo,actif,30,0,14713.833333333334,5,2,5
CL01815,PREMIUM,Abidjan,actif,30,0,14717.6,5,2,5
